# NASA OMNI Data for Comparison with SuperDARN MSTID Index
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: wal
# lat: 41.8
# lon: -72.2
# season: 20151101_20160501
#
datetime_ut,OMNI_R_Sunspot_Number,OMNI_Dst,OMNI_F10.7,OMNI_AE
2015-11-03 10:00:00,84.0,-37.0,122.2,539.5
2015-11-03 12:00:00,84.0,-47.0,122.2,521.0
2015-11-03 14:00:00,84.0,-38.5,122.2,411.5
2015-11-03 16:00:00,84.0,-34.5,122.2,388.0
2015-11-03 18:00:00,84.0,-43.5,122.2,928.5
2015-11-03 20:00:00,84.0,-43.5,122.2,545.5
2015-11-03 22:00:00,84.0,-41.0,122.2,132.0
2015-11-04 00:00:00,105.0,-45.5,112.0,604.5
2015-11-04 02:00:00,105.0,-38.5,112.0,627.5
2015-11-04 04:00:00,105.0,-20.5,112.0,488.5
2015-11-04 06:00:00,105.0,-38.0,112.0,927.5
2015-11-04 08:00:00,105.0,-36.5,112.0,679.0
2015-11-04 10:00:00,105.0,-46.0,112.0,707.5
2015-11-04 12:00:00,105.0,-54.0,112.0,965.5
2015-11-04 14:00:00,105.0,-41.5,112.0,406.5
2015-11-04 16:00:00,105.0,-30.5,112.0,100.0
2015-11-04 18:00:00,105.0,-24.0,112.0,80.5
2015-11-04 20:00:00,105.0,-29.0,112.0,91.0
2015-11-04 22:00:00,105.0,-27.5,112.0,110.0
2015-11-05 00:00:00,85.0,-27.0,108.1,96.5
2015-11-05 02:00:00,85.0,-22.5,108.1,102.5
2015-11-05 04:00:00,85.0,-26.0,108.1,55.5
2015-11-05 06:00:00,85.0,-29.0,108.1,107.0
2015-11-05 08:00:00,85.0,-33.5,108.1,470.5
2015-11-05 10:00:00,85.0,-33.5,108.1,535.0
2015-11-05 12:00:00,85.0,-31.0,108.1,354.0
2015-11-05 14:00:00,85.0,-31.0,108.1,338.5
2015-11-05 16:00:00,85.0,-32.5,108.1,480.5
2015-11-05 18:00:00,85.0,-36.0,108.1,272.0
2015-11-05 20:00:00,85.0,-34.5,108.1,254.5
2015-11-05 22:00:00,85.0,-36.0,108.1,317.5
2015-11-06 00:00:00,81.0,-29.5,113.2,226.5
2015-11-06 02:00:00,81.0,-24.5,113.2,89.5
2015-11-06 04:00:00,81.0,-27.0,113.2,117.0
2015-11-06 06:00:00,81.0,-25.5,113.2,117.5
2015-11-06 08:00:00,81.0,-26.0,113.2,109.0
2015-11-06 10:00:00,81.0,-23.5,113.2,85.0
2015-11-06 12:00:00,81.0,-20.0,113.2,150.0
2015-11-06 14:00:00,81.0,-15.5,113.2,141.0
2015-11-06 16:00:00,81.0,-14.5,113.2,138.0
2015-11-06 18:00:00,81.0,-1.0,113.2,298.0
2015-11-06 20:00:00,81.0,-12.5,113.2,395.5
2015-11-06 22:00:00,81.0,-19.0,113.2,448.0
2015-11-07 00:00:00,84.0,-30.0,112.9,427.5
2015-11-07 02:00:00,84.0,-35.0,112.9,887.5
2015-11-07 04:00:00,84.0,-75.0,112.9,1026.0
2015-11-07 06:00:00,84.0,-84.5,112.9,824.0
2015-11-07 08:00:00,84.0,-75.5,112.9,657.5
2015-11-07 10:00:00,84.0,-66.0,112.9,728.5
2015-11-07 12:00:00,84.0,-75.5,112.9,526.0
2015-11-07 14:00:00,84.0,-68.5,112.9,410.5
2015-11-07 16:00:00,84.0,-67.0,112.9,392.5
2015-11-07 18:00:00,84.0,-58.0,112.9,502.5
2015-11-07 20:00:00,84.0,-47.5,112.9,111.0
2015-11-07 22:00:00,84.0,-40.0,112.9,51.5
2015-11-08 00:00:00,76.0,-31.5,105.7,45.0
2015-11-08 02:00:00,76.0,-23.5,105.7,57.0
2015-11-08 04:00:00,76.0,-28.0,105.7,36.0
2015-11-08 06:00:00,76.0,-24.0,105.7,38.5
2015-11-08 08:00:00,76.0,-25.5,105.7,57.0
2015-11-08 10:00:00,76.0,-28.5,105.7,174.0
2015-11-08 12:00:00,76.0,-39.5,105.7,688.5
2015-11-08 14:00:00,76.0,-43.5,105.7,577.5
2015-11-08 16:00:00,76.0,-43.5,105.7,231.0
2015-11-08 18:00:00,76.0,-46.0,105.7,796.0
2015-11-08 20:00:00,76.0,-47.5,105.7,742.0
2015-11-08 22:00:00,76.0,-49.5,105.7,521.0
2015-11-09 00:00:00,67.0,-46.5,105.6,457.5
2015-11-09 02:00:00,67.0,-47.0,105.6,325.5
2015-11-09 04:00:00,67.0,-47.5,105.6,479.0
2015-11-09 06:00:00,67.0,-45.0,105.6,559.5
2015-11-09 08:00:00,67.0,-45.0,105.6,481.0
2015-11-09 10:00:00,67.0,-44.5,105.6,760.5
2015-11-09 12:00:00,67.0,-47.0,105.6,698.0
2015-11-09 14:00:00,67.0,-52.5,105.6,833.0
2015-11-09 16:00:00,67.0,-52.5,105.6,528.0
2015-11-09 18:00:00,67.0,-41.0,105.6,527.0
2015-11-09 20:00:00,67.0,-32.0,105.6,378.0
2015-11-09 22:00:00,67.0,-32.0,105.6,583.5
2015-11-10 00:00:00,71.0,-26.0,103.3,568.5
2015-11-10 02:00:00,71.0,-32.0,103.3,482.5
2015-11-10 04:00:00,71.0,-40.5,103.3,398.0
2015-11-10 06:00:00,71.0,-42.5,103.3,727.0
2015-11-10 08:00:00,71.0,-51.5,103.3,616.5
2015-11-10 10:00:00,71.0,-40.0,103.3,810.0
2015-11-10 12:00:00,71.0,-55.0,103.3,879.5
2015-11-10 14:00:00,71.0,-50.0,103.3,325.0
2015-11-10 16:00:00,71.0,-48.0,103.3,645.0
2015-11-10 18:00:00,71.0,-44.0,103.3,294.5
2015-11-10 20:00:00,71.0,-34.5,103.3,449.0
2015-11-10 22:00:00,71.0,-32.0,103.3,254.5
2015-11-11 00:00:00,63.0,-28.0,102.9,517.0
2015-11-11 02:00:00,63.0,-21.5,102.9,106.5
2015-11-11 04:00:00,63.0,-28.0,102.9,278.0
2015-11-11 06:00:00,63.0,-33.0,102.9,460.0
2015-11-11 08:00:00,63.0,-30.0,102.9,354.5
2015-11-11 10:00:00,63.0,-28.0,102.9,167.0
2015-11-11 12:00:00,63.0,-27.5,102.9,599.0
2015-11-11 14:00:00,63.0,-28.0,102.9,363.0
2015-11-11 16:00:00,63.0,-32.0,102.9,689.0
2015-11-11 18:00:00,63.0,-36.0,102.9,342.0
2015-11-11 20:00:00,63.0,-32.5,102.9,190.0
2015-11-11 22:00:00,63.0,-31.5,102.9,47.0
2015-11-12 00:00:00,60.0,-27.0,101.4,69.0
2015-11-12 02:00:00,60.0,-23.5,101.4,53.5
2015-11-12 04:00:00,60.0,-21.5,101.4,50.0
2015-11-12 06:00:00,60.0,-22.5,101.4,166.0
2015-11-12 08:00:00,60.0,-29.5,101.4,222.0
2015-11-12 10:00:00,60.0,-34.0,101.4,145.0
2015-11-12 12:00:00,60.0,-33.0,101.4,34.5
2015-11-12 14:00:00,60.0,-29.5,101.4,57.0
2015-11-12 16:00:00,60.0,-25.5,101.4,39.5
2015-11-12 18:00:00,60.0,-23.5,101.4,51.0
2015-11-12 20:00:00,60.0,-23.0,101.4,79.5
2015-11-12 22:00:00,60.0,-22.0,101.4,94.0
2015-11-13 00:00:00,50.0,-23.5,100.8,108.0
2015-11-13 02:00:00,50.0,-17.5,100.8,61.0
2015-11-13 04:00:00,50.0,-13.5,100.8,61.0
2015-11-13 06:00:00,50.0,-12.5,100.8,84.0
2015-11-13 08:00:00,50.0,-13.5,100.8,69.0
2015-11-13 10:00:00,50.0,-9.5,100.8,491.0
2015-11-13 12:00:00,50.0,-6.0,100.8,294.5
2015-11-13 14:00:00,50.0,-24.5,100.8,472.5
2015-11-13 16:00:00,50.0,-24.5,100.8,361.5
2015-11-13 18:00:00,50.0,-23.0,100.8,479.0
2015-11-13 20:00:00,50.0,-19.0,100.8,120.0
2015-11-13 22:00:00,50.0,-26.0,100.8,318.5
2015-11-14 00:00:00,39.0,-24.0,104.1,274.0
2015-11-14 02:00:00,39.0,-23.5,104.1,166.0
2015-11-14 04:00:00,39.0,-27.5,104.1,380.5
2015-11-14 06:00:00,39.0,-28.5,104.1,225.0
2015-11-14 08:00:00,39.0,-27.0,104.1,203.5
2015-11-14 10:00:00,39.0,-26.0,104.1,333.5
2015-11-14 12:00:00,39.0,-24.5,104.1,234.5
2015-11-14 14:00:00,39.0,-24.0,104.1,169.0
2015-11-14 16:00:00,39.0,-18.0,104.1,59.5
2015-11-14 18:00:00,39.0,-15.0,104.1,150.0
2015-11-14 20:00:00,39.0,-10.5,104.1,113.0
2015-11-14 22:00:00,39.0,-8.5,104.1,142.5
2015-11-15 00:00:00,58.0,-10.0,103.5,167.5
2015-11-15 02:00:00,58.0,-7.5,103.5,53.5
2015-11-15 04:00:00,58.0,-12.0,103.5,192.0
2015-11-15 06:00:00,58.0,-11.0,103.5,96.5
2015-11-15 08:00:00,58.0,-15.0,103.5,152.0
2015-11-15 10:00:00,58.0,-11.5,103.5,282.0
2015-11-15 12:00:00,58.0,-9.0,103.5,133.5
2015-11-15 14:00:00,58.0,-6.0,103.5,141.0
2015-11-15 16:00:00,58.0,-4.5,103.5,50.5
2015-11-15 18:00:00,58.0,-4.0,103.5,126.0
2015-11-15 20:00:00,58.0,-6.0,103.5,200.0
2015-11-15 22:00:00,58.0,-17.5,103.5,478.0
2015-11-16 00:00:00,43.0,-23.0,103.2,412.0
2015-11-16 02:00:00,43.0,-26.0,103.2,415.5
2015-11-16 04:00:00,43.0,-27.5,103.2,305.5
2015-11-16 06:00:00,43.0,-25.5,103.2,327.5
2015-11-16 08:00:00,43.0,-23.0,103.2,482.5
2015-11-16 10:00:00,43.0,-26.0,103.2,393.5
2015-11-16 12:00:00,43.0,-31.5,103.2,370.5
2015-11-16 14:00:00,43.0,-37.5,103.2,805.0
2015-11-16 16:00:00,43.0,-35.5,103.2,444.0
2015-11-16 18:00:00,43.0,-29.5,103.2,369.5
2015-11-16 20:00:00,43.0,-24.0,103.2,89.0
2015-11-16 22:00:00,43.0,-22.5,103.2,229.0
2015-11-17 00:00:00,35.0,-17.0,104.6,66.5
2015-11-17 02:00:00,35.0,-13.5,104.6,192.5
2015-11-17 04:00:00,35.0,-16.5,104.6,112.0
2015-11-17 06:00:00,35.0,-14.5,104.6,87.0
2015-11-17 08:00:00,35.0,-14.5,104.6,220.5
2015-11-17 10:00:00,35.0,-11.0,104.6,104.5
2015-11-17 12:00:00,35.0,-13.0,104.6,98.0
2015-11-17 14:00:00,35.0,-15.5,104.6,182.5
2015-11-17 16:00:00,35.0,-17.5,104.6,254.5
2015-11-17 18:00:00,35.0,-11.5,104.6,357.0
2015-11-17 20:00:00,35.0,-3.5,104.6,84.0
2015-11-17 22:00:00,35.0,-5.5,104.6,43.5
2015-11-18 00:00:00,29.0,-7.0,105.1,28.0
2015-11-18 02:00:00,29.0,-6.0,105.1,104.0
2015-11-18 04:00:00,29.0,-1.5,105.1,43.5
2015-11-18 06:00:00,29.0,1.5,105.1,29.5
2015-11-18 08:00:00,29.0,-14.5,105.1,273.0
2015-11-18 10:00:00,29.0,-27.0,105.1,522.5
2015-11-18 12:00:00,29.0,-24.0,105.1,86.0
2015-11-18 14:00:00,29.0,-25.5,105.1,257.0
2015-11-18 16:00:00,29.0,-24.5,105.1,280.5
2015-11-18 18:00:00,29.0,-16.0,105.1,133.0
2015-11-18 20:00:00,29.0,-6.0,105.1,640.5
2015-11-18 22:00:00,29.0,-28.0,105.1,612.0
2015-11-19 00:00:00,41.0,-20.0,105.6,290.5
2015-11-19 02:00:00,41.0,-24.5,105.6,143.0
2015-11-19 04:00:00,41.0,-25.0,105.6,51.0
2015-11-19 06:00:00,41.0,-21.0,105.6,38.5
2015-11-19 08:00:00,41.0,-23.5,105.6,123.5
2015-11-19 10:00:00,41.0,-29.0,105.6,365.5
2015-11-19 12:00:00,41.0,-31.0,105.6,123.5
2015-11-19 14:00:00,41.0,-20.0,105.6,52.5
2015-11-19 16:00:00,41.0,-15.5,105.6,28.5
2015-11-19 18:00:00,41.0,-12.0,105.6,55.0
2015-11-19 20:00:00,41.0,-7.0,105.6,34.0
2015-11-19 22:00:00,41.0,-7.5,105.6,18.0
2015-11-20 00:00:00,53.0,-4.5,108.4,22.0
2015-11-20 02:00:00,53.0,-3.5,108.4,20.0
2015-11-20 04:00:00,53.0,-7.5,108.4,24.5
2015-11-20 06:00:00,53.0,0.5,108.4,55.5
2015-11-20 08:00:00,53.0,-5.0,108.4,147.0
2015-11-20 10:00:00,53.0,-10.0,108.4,136.5
2015-11-20 12:00:00,53.0,-8.0,108.4,32.0
2015-11-20 14:00:00,53.0,-5.0,108.4,37.0
2015-11-20 16:00:00,53.0,-4.5,108.4,36.0
2015-11-20 18:00:00,53.0,3.5,108.4,26.5
2015-11-20 20:00:00,53.0,11.0,108.4,20.5
2015-11-20 22:00:00,53.0,9.0,108.4,20.5
2015-11-21 00:00:00,59.0,-2.5,119.2,32.0
2015-11-21 02:00:00,59.0,-13.0,119.2,158.0
2015-11-21 04:00:00,59.0,-10.0,119.2,45.5
2015-11-21 06:00:00,59.0,-7.0,119.2,41.0
2015-11-21 08:00:00,59.0,-6.5,119.2,31.5
2015-11-21 10:00:00,59.0,-6.0,119.2,21.0
2015-11-21 12:00:00,59.0,-7.5,119.2,43.0
2015-11-21 14:00:00,59.0,-2.5,119.2,54.0
2015-11-21 16:00:00,59.0,-2.5,119.2,30.0
2015-11-21 18:00:00,59.0,-4.5,119.2,78.5
2015-11-21 20:00:00,59.0,-2.0,119.2,55.5
2015-11-21 22:00:00,59.0,-0.5,119.2,22.5
2015-11-22 00:00:00,70.0,-2.0,119.9,19.0
2015-11-22 02:00:00,70.0,-5.0,119.9,33.5
2015-11-22 04:00:00,70.0,-6.0,119.9,30.0
2015-11-22 06:00:00,70.0,-6.0,119.9,62.5
2015-11-22 08:00:00,70.0,-3.5,119.9,45.0
2015-11-22 10:00:00,70.0,-4.0,119.9,23.5
2015-11-22 12:00:00,70.0,-8.0,119.9,24.0
2015-11-22 14:00:00,70.0,-9.0,119.9,71.5
2015-11-22 16:00:00,70.0,-4.5,119.9,36.5
2015-11-22 18:00:00,70.0,0.0,119.9,34.0
2015-11-22 20:00:00,70.0,2.5,119.9,37.5
2015-11-22 22:00:00,70.0,3.0,119.9,19.0
2015-11-23 00:00:00,55.0,3.0,116.7,23.5
2015-11-23 02:00:00,55.0,2.0,116.7,29.0
2015-11-23 04:00:00,55.0,-1.0,116.7,37.5
2015-11-23 06:00:00,55.0,-4.5,116.7,60.0
2015-11-23 08:00:00,55.0,-3.5,116.7,19.5
2015-11-23 10:00:00,55.0,-1.5,116.7,55.5
2015-11-23 12:00:00,55.0,-4.0,116.7,49.5
2015-11-23 14:00:00,55.0,-1.5,116.7,73.5
2015-11-23 16:00:00,55.0,-0.5,116.7,31.5
2015-11-23 18:00:00,55.0,-1.0,116.7,27.0
2015-11-23 20:00:00,55.0,3.0,116.7,23.0
2015-11-23 22:00:00,55.0,4.5,116.7,18.0
2015-11-24 00:00:00,59.0,4.5,110.3,14.0
2015-11-24 02:00:00,59.0,2.5,110.3,13.0
2015-11-24 04:00:00,59.0,2.5,110.3,15.0
2015-11-24 06:00:00,59.0,1.5,110.3,17.5
2015-11-24 08:00:00,59.0,0.0,110.3,33.0
2015-11-24 10:00:00,59.0,-2.5,110.3,46.5
2015-11-24 12:00:00,59.0,-2.0,110.3,33.0
2015-11-24 14:00:00,59.0,0.5,110.3,27.5
2015-11-24 16:00:00,59.0,3.5,110.3,29.0
2015-11-24 18:00:00,59.0,6.5,110.3,37.0
2015-11-24 20:00:00,59.0,7.0,110.3,41.5
2015-11-24 22:00:00,59.0,5.0,110.3,47.0
2015-11-25 00:00:00,62.0,5.0,106.2,13.0
2015-11-25 02:00:00,62.0,6.0,106.2,14.0
2015-11-25 04:00:00,62.0,6.5,106.2,13.0
2015-11-25 06:00:00,62.0,7.0,106.2,14.0
2015-11-25 08:00:00,62.0,5.5,106.2,17.5
2015-11-25 10:00:00,62.0,6.0,106.2,19.0
2015-11-25 12:00:00,62.0,10.0,106.2,25.5
2015-11-25 14:00:00,62.0,12.0,106.2,22.0
2015-11-25 16:00:00,62.0,11.5,106.2,25.5
2015-11-25 18:00:00,62.0,13.0,106.2,21.0
2015-11-25 20:00:00,62.0,13.5,106.2,17.5
2015-11-25 22:00:00,62.0,13.5,106.2,14.5
2015-11-26 00:00:00,64.0,13.5,101.2,13.5
2015-11-26 02:00:00,64.0,11.5,101.2,13.0
2015-11-26 04:00:00,64.0,13.5,101.2,14.0
2015-11-26 06:00:00,64.0,13.5,101.2,12.5
2015-11-26 08:00:00,64.0,11.0,101.2,12.5
2015-11-26 10:00:00,64.0,9.0,101.2,18.0
2015-11-26 12:00:00,64.0,6.0,101.2,47.0
2015-11-26 14:00:00,64.0,10.5,101.2,105.5
2015-11-26 16:00:00,64.0,5.0,101.2,131.0
2015-11-26 18:00:00,64.0,-3.0,101.2,222.0
2015-11-26 20:00:00,64.0,-5.5,101.2,193.5
2015-11-26 22:00:00,64.0,-7.0,101.2,106.5
2015-11-27 00:00:00,59.0,-9.5,96.3,114.5
2015-11-27 02:00:00,59.0,-9.5,96.3,218.5
2015-11-27 04:00:00,59.0,-9.5,96.3,282.0
2015-11-27 06:00:00,59.0,-4.5,96.3,62.5
2015-11-27 08:00:00,59.0,-6.5,96.3,27.5
2015-11-27 10:00:00,59.0,-3.0,96.3,38.5
2015-11-27 12:00:00,59.0,-7.5,96.3,42.5
2015-11-27 14:00:00,59.0,-2.5,96.3,89.5
2015-11-27 16:00:00,59.0,-4.5,96.3,125.0
2015-11-27 18:00:00,59.0,-1.0,96.3,35.0
2015-11-27 20:00:00,59.0,1.5,96.3,75.5
2015-11-27 22:00:00,59.0,2.0,96.3,92.0
2015-11-28 00:00:00,52.0,5.5,94.0,28.5
2015-11-28 02:00:00,52.0,11.5,94.0,24.0
2015-11-28 04:00:00,52.0,13.0,94.0,42.5
2015-11-28 06:00:00,52.0,12.0,94.0,87.0
2015-11-28 08:00:00,52.0,12.0,94.0,63.5
2015-11-28 10:00:00,52.0,8.0,94.0,54.5
2015-11-28 12:00:00,52.0,-9.0,94.0,315.5
2015-11-28 14:00:00,52.0,-2.5,94.0,93.0
2015-11-28 16:00:00,52.0,7.5,94.0,41.5
2015-11-28 18:00:00,52.0,10.5,94.0,65.0
2015-11-28 20:00:00,52.0,-3.0,94.0,463.5
2015-11-28 22:00:00,52.0,-11.5,94.0,215.5
2015-11-29 00:00:00,54.0,-8.0,92.9,46.5
2015-11-29 02:00:00,54.0,-8.5,92.9,24.0
2015-11-29 04:00:00,54.0,1.0,92.9,39.0
2015-11-29 06:00:00,54.0,6.5,92.9,26.0
2015-11-29 08:00:00,54.0,1.5,92.9,76.5
2015-11-29 10:00:00,54.0,-8.0,92.9,132.5
2015-11-29 12:00:00,54.0,-2.0,92.9,106.0
2015-11-29 14:00:00,54.0,-1.5,92.9,132.0
2015-11-29 16:00:00,54.0,-2.5,92.9,61.0
2015-11-29 18:00:00,54.0,4.5,92.9,391.5
2015-11-29 20:00:00,54.0,-4.5,92.9,582.5
2015-11-29 22:00:00,54.0,-14.5,92.9,413.0
2015-11-30 00:00:00,48.0,-11.5,93.1,333.0
2015-11-30 02:00:00,48.0,-8.0,93.1,150.0
2015-11-30 04:00:00,48.0,-1.0,93.1,368.0
2015-11-30 06:00:00,48.0,5.5,93.1,180.0
2015-11-30 08:00:00,48.0,-19.5,93.1,686.5
2015-11-30 10:00:00,48.0,-36.5,93.1,560.0
2015-11-30 12:00:00,48.0,-38.0,93.1,172.5
2015-11-30 14:00:00,48.0,-29.5,93.1,144.0
2015-11-30 16:00:00,48.0,-24.0,93.1,156.0
2015-11-30 18:00:00,48.0,-17.0,93.1,111.5
2015-11-30 20:00:00,48.0,-18.0,93.1,164.0
2015-11-30 22:00:00,48.0,-12.5,93.1,165.0
2015-12-01 00:00:00,32.0,-16.0,91.9,68.5
2015-12-01 02:00:00,32.0,-15.5,91.9,154.5
2015-12-01 04:00:00,32.0,-16.0,91.9,45.0
2015-12-01 06:00:00,32.0,-11.5,91.9,74.5
2015-12-01 08:00:00,32.0,-3.0,91.9,205.0
2015-12-01 10:00:00,32.0,-14.0,91.9,389.0
2015-12-01 12:00:00,32.0,-31.5,91.9,467.0
2015-12-01 14:00:00,32.0,-24.5,91.9,553.5
2015-12-01 16:00:00,32.0,-24.0,91.9,615.5
2015-12-01 18:00:00,32.0,-24.0,91.9,313.0
2015-12-01 20:00:00,32.0,-33.5,91.9,386.5
2015-12-01 22:00:00,32.0,-26.5,91.9,388.5
2015-12-02 00:00:00,49.0,-28.5,92.6,150.0
2015-12-02 02:00:00,49.0,-26.0,92.6,136.0
2015-12-02 04:00:00,49.0,-24.0,92.6,103.0
2015-12-02 06:00:00,49.0,-22.5,92.6,115.5
2015-12-02 08:00:00,49.0,-20.5,92.6,251.5
2015-12-02 10:00:00,49.0,-26.5,92.6,395.5
2015-12-02 12:00:00,49.0,-27.5,92.6,327.0
2015-12-02 14:00:00,49.0,-19.5,92.6,346.0
2015-12-02 16:00:00,49.0,-17.5,92.6,231.0
2015-12-02 18:00:00,49.0,-16.5,92.6,188.5
2015-12-02 20:00:00,49.0,-20.5,92.6,188.5
2015-12-02 22:00:00,49.0,-17.5,92.6,47.0
2015-12-03 00:00:00,36.0,-19.5,91.8,44.5
2015-12-03 02:00:00,36.0,-19.0,91.8,29.0
2015-12-03 04:00:00,36.0,-16.0,91.8,55.5
2015-12-03 06:00:00,36.0,-12.0,91.8,44.5
2015-12-03 08:00:00,36.0,-11.5,91.8,105.0
2015-12-03 10:00:00,36.0,-11.5,91.8,41.5
2015-12-03 12:00:00,36.0,-11.5,91.8,25.5
2015-12-03 14:00:00,36.0,-12.5,91.8,42.0
2015-12-03 16:00:00,36.0,-10.5,91.8,53.5
2015-12-03 18:00:00,36.0,-7.0,91.8,30.5
2015-12-03 20:00:00,36.0,-5.5,91.8,84.0
2015-12-03 22:00:00,36.0,-9.5,91.8,72.0
2015-12-04 00:00:00,33.0,-8.5,94.8,30.5
2015-12-04 02:00:00,33.0,-9.0,94.8,39.5
2015-12-04 04:00:00,33.0,-12.0,94.8,64.5
2015-12-04 06:00:00,33.0,-9.0,94.8,134.0
2015-12-04 08:00:00,33.0,-9.5,94.8,101.5
2015-12-04 10:00:00,33.0,-9.5,94.8,76.0
2015-12-04 12:00:00,33.0,-9.0,94.8,78.5
2015-12-04 14:00:00,33.0,-6.5,94.8,139.5
2015-12-04 16:00:00,33.0,-7.5,94.8,80.0
2015-12-04 18:00:00,33.0,-4.0,94.8,29.0
2015-12-04 20:00:00,33.0,-5.0,94.8,20.5
2015-12-04 22:00:00,33.0,-7.5,94.8,125.5
2015-12-05 00:00:00,49.0,-11.0,97.6,105.5
2015-12-05 02:00:00,49.0,-9.5,97.6,67.0
2015-12-05 04:00:00,49.0,-4.5,97.6,87.0
2015-12-05 06:00:00,49.0,3.0,97.6,74.5
2015-12-05 08:00:00,49.0,-9.5,97.6,560.0
2015-12-05 10:00:00,49.0,-9.0,97.6,112.5
2015-12-05 12:00:00,49.0,-8.0,97.6,234.0
2015-12-05 14:00:00,49.0,-12.5,97.6,282.0
2015-12-05 16:00:00,49.0,-19.5,97.6,653.0
2015-12-05 18:00:00,49.0,-14.5,97.6,286.5
2015-12-05 20:00:00,49.0,-20.0,97.6,356.0
2015-12-05 22:00:00,49.0,-16.5,97.6,366.0
2015-12-06 00:00:00,54.0,-12.0,99.3,184.5
2015-12-06 02:00:00,54.0,-14.0,99.3,235.5
2015-12-06 04:00:00,54.0,-21.0,99.3,499.0
2015-12-06 06:00:00,54.0,-23.0,99.3,379.0
2015-12-06 08:00:00,54.0,-26.5,99.3,302.0
2015-12-06 10:00:00,54.0,-24.5,99.3,609.0
2015-12-06 12:00:00,54.0,-35.0,99.3,858.5
2015-12-06 14:00:00,54.0,-27.0,99.3,316.0
2015-12-06 16:00:00,54.0,-21.5,99.3,354.5
2015-12-06 18:00:00,54.0,-21.5,99.3,470.5
2015-12-06 20:00:00,54.0,-26.0,99.3,334.5
2015-12-06 22:00:00,54.0,-21.5,99.3,351.5
2015-12-07 00:00:00,60.0,-20.5,97.8,265.0
2015-12-07 02:00:00,60.0,-19.5,97.8,104.0
2015-12-07 04:00:00,60.0,-20.0,97.8,274.0
2015-12-07 06:00:00,60.0,-14.0,97.8,226.5
2015-12-07 08:00:00,60.0,-16.5,97.8,412.5
2015-12-07 10:00:00,60.0,-24.5,97.8,474.0
2015-12-07 12:00:00,60.0,-18.5,97.8,578.0
2015-12-07 14:00:00,60.0,-19.5,97.8,476.0
2015-12-07 16:00:00,60.0,-18.5,97.8,353.5
2015-12-07 18:00:00,60.0,-19.0,97.8,354.5
2015-12-07 20:00:00,60.0,-17.5,97.8,242.5
2015-12-07 22:00:00,60.0,-14.0,97.8,125.5
2015-12-08 00:00:00,57.0,-19.5,107.9,401.0
2015-12-08 02:00:00,57.0,-20.0,107.9,128.5
2015-12-08 04:00:00,57.0,-22.5,107.9,184.0
2015-12-08 06:00:00,57.0,-23.5,107.9,89.5
2015-12-08 08:00:00,57.0,-20.0,107.9,138.5
2015-12-08 10:00:00,57.0,-23.5,107.9,289.5
2015-12-08 12:00:00,57.0,-22.5,107.9,247.0
2015-12-08 14:00:00,57.0,-18.0,107.9,120.0
2015-12-08 16:00:00,57.0,-11.5,107.9,167.5
2015-12-08 18:00:00,57.0,-12.5,107.9,111.0
2015-12-08 20:00:00,57.0,-10.5,107.9,49.5
2015-12-08 22:00:00,57.0,-9.0,107.9,117.0
2015-12-09 00:00:00,77.0,-8.5,105.5,113.0
2015-12-09 02:00:00,77.0,-13.0,105.5,99.0
