# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# MongoDB_database: mstid_GSMR_fitexfilter
# MongoDB_collection: guc_wal_20131101_20140501
# MongoDB_MUSICcollection: music_guc_wal_20131101_20140501
# season: 20131101_20140501
# Max Number of Signals Reported: 2
# MongoDB_to_CSV_Script: /scratch/code/lws_hemispheres/mongo_to_csv.py
# System Hostname: analysis1
# Script Run Time: 2023-10-01 18:35:30.719038
# radar: wal
# lat: 37.93
# lon: -75.47
#
# The "meanSubIntSpect_by_rtiCnt" is the parameter colloquially known as the SuperDARN MSTID Index.
#   It stands for the seasonal mean subtracted integrated MSTID power spectral density
#   divided by the number of range-beam-time cells that observed ground scatter.
#   It is explained in Section 2.2 of Frissell et al. (2016) (https://doi.org/10.1002/2015JA022168)
#
# Explanation of all parameters in data file:
#  datetime_ut: UTC time at the start of the 2-hour observation window
#  lat: Geographic latitude of center point of detection region.
#  lon: Geographic longitude of center point of detection region.
#  slt: Solar Mean Time at lat/lon point.
#  mlt: Magnetic Local Time at lat/lon point.
#  gscat: Ground scatter flag set at analysis:
#       0: all backscatter data
#       1: ground backscatter only
#       2: ionospheric backscatter only
#       3: all backscatter data with a ground backscatter flag
#  height_km: Assumed reflection point height for analysis 
#  terminator_fraction: number of radar cells in daylight divided by number of radar cells in darkness.
#  good_period: True if period determined to be good for analysis. If False, see Reject Code for explanation.
#  orig_rti_cnt: Number of radar cells in window with a backscatter measurement.
#  orig_rti_fraction: orig_rti_cnt/orig_rti_possible
#  orig_rti_mean:   Mean of all measured values in the data window.
#  orig_rti_median: Median of all measured values in the data window.
#  orig_rti_possible: Total number of possible radar cells in the data window.
#  orig_rti_std: Standard deviation of all measured values in the data window.
#  intSpect: Integrated Spectrum
#            Integration of power spectral density across all radar cells and spectral bins after MSTID bandpass filter has been applied.
#  meanSubIntSpect: Radar-Season Mean Subtracted Integrated Spectrum
#                   Integration of (PSD curve of the data window minus the mean PSD curve of all data windows for this radar and season).
#  intSpect_by_rtiCnt: Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                      intSpect divided by orig_rti_cnt
#  meanSubIntSpect_by_rtiCnt: Radar-Season Mean Subtracted Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                             ** This is the MSTID Index in Frissell et al. (2016) **
#                             meanSubIntSpect divided by orig_rti_cnt
#  category_manu: Category assigned to data window in database: MSTID, Quiet, or None
#                   This is typically automatically assigned by the classification algorithm.
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
# If MUSIC Processing has been run, there will be information about the signals detected in the data window.
# Multiple signals can be detected, and each data window may have a different number of signals detected.
# Signals are presented in descending order of strength in the MUSIC wavenumber spectrum, each with a signal order ID.
#
#  kx: North-South Wavenumber [1/(2*pi*km)]
#  ky: East-West Wavenumber [1/(2*pi*km)]
#  k: Horizontal Wavenumber [1/(2*pi*km)]
#  lambda_km: Horizontal Wavelength [km]
#  azm_deg: Propagation azimumuth [degrees clockwise from geographic North]
#  freq_Hz: Frequency of maxium MSTID-band Power Spectral Density for data window [Hz]
#  period_min: Period of strongest MSTID in data window [minutes]
#  vel_mps: MSTID Phase Velocity [m/s]
#  max: Wavenumber Spectral Density Value
#  area: Number of pixels of Karr plot in detected region of this signal.
#
datetime_ut,lat,lon,slt,mlt,gscat,height_km,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,sig_002_kx,sig_002_ky,sig_002_k,sig_002_lambda_km,sig_002_azm_deg,sig_002_freq_Hz,sig_002_period_min,sig_002_vel_mps,sig_002_max,sig_002_area,reject_code,sig_001_kx,sig_001_ky,sig_001_k,sig_001_lambda_km,sig_001_azm_deg,sig_001_freq_Hz,sig_001_period_min,sig_001_vel_mps,sig_001_max,sig_001_area
2013-11-02 22:00:00,37.93,-75.47,17.242785920482987,17.368764014186972,1,350.0,1.0,False,29312.0,0.38487394957983195,13.694809999731756,12.963583946228027,76160.0,4.556486133766627,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-03 12:00:00,37.93,-75.47,7.242491135760288,7.726997724449073,1,350.0,0.0,True,33611.0,0.5043667466986794,15.783528085948207,14.927053451538086,66640.0,5.584502874491864,1187.7957763671875,716.9443359375,0.03533949529520655,0.021330645798622476,mstid,,,,,,,,,,,0,-0.004999999999999999,-0.009000000000000003,0.010295630140987002,610.2769059434415,-150.94539590092285,0.0006621004566210046,25.17241379310345,404.0646180904065,0.9681107401847839,723.0
2013-11-03 14:00:00,37.93,-75.47,9.242522339492268,9.748407531123028,1,350.0,0.0,True,29199.0,0.8763205282112845,16.530870119012086,15.86508560180664,33320.0,5.639358555447552,573.9984130859375,103.14684295654297,0.019658153124625415,0.003532547106289358,mstid,0.022,0.006999999999999996,0.02308679276123039,272.15496635508975,72.3498757800699,0.00043378995433789865,38.42105263157903,118.05809042800674,0.5604299306869507,451.0,0,0.0020000000000000018,-0.015000000000000003,0.015132745950421559,415.2045721090397,172.40535663140855,0.00043378995433789865,38.42105263157903,180.1115723760671,0.6525081992149353,448.0
2013-11-03 16:00:00,37.93,-75.47,11.24257707695195,11.62320566148505,1,350.0,0.0,True,28005.0,0.9051389786683904,17.135942152674083,16.95790672302246,30940.0,5.682169725309322,432.68914794921875,-38.16240310668945,0.015450424850891582,-0.0013626996288766096,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-03 18:00:00,37.93,-75.47,13.242637737243568,13.485771428882789,1,350.0,0.0,True,14158.0,0.9075641025641026,16.36295032690669,15.850198745727539,15600.0,5.369977777752634,413.83544921875,-57.01609420776367,0.02922979581994279,-0.0040271291289563265,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-03 20:00:00,37.93,-75.47,15.242684692384739,15.41100055090281,1,350.0,0.17959558823529412,False,13567.0,0.7185911016949152,17.957498990277724,17.798961639404297,18880.0,5.638176553878241,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-03 22:00:00,37.93,-75.47,17.242701559001855,17.363963177869493,1,350.0,1.0,False,14036.0,0.6260481712756467,15.31049350501126,15.019058227539062,22420.0,5.080639779190335,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-04 12:00:00,37.93,-75.47,7.242273502307048,7.731866647598753,1,350.0,0.0,True,30986.0,0.6852277753206546,16.81614960213301,16.231311798095703,45220.0,5.444079733867987,987.2330932617188,516.3815307617188,0.03186061748085325,0.016664994860960392,mstid,0.006000000000000005,0.008999999999999998,0.01081665382639197,580.8806871353321,33.69006752597982,0.00047945205479452135,34.7619047619047,278.50443903748845,0.6162273287773132,202.0,0,0.0050000000000000044,-0.015999999999999997,0.01676305461424021,374.82341087417456,162.64597536373867,0.00047945205479452135,34.7619047619047,179.70985452871412,0.6697088479995728,600.0
2013-11-04 14:00:00,37.93,-75.47,9.242285785426429,9.754965298786178,1,350.0,0.0,True,27622.0,0.8927601809954752,17.185372085956597,16.608997344970703,30940.0,5.832632245146925,404.474609375,-66.37693786621094,0.014643205031315618,-0.002403046045406232,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-04 16:00:00,37.93,-75.47,11.242321643768262,11.626072076792099,1,350.0,0.0,True,27511.0,0.8891725921137685,17.00945943697758,16.708850860595703,30940.0,5.40934946953982,384.4720764160156,-86.37947082519531,0.01397521269368673,-0.0031398157400747088,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-04 18:00:00,37.93,-75.47,13.24236343711571,13.482841967769916,1,350.0,0.0,True,27492.0,0.9626050420168067,17.15483928535003,16.979183197021484,28560.0,5.3545367965423845,275.5695495605469,-195.28199768066406,0.01002362685728746,-0.007103229946190312,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-04 20:00:00,37.93,-75.47,15.242391504005006,15.406453423144287,1,350.0,0.1784873949579832,False,27714.0,0.7763025210084034,18.102158510350318,17.800046920776367,35700.0,5.328804513429973,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-04 22:00:00,37.93,-75.47,17.242389432340303,17.35896269914251,1,350.0,1.0,False,27270.0,0.5728991596638655,15.48159501822737,15.143322944641113,47600.0,5.047693531407566,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-05 12:00:00,37.93,-75.47,7.241827823180557,7.736470574702216,1,350.0,0.0,True,13422.0,0.7989285714285714,16.845862740820913,16.553610801696777,16800.0,5.116266946864479,752.705078125,281.8535461425781,0.05607994919721353,0.020999370149201172,mstid,0.013000000000000001,0.009999999999999998,0.016401219466856725,383.09256942000735,52.43140797117252,0.00043378995433789865,38.42105263157903,166.18170819589326,0.543825089931488,304.0,0,-0.0020000000000000018,-0.019000000000000003,0.0191049731745428,328.87694998451354,-173.99099404250546,0.00043378995433789865,38.42105263157903,142.66351711656952,0.6265836954116821,565.0
2013-11-05 14:00:00,37.93,-75.47,9.24182115007028,9.761188429897027,1,350.0,0.0,True,14513.0,0.8936576354679803,17.087073563445177,16.649734497070312,16240.0,5.606847009929916,585.69921875,114.84766387939453,0.04035686754978295,0.007913433740742406,mstid,,,,,,,,,,,0,0.013000000000000001,-0.018,0.022203603311174516,282.9804342621009,144.1623470457217,0.00043378995433789865,38.42105263157903,122.75406965707549,0.7848665118217468,385.0
2013-11-05 16:00:00,37.93,-75.47,11.241838097239999,11.628651330720226,1,350.0,0.0,True,13229.0,0.8623859191655802,16.216167208667027,15.562304496765137,15340.0,5.536436537134552,450.6593322753906,-20.19223403930664,0.034066016499764956,-0.00152636133035805,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-05 18:00:00,37.93,-75.47,13.241860995401886,13.479713034568844,1,350.0,0.0,True,23716.0,0.8234722222222223,16.652768727900266,15.950689315795898,28800.0,5.060337041181476,460.6473083496094,-10.204267501831055,0.019423482389509587,-0.00043026933301699505,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-05 20:00:00,37.93,-75.47,15.241870149242263,15.401711639185844,1,350.0,0.18012281835811247,False,25802.0,0.8339366515837104,18.255907344056713,17.727691650390625,30940.0,5.642077511237413,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-05 22:00:00,37.93,-75.47,17.241849117047465,17.353763480247807,1,350.0,1.0,False,29913.0,0.41894957983193276,14.506000974705715,14.086091995239258,71400.0,4.543494513359367,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-06 12:00:00,37.93,-75.47,7.241153798776642,7.740802518668873,1,350.0,0.0,True,22496.0,0.6751500600240096,16.439722924195177,15.931812286376953,33320.0,4.9124673836173915,570.1492919921875,99.29772186279297,0.025344474217291406,0.004414016796888023,mstid,,,,,,,,,,,0,,,,,,,,,,
2013-11-06 14:00:00,37.93,-75.47,9.241128148379492,9.767072388217729,1,350.0,0.0,True,27474.0,0.8879767291531997,17.01237833724668,16.307043075561523,30940.0,5.6212947318125615,470.7376708984375,-0.1138850674033165,0.0171339328419028,-4.145194271067791e-06,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-06 16:00:00,37.93,-75.47,11.241126166091103,11.630943805340987,1,350.0,0.0,True,26295.0,0.8498707175177763,16.983040141605972,16.125450134277344,30940.0,5.637727114519764,424.3266906738281,-46.524837493896484,0.01613716260406268,-0.0017693416046357287,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-06 18:00:00,37.93,-75.47,13.241130153834002,13.47638585127172,1,350.0,0.0,True,24066.0,0.8426470588235294,16.946733528050185,16.31915855407715,28560.0,5.254595037503112,454.7685546875,-16.083032608032227,0.018896723788228206,-0.000668288565113946,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-06 20:00:00,37.93,-75.47,15.2411203821169,15.39677612114907,1,350.0,0.19315726290516205,False,26302.0,0.7893757503001201,18.444836021113257,17.94527244567871,33320.0,5.335599105706758,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-06 22:00:00,37.93,-75.47,17.241080378735276,17.34836660223061,1,350.0,1.0,False,30113.0,0.27505480453050785,13.354695325069892,12.879047393798828,109480.0,4.490302680247031,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-07 12:00:00,37.93,-75.47,7.240251255575691,7.744855667121404,1,350.0,0.0,True,32443.0,0.5048708372237783,16.293802774265178,15.654641151428223,64260.0,5.295496895381241,2031.5299072265625,1560.6783447265625,0.06261843563254207,0.04810524133793307,mstid,-0.0020000000000000018,-0.012,0.012165525060596441,516.4746507761121,-170.53767779197437,0.00038812785388127785,42.94117647058831,200.45819778981482,1.0856186151504517,149.0,0,-0.0030000000000000027,-0.013000000000000001,0.013341664064126336,470.9446495564295,-167.0053832080835,0.00038812785388127785,42.94117647058831,182.7867361292075,1.105821967124939,132.0
2013-11-07 14:00:00,37.93,-75.47,9.240206612380641,9.772612928011776,1,350.0,0.0,True,30233.0,0.7939338235294118,17.138919312036094,16.361906051635742,38080.0,5.373111261250557,697.9381713867188,227.08668518066406,0.02308530980672506,0.0075112190381590995,mstid,-0.007000000000000001,-0.020000000000000004,0.021189620100417094,296.5218478388817,-160.70995378081128,0.00047945205479452135,34.7619047619047,142.16800923782023,0.6135183572769165,194.0,0,-0.004999999999999999,-0.016999999999999998,0.017720045146669347,354.5806602169166,-163.61045966596524,0.00047945205479452135,34.7619047619047,170.00442613139865,0.6307103037834167,301.0
2013-11-07 16:00:00,37.93,-75.47,11.240185687130444,11.63295003740553,1,350.0,0.0,True,41887.0,0.6068820631700956,15.192356779259615,13.532310485839844,69020.0,5.5919045266462,757.4097900390625,286.5581970214844,0.018082216201663105,0.006841220355276921,mstid,0.008999999999999998,-0.018,0.020124611797498106,312.2139880462545,153.43494882292202,0.0005251141552511422,31.73913043478257,163.94798459049912,0.5372520685195923,160.0,0,,,,,,,,,,
2013-11-07 18:00:00,37.93,-75.47,13.240170753286236,13.472861785736953,1,350.0,0.0,True,27918.0,0.9023270846800259,16.26870122682793,15.989212989807129,30940.0,5.1270694855994465,415.985107421875,-54.866458892822266,0.014900247418220323,-0.001965271827954089,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-07 20:00:00,37.93,-75.47,15.240142046900344,15.39164801666197,1,350.0,0.20222088835534213,False,27556.0,0.8270108043217287,16.983695289967176,16.618669509887695,33320.0,5.1621581453780365,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-07 22:00:00,37.93,-75.47,17.240083064450246,17.342773387206773,1,350.0,1.0,False,27958.0,0.5593837535014006,15.663506402052798,15.479122638702393,49980.0,4.9525253271968435,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-08 12:00:00,37.93,-75.47,7.2391200426689615,7.748623471250827,1,350.0,0.000445632798573975,False,34405.0,0.43805704099821746,14.931557417962289,14.48455810546875,78540.0,5.023772078939722,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-08 14:00:00,37.93,-75.47,9.239056388829052,9.777806165892889,1,350.0,0.0,True,28187.0,0.9110213316095669,17.369462736358276,16.712657928466797,30940.0,5.546768965526539,415.27301025390625,-55.57853698730469,0.014732784980803429,-0.0019717790821053923,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-08 16:00:00,37.93,-75.47,11.239016504170097,11.634670781552522,1,350.0,0.0,True,27071.0,0.8749515190691661,17.05335277741478,16.61371421813965,30940.0,5.550051272174832,399.45361328125,-71.3979721069336,0.014755776043783015,-0.0026374338630613422,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-08 18:00:00,37.93,-75.47,13.238982634083584,13.469142423712464,1,350.0,0.0,True,26053.0,0.912219887955182,16.866802278774987,16.198694229125977,28560.0,5.516362751081761,350.47967529296875,-120.37187957763672,0.013452564974972893,-0.004620269434523345,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-08 20:00:00,37.93,-75.47,15.238934979950166,15.386328773440258,1,350.0,0.2607593037214886,False,36374.0,0.5458283313325331,16.77756803058153,16.13239288330078,66640.0,5.876412389864642,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-08 22:00:00,37.93,-75.47,17.23885700615396,17.336985475533893,1,350.0,1.0,False,31294.0,0.45340481019994205,14.194786163018506,13.869484901428223,69020.0,4.234701421733507,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-09 12:00:00,37.93,-75.47,7.237759949894572,7.752099741576791,1,350.0,0.0004636337293538105,False,25744.0,0.37299333526514056,16.641420864240214,16.401355743408203,69020.0,5.6902564093971355,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-09 14:00:00,37.93,-75.47,9.237677259841037,9.782648657098651,1,350.0,0.0,True,30310.0,0.7075163398692811,17.636526917136962,17.27189540863037,42840.0,5.504042446286139,741.4512939453125,270.5997009277344,0.02446226637892816,0.008927736751162468,mstid,-0.008000000000000002,-0.020000000000000004,0.021540659228538022,291.6895551114491,-158.19859051364818,0.0005251141552511422,31.73913043478257,153.17031432793007,0.584812581539154,320.0,0,,,,,,,,,,
2013-11-09 16:00:00,37.93,-75.47,11.23761839124904,11.636107075701428,1,350.0,0.0,True,27628.0,0.8929541047188106,16.593290428427,16.299449920654297,30940.0,5.161962187794616,375.9262390136719,-94.92530822753906,0.013606711995572313,-0.0034358371299963468,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-09 18:00:00,37.93,-75.47,13.237565561900684,13.465229642251874,1,350.0,0.0,True,12591.0,0.874375,15.357082825337208,14.87900447845459,14400.0,4.931298978715777,450.90533447265625,-19.946203231811523,0.03581171745474198,-0.0015841635479160927,quiet,,,,,,,,,,,0,,,,,,,,,,
2013-11-09 20:00:00,37.93,-75.47,15.237498938352402,15.38082021450528,1,350.0,0.2277048319327731,False,12837.0,0.6799258474576271,16.167078984975166,15.886499404907227,18880.0,4.729184744007659,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-09 22:00:00,37.93,-75.47,17.23740195217941,17.331004902504635,1,350.0,1.0,False,14360.0,0.320249776984835,12.806140667532148,12.08437728881836,44840.0,4.342193856785879,,,,,None,,,,,,,,,,,1,,,,,,,,,,
2013-11-10 12:00:00,37.93,-75.47,7.236170660579508,7.75527873368028,1,350.0,0.0,True,26187.0,0.5791021671826625,15.361171267088798,14.852652549743652,45220.0,4.987907049658474,1067.4984130859375,596.6468505859375,0.04076444087088775,0.022784085637374937,mstid,-0.0020000000000000018,-0.009000000000000003,0.00921954445729289,681.5071326229605,-167.47119229084848,0.00043378995433789865,38.42105263157903,295.6309479414663,0.7498804926872253,210.0,0,-0.003999999999999998,-0.011,0.011704699910719624,536.808748204232,-160.01689347810003,0.00043378995433789865,38.42105263157903,232.8622423716983,0.7715665102005005,265.0
2013-11-10 14:00:00,37.93,-75.47,9.236068898838681,9.787137460780423,1,350.0,0.0,True,26465.0,0.8553652230122818,16.91042909541113,16.409881591796875,30940.0,5.47672244762716,618.7564697265625,147.90496826171875,0.023380180227718213,0.005588700860068723,mstid,0.025,-0.026000000000000002,0.036069377593742874,174.19722008925268,136.12330271407544,0.0005251141552511422,31.73913043478257,91.47342607426522,0.4829525649547577,176.0,0,,,,,,,,,,
