# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# MongoDB_database: mstid_2016
# MongoDB_collection: guc_bks_20141101_20150501
# MongoDB_MUSICcollection: music_guc_bks_20141101_20150501
# season: 20141101_20150501
# Max Number of Signals Reported: 2
# MongoDB_to_CSV_Script: /home/r01344106/code/lws_hemispheres/mongo_to_csv.py
# System Hostname: analysis1
# Script Run Time: 2023-08-23 09:47:18.270606
# radar: bks
# lat: 39.6
# lon: -81.1
#
# The "meanSubIntSpect_by_rtiCnt" is the parameter colloquially known as the SuperDARN MSTID Index.
#   It stands for the seasonal mean subtracted integrated MSTID power spectral density
#   divided by the number of range-beam-time cells that observed ground scatter.
#   It is explained in Section 2.2 of Frissell et al. (2016) (https://doi.org/10.1002/2015JA022168)
#
# Explanation of all parameters in data file:
#  datetime_ut: UTC time at the start of the 2-hour observation window
#  lat: Geographic latitude of center point of detection region.
#  lon: Geographic longitude of center point of detection region.
#  slt: Solar Mean Time at lat/lon point.
#  mlt: Magnetic Local Time at lat/lon point.
#  gscat: Ground scatter flag set at analysis:
#       0: all backscatter data
#       1: ground backscatter only
#       2: ionospheric backscatter only
#       3: all backscatter data with a ground backscatter flag
#  height_km: Assumed reflection point height for analysis 
#  terminator_fraction: number of radar cells in daylight divided by number of radar cells in darkness.
#  good_period: True if period determined to be good for analysis. If False, see Reject Code for explanation.
#  orig_rti_cnt: Number of radar cells in window with a backscatter measurement.
#  orig_rti_fraction: orig_rti_cnt/orig_rti_possible
#  orig_rti_mean:   Mean of all measured values in the data window.
#  orig_rti_median: Median of all measured values in the data window.
#  orig_rti_possible: Total number of possible radar cells in the data window.
#  orig_rti_std: Standard deviation of all measured values in the data window.
#  intSpect: Integrated Spectrum
#            Integration of power spectral density across all radar cells and spectral bins after MSTID bandpass filter has been applied.
#  meanSubIntSpect: Radar-Season Mean Subtracted Integrated Spectrum
#                   Integration of (PSD curve of the data window minus the mean PSD curve of all data windows for this radar and season).
#  intSpect_by_rtiCnt: Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                      intSpect divided by orig_rti_cnt
#  meanSubIntSpect_by_rtiCnt: Radar-Season Mean Subtracted Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                             ** This is the MSTID Index in Frissell et al. (2016) **
#                             meanSubIntSpect divided by orig_rti_cnt
#  category_manu: Category assigned to data window in database: MSTID, Quiet, or None
#                   This is typically automatically assigned by the classification algorithm.
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
# If MUSIC Processing has been run, there will be information about the signals detected in the data window.
# Multiple signals can be detected, and each data window may have a different number of signals detected.
# Signals are presented in descending order of strength in the MUSIC wavenumber spectrum, each with a signal order ID.
#
#  kx: North-South Wavenumber [1/(2*pi*km)]
#  ky: East-West Wavenumber [1/(2*pi*km)]
#  k: Horizontal Wavenumber [1/(2*pi*km)]
#  lambda_km: Horizontal Wavelength [km]
#  azm_deg: Propagation azimumuth [degrees clockwise from geographic North]
#  freq_Hz: Frequency of maxium MSTID-band Power Spectral Density for data window [Hz]
#  period_min: Period of strongest MSTID in data window [minutes]
#  vel_mps: MSTID Phase Velocity [m/s]
#  max: Wavenumber Spectral Density Value
#  area: Number of pixels of Karr plot in detected region of this signal.
#
datetime_ut,lat,lon,slt,mlt,gscat,height_km,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,reject_code,sig_001_azm_deg,sig_001_area,sig_001_max,sig_001_k,sig_001_period_min,sig_001_ky,sig_001_freq_Hz,sig_001_kx,sig_001_vel_mps,sig_001_lambda_km,sig_002_azm_deg,sig_002_area,sig_002_max,sig_002_k,sig_002_period_min,sig_002_ky,sig_002_freq_Hz,sig_002_kx,sig_002_vel_mps,sig_002_lambda_km
2014-11-03 14:00:00,39.6,-81.1,8.867090891768779,9.222178569535307,1,,0.0,True,44738.0,0.7397156084656085,15.128139860767849,13.389897346496582,60480.0,8.002422936069737,609.3695476257526,38.52503675000094,0.013620849113186834,0.0008611255923376312,mstid,0,,,,,,,,,,,138.36646066342982,336.0,0.7859635353088379,0.012041594578792296,36.199999999999946,-0.009000000000000003,0.0004604051565377539,0.007999999999999997,240.23487055464918,521.7901388446973
2014-11-03 16:00:00,39.6,-81.1,10.867146373213608,11.079121355227285,1,,0.0,True,34901.0,0.7574001736111111,15.944022315111596,14.593830108642578,46080.0,7.664934447946799,501.03778252921984,-69.80672834653173,0.014355972107653645,-0.0020001354788267305,quiet,0,,,,,,,,,,,,,,,,,,,,
2014-11-03 18:00:00,39.6,-81.1,12.867210603481244,12.969846996185485,1,,0.0,True,38346.0,0.7832107843137255,15.992870707501456,14.727496147155762,48960.0,7.737344221701363,407.2398984218962,-163.60461245385557,0.010620140260311276,-0.004266536599745881,quiet,0,,,,,,,,,,,,,,,,,,,,
2014-11-03 20:00:00,39.6,-81.1,14.867265383580314,14.886121123758125,1,,0.0017798786181139122,True,46993.0,0.6798755787037037,16.784893378907427,15.900565147399902,69120.0,7.570114345389532,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-03 22:00:00,39.6,-81.1,16.867294627068354,16.828415198561235,1,,0.8528083647252004,True,46687.0,0.5589918582375479,15.389090196904585,14.301935195922852,83520.0,6.463408249400951,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-04 12:00:00,39.6,-81.1,6.866949931597535,7.229121589352402,1,,0.0822829131652661,True,39173.0,0.4817616096025187,15.65643486815215,14.980929374694824,81312.0,5.834625602070547,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-04 14:00:00,39.6,-81.1,8.866962602322854,9.228450643049182,1,,0.0,True,45045.0,0.7109375,17.332406151309264,16.99357795715332,63360.0,6.698757156461212,1013.9517435329799,443.10723265722874,0.02250975121618337,0.00983699040198088,mstid,0,-50.71059313749965,334.0,0.9874216318130493,0.014212670403551893,40.22222222222224,0.008999999999999998,0.00041436464088397774,-0.011,183.18371913882598,442.0833755217002,127.56859202882748,268.0,0.7935392260551453,0.016401219466856725,40.22222222222224,-0.009999999999999998,0.00041436464088397774,0.013000000000000001,158.74001495304165,383.09256942000735
2014-11-04 16:00:00,39.6,-81.1,10.86699947889985,11.082045436308068,1,,0.0,True,46267.0,0.7302241161616162,17.00312575444302,15.856209754943848,63360.0,7.715679466067602,671.6894000028879,100.84488912713628,0.014517677826591044,0.0021796288742977994,mstid,0,160.0168934781,256.0,0.691679060459137,0.011704699910719625,30.16666666666664,-0.011,0.0005524861878453043,0.0040000000000000036,296.57941889736594,536.8087482042318,93.3664606634298,163.0,0.6915233135223389,0.017029386365926404,30.16666666666664,-0.0010000000000000009,0.0005524861878453043,0.017000000000000005,203.84604725599772,368.96134553335554
2014-11-04 18:00:00,39.6,-81.1,12.86704510176028,12.967273362956007,1,,0.0,True,44687.0,0.7758159722222222,17.483418329661532,16.720006942749023,57600.0,7.664293087831075,568.3106831923651,-2.5338276833865314,0.012717584156295234,-5.670167349310832e-05,quiet,0,,,,,,,,,,,,,,,,,,,,
2014-11-04 20:00:00,39.6,-81.1,14.867081240873112,14.881103194989649,1,,0.0026330532212885155,True,48226.0,0.6698055555555555,18.047091545130414,17.118813514709473,72000.0,7.713898742175464,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-04 22:00:00,39.6,-81.1,16.867091781917217,16.82311971454825,1,,0.8573461642721605,True,50205.0,0.5623319892473119,17.352689492376,16.813894271850586,89280.0,6.363328661039671,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-05 12:00:00,39.6,-81.1,6.866614672753975,7.234105232117495,1,,0.055952380952380955,True,39735.0,0.6841425619834711,17.727158704445436,17.15247917175293,58080.0,6.786038812650793,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-05 14:00:00,39.6,-81.1,8.866608455642641,9.23463216106731,1,,0.0,True,47316.0,0.7823412698412698,17.428610520589,16.353683471679688,60480.0,7.350425554254204,658.4715285405,87.62701766474844,0.013916466492106264,0.0018519532011317195,mstid,0,125.21759296819272,431.0,1.1550824642181396,0.020808652046684816,30.16666666666664,-0.012,0.0005524861878453043,0.017000000000000005,166.82354484572815,301.95061617076766,,,,,,,,,,
2014-11-05 16:00:00,39.6,-81.1,10.866626470191036,11.084901404936797,1,,0.0,True,47568.0,0.7865079365079365,16.94815849163217,15.744294166564941,60480.0,7.675085055530023,683.9025500466014,113.05803917084982,0.014377366087424348,0.002376766716507943,mstid,0,126.02737338510362,506.0,1.0143426656723022,0.013601470508735444,32.909090909090935,-0.008000000000000002,0.0005064456721915281,0.011,233.95205719519987,461.9489711163405,,,,,,,,,,
2014-11-05 18:00:00,39.6,-81.1,12.866653231358988,12.964711630079936,1,,0.0,True,43213.0,0.7897112573099415,17.20177772097384,16.480836868286133,54720.0,7.641171769807476,633.0895027109,62.24499183514833,0.014650440902295605,0.0014404228319058693,mstid,0,,,,,,,,,,,74.05460409907714,193.0,0.5413022041320801,0.021840329667841555,32.909090909090935,0.006000000000000005,0.0005064456721915281,0.020999999999999998,145.69798417850438,287.6872923961016
2014-11-05 20:00:00,39.6,-81.1,14.866670478008604,14.875858657231815,1,,0.003823529411764706,True,45964.0,0.6383888888888889,17.3431796988218,16.16985321044922,72000.0,7.653550341561254,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-05 22:00:00,39.6,-81.1,16.86666206735285,16.817594601669363,1,,0.8678658963585434,True,41596.0,0.6017939814814814,17.20513640048814,16.713884353637695,69120.0,6.070530354104653,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-06 12:00:00,39.6,-81.1,6.866050802209613,7.23847796755102,1,,0.06755009696186166,True,25587.0,0.6834134615384615,15.712722674126914,14.406732559204102,37440.0,7.794364824663869,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-06 14:00:00,39.6,-81.1,8.866025450254545,9.240195741077425,1,,0.0,True,42822.0,0.7760983036102653,16.789585780097458,15.606288433074951,55176.0,7.522594929903327,845.5953032273974,274.7507923516461,0.019746749409821993,0.006416113034226475,mstid,0,150.2551187030578,392.0,1.2691162824630737,0.0161245154965971,31.217391304347863,-0.014000000000000002,0.0005338904363973995,0.007999999999999997,208.03927698316113,389.6666109754171,,,,,,,,,,
2014-11-06 16:00:00,39.6,-81.1,10.866024358814196,11.087176284524697,1,,0.0,True,45133.0,0.7123263888888889,16.230452212700353,14.724292755126953,63360.0,7.63700914962302,972.8356634213997,401.9911525456484,0.02155486370109232,0.008906812145118835,mstid,0,149.0362434679265,226.0,1.0184310674667358,0.017492855684535902,40.22222222222224,-0.015000000000000003,0.00041436464088397774,0.008999999999999998,148.83389369744452,359.1857967898329,147.0947570770121,119.0,0.9845815300941467,0.020248456731316585,40.22222222222224,-0.016999999999999998,0.00041436464088397774,0.011,128.5791731174403,310.30440445675606
2014-11-06 18:00:00,39.6,-81.1,12.866032017898185,12.961636681542311,1,,0.0,True,46697.0,0.6755931712962963,16.86031225486994,15.52396297454834,69120.0,7.915554567688404,1213.4966033295132,642.6520924537613,0.025986607347999083,0.013762170855810036,mstid,0,168.69006752597977,570.0,0.9691718220710754,0.025495097567963927,36.199999999999946,-0.025,0.0004604051565377539,0.0050000000000000044,113.46537926345172,246.4468037602168,,,,,,,,,,
2014-11-06 20:00:00,39.6,-81.1,14.866030135224301,14.870657783784356,1,,0.006435332753791172,True,53932.0,0.6457375478927203,16.573598707751405,15.19481086730957,83520.0,7.758578083388572,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-06 22:00:00,39.6,-81.1,16.866002538966786,16.81211508097159,1,,0.8631158345691218,True,43251.0,0.44169730392156864,15.767152975767088,14.799872398376465,97920.0,6.4639507790491715,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-07 12:00:00,39.6,-81.1,6.8652555015546115,7.242819254796124,1,,0.05539824625502375,True,44530.0,0.6722524154589372,15.951965300377744,14.125511169433594,66240.0,7.919192901098996,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-07 14:00:00,39.6,-81.1,8.865210788033103,9.245663942751442,1,,0.0,True,47152.0,0.7731864095500459,15.822486920799891,13.982085704803467,60984.0,8.069350206290254,406.68984068720965,-164.15467018854218,0.00862508145332562,-0.0034813935822137383,quiet,0,,,,,,,,,,,,,,,,,,,,
2014-11-07 16:00:00,39.6,-81.1,10.865190367506667,11.089385503782514,1,,0.0,True,30705.0,0.6271446078431373,16.27553324082099,15.54244327545166,48960.0,7.51552858357266,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2014-11-07 18:00:00,39.6,-81.1,12.86517870557855,12.958579526638285,1,,0.0,True,43971.0,0.7633854166666667,15.29812107973033,13.561722755432129,57600.0,7.665552439276373,374.8871813652331,-195.95732951051866,0.00852578247857072,-0.004456512917844003,quiet,0,,,,,,,,,,,,,,,,,,,,
2014-11-07 20:00:00,39.6,-81.1,14.865157478808351,14.864969178777812,1,,0.006229575163398693,True,50081.0,0.7245515046296296,16.931995049363874,15.139062881469727,69120.0,7.049785765418432,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-07 22:00:00,39.6,-81.1,16.865110485772828,16.80613899370693,1,,0.8863941409897292,True,43496.0,0.6292824074074074,16.921151136757807,16.45203971862793,69120.0,5.97060571862877,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-08 12:00:00,39.6,-81.1,6.864226234421557,7.246832928783325,1,,0.06534886681945505,True,42133.0,0.6594822188830454,16.965502208414286,16.00530242919922,63888.0,7.792484930808473,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-08 14:00:00,39.6,-81.1,8.864161959388094,9.25077210891428,1,,0.0,True,46557.0,0.7028532608695652,16.11726708987976,14.586962699890137,66240.0,7.840005909041171,737.1263481744754,166.28183729872364,0.0158327716170388,0.003571575430090505,mstid,0,167.47119229084848,448.0,1.000626802444458,0.00921954445729289,40.22222222222224,-0.009000000000000003,0.00041436464088397774,0.0020000000000000018,282.3924582691824,681.5071326229605,107.65012421993013,173.0,0.5900579690933228,0.02308679276123039,40.22222222222224,-0.007000000000000001,0.00041436464088397774,0.022,112.77139489851781,272.15496635508975
2014-11-08 16:00:00,39.6,-81.1,10.864122013900172,11.091273954907953,1,,0.0,True,48429.0,0.8007440476190476,15.507263186887274,13.700984001159668,60480.0,7.491888243604234,381.5392750028368,-189.30523587291498,0.007878322389535956,-0.003908923080652398,quiet,0,,,,,,,,,,,,,,,,,,,,
2014-11-08 18:00:00,39.6,-81.1,12.864090839730515,12.955017357790226,1,,0.0,True,49366.0,0.8162367724867725,15.92127680176734,13.831660270690918,60480.0,7.328225467979567,441.0003248242465,-129.8441860515053,0.00893328049313792,-0.0026302351021250513,quiet,0,,,,,,,,,,,,,,,,,,,,
2014-11-08 20:00:00,39.6,-81.1,14.864050082288486,14.859330247291215,1,,0.007773109243697479,True,51079.0,0.7094305555555556,17.240246961259576,15.505666732788086,72000.0,7.254986365771616,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-08 22:00:00,39.6,-81.1,16.86398351000314,16.800214133461388,1,,0.8924953314659198,True,47407.0,0.5486921296296297,17.136071959396226,16.28264617919922,86400.0,6.422951275382004,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-09 12:00:00,39.6,-81.1,6.862960815884126,7.250807499484055,1,,0.07500241475900706,True,26503.0,0.6346503831417625,15.178194949731544,13.4148530960083,41760.0,7.920517993224495,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-09 14:00:00,39.6,-81.1,8.862876811107565,9.255518126975556,1,,0.0,True,50612.0,0.6971349862258953,16.34246590558996,14.919747829437256,72600.0,6.937478588638242,766.4894353323252,195.64492445657345,0.015144420993683815,0.0038655837441036404,mstid,0,,,,,,,,,,,,,,,,,,,,
2014-11-09 16:00:00,39.6,-81.1,10.862817176813063,11.09284361909485,1,,0.0,True,47628.0,0.7517045454545455,16.507216737819398,15.66379165649414,63360.0,6.982239039946406,562.6019315190315,-8.242579356720144,0.011812419826972191,-0.00017306163090451297,quiet,0,,,,,,,,,,,,,,,,,,,,
2014-11-09 18:00:00,39.6,-81.1,12.86276633154162,12.951478791725323,1,,0.0,True,49279.0,0.7129484953703704,15.819802421677695,14.47701358795166,69120.0,7.18819820402154,470.51754548371173,-100.32696539203981,0.009548033553515934,-0.002035896941740697,quiet,0,,,,,,,,,,,,,,,,,,,,
2014-11-09 20:00:00,39.6,-81.1,14.862705889586255,14.853476960869823,1,,0.010650093370681606,True,50655.0,0.7328559027777778,15.744079765112351,13.567649841308594,69120.0,7.249138935763329,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-09 22:00:00,39.6,-81.1,16.8626195886863,16.794070895848296,1,,0.9026610644257703,True,47851.0,0.593390376984127,15.908828948767853,13.971311569213867,80640.0,6.919631640214364,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-10 12:00:00,39.6,-81.1,6.86145746304093,7.254153134610897,1,,0.1495436884431192,True,47154.0,0.5281586021505377,12.10252899075857,11.161988258361816,89280.0,4.869817110467005,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-10 14:00:00,39.6,-81.1,8.86135359539568,9.259899959791158,1,,0.0,True,60405.0,0.6554361979166666,12.754898828552726,11.750226020812988,92160.0,4.744781276056209,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2014-11-10 16:00:00,39.6,-81.1,10.861274143742028,11.094096465880977,1,,0.0,True,50172.0,0.622172619047619,15.090874107680632,14.01834487915039,80640.0,5.732281114796071,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2014-11-10 18:00:00,39.6,-81.1,12.861203504016126,12.947965573760511,1,,0.0,True,47333.0,0.7761544011544012,16.264884843214393,15.63855266571045,60984.0,5.57869229318166,609.9963208397421,39.15180996399044,0.01288733697081829,0.0008271567397796556,mstid,0,127.56859202882748,234.0,1.153456449508667,0.016401219466856725,51.7142857142857,-0.009999999999999998,0.00032228360957642734,0.013000000000000001,123.46445607458804,383.09256942000735,124.50852298766841,229.0,1.0707077980041504,0.019416487838947602,51.7142857142857,-0.011,0.00032228360957642734,0.016000000000000004,104.29113942911553,323.6005069143412
2014-11-10 20:00:00,39.6,-81.1,14.861123259448245,14.847412506923078,1,,0.0117296918767507,True,46572.0,0.8085416666666667,17.23241160242129,16.592952728271484,57600.0,6.090526972469508,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-10 22:00:00,39.6,-81.1,16.861017116560436,16.787712194187808,1,,0.9012730092036815,True,45559.0,0.5649677579365079,15.60918163153743,14.886385917663574,80640.0,5.685308769393612,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2014-11-11 12:00:00,39.6,-81.1,6.859714827653448,7.257158135850288,1,,0.08684995737425405,True,44307.0,0.6633578871721164,17.323349147481473,16.959609985351562,66792.0,7.355881064204412,,,,,None,1,,,,,,,,,,,,,,,,,,,,
