# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# MongoDB_database: mstid_2016
# MongoDB_collection: guc_cvw_20111101_20120501
# MongoDB_MUSICcollection: music_guc_cvw_20111101_20120501
# season: 20111101_20120501
# Max Number of Signals Reported: 2
# MongoDB_to_CSV_Script: /home/r01344106/code/lws_hemispheres/mongo_to_csv.py
# System Hostname: analysis1
# Script Run Time: 2023-08-23 09:47:18.270606
# radar: cvw
# lat: 47.9
# lon: -123.4
#
# The "meanSubIntSpect_by_rtiCnt" is the parameter colloquially known as the SuperDARN MSTID Index.
#   It stands for the seasonal mean subtracted integrated MSTID power spectral density
#   divided by the number of range-beam-time cells that observed ground scatter.
#   It is explained in Section 2.2 of Frissell et al. (2016) (https://doi.org/10.1002/2015JA022168)
#
# Explanation of all parameters in data file:
#  datetime_ut: UTC time at the start of the 2-hour observation window
#  lat: Geographic latitude of center point of detection region.
#  lon: Geographic longitude of center point of detection region.
#  slt: Solar Mean Time at lat/lon point.
#  mlt: Magnetic Local Time at lat/lon point.
#  gscat: Ground scatter flag set at analysis:
#       0: all backscatter data
#       1: ground backscatter only
#       2: ionospheric backscatter only
#       3: all backscatter data with a ground backscatter flag
#  height_km: Assumed reflection point height for analysis 
#  terminator_fraction: number of radar cells in daylight divided by number of radar cells in darkness.
#  good_period: True if period determined to be good for analysis. If False, see Reject Code for explanation.
#  orig_rti_cnt: Number of radar cells in window with a backscatter measurement.
#  orig_rti_fraction: orig_rti_cnt/orig_rti_possible
#  orig_rti_mean:   Mean of all measured values in the data window.
#  orig_rti_median: Median of all measured values in the data window.
#  orig_rti_possible: Total number of possible radar cells in the data window.
#  orig_rti_std: Standard deviation of all measured values in the data window.
#  intSpect: Integrated Spectrum
#            Integration of power spectral density across all radar cells and spectral bins after MSTID bandpass filter has been applied.
#  meanSubIntSpect: Radar-Season Mean Subtracted Integrated Spectrum
#                   Integration of (PSD curve of the data window minus the mean PSD curve of all data windows for this radar and season).
#  intSpect_by_rtiCnt: Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                      intSpect divided by orig_rti_cnt
#  meanSubIntSpect_by_rtiCnt: Radar-Season Mean Subtracted Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                             ** This is the MSTID Index in Frissell et al. (2016) **
#                             meanSubIntSpect divided by orig_rti_cnt
#  category_manu: Category assigned to data window in database: MSTID, Quiet, or None
#                   This is typically automatically assigned by the classification algorithm.
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
# If MUSIC Processing has been run, there will be information about the signals detected in the data window.
# Multiple signals can be detected, and each data window may have a different number of signals detected.
# Signals are presented in descending order of strength in the MUSIC wavenumber spectrum, each with a signal order ID.
#
#  kx: North-South Wavenumber [1/(2*pi*km)]
#  ky: East-West Wavenumber [1/(2*pi*km)]
#  k: Horizontal Wavenumber [1/(2*pi*km)]
#  lambda_km: Horizontal Wavelength [km]
#  azm_deg: Propagation azimumuth [degrees clockwise from geographic North]
#  freq_Hz: Frequency of maxium MSTID-band Power Spectral Density for data window [Hz]
#  period_min: Period of strongest MSTID in data window [minutes]
#  vel_mps: MSTID Phase Velocity [m/s]
#  max: Wavenumber Spectral Density Value
#  area: Number of pixels of Karr plot in detected region of this signal.
#
datetime_ut,lat,lon,slt,mlt,gscat,height_km,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,reject_code,sig_001_azm_deg,sig_001_area,sig_001_max,sig_001_k,sig_001_period_min,sig_001_ky,sig_001_freq_Hz,sig_001_kx,sig_001_vel_mps,sig_001_lambda_km,sig_002_azm_deg,sig_002_area,sig_002_freq_Hz,sig_002_max,sig_002_k,sig_002_period_min,sig_002_vel_mps,sig_002_ky,sig_002_kx,sig_002_lambda_km
2011-11-03 16:00:00,47.9,-123.4,8.047124007170375,7.368459954995359,1,,0.0,True,57906.0,0.7733173076923077,26.121137710769315,26.695815086364746,74880.0,9.855122256100113,1594.9679374750121,105.40172585605534,0.02754408761570497,0.001820221149035598,mstid,0,157.06789956241022,261.0,0.8701788187026978,0.02823118842698621,32.909090909090935,-0.026000000000000002,0.0005064456721915281,0.011,112.71548183769461,222.56184231952082,141.34019174590992,206.0,0.0005064456721915281,0.853833794593811,0.01920937271229855,32.909090909090935,165.65309310497196,-0.015000000000000003,0.012,327.0895620218176
2011-11-03 18:00:00,47.9,-123.4,10.04716594800769,9.26065757989445,1,,0.0,True,46231.0,0.8448647660818713,30.045287396286838,30.892723083496094,54720.0,10.462203353838403,1178.8633896657557,-310.7028219532014,0.025499413589707247,-0.006720659772732613,quiet,0,,,,,,,,,,,,,,,,,,,,
2011-11-03 20:00:00,47.9,-123.4,12.047221341202224,11.177584922394733,1,,0.0,True,43075.0,0.7871893274853801,26.892171019782733,27.42710304260254,54720.0,10.588889575819204,1543.8013213689992,54.235109750042305,0.035839844953430046,0.0012590855426591364,mstid,0,,,,,,,,,,,,,,,,,,,,
2011-11-03 22:00:00,47.9,-123.4,14.047274832831695,13.119952915212235,1,,0.0,True,46486.0,0.8967206790123456,29.100218882183455,29.72732639312744,51840.0,10.516862818901973,666.2561853665975,-823.3100262523587,0.014332405140614325,-0.017710924283706034,quiet,0,,,,,,,,,,,,,,,,,,,,
2011-11-04 00:00:00,47.9,-123.4,16.047311195414377,15.12163401783877,1,,0.6239570296203588,True,64345.0,0.4960299105766266,25.96800391381507,27.3040828704834,129720.0,10.161277178104088,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-04 14:00:00,47.9,-123.4,6.04701897778871,5.516921957533452,1,,0.6027327597705749,True,44672.0,0.3693121693121693,16.500239753348485,14.494134426116943,120960.0,9.043770143436891,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-04 16:00:00,47.9,-123.4,8.0470176269985,7.371402572090553,1,,0.0,True,75228.0,0.687390350877193,28.205895444362703,29.053020477294922,109440.0,9.805229496303962,2251.686744521314,762.1205329023574,0.02993149817250643,0.01013080944465302,mstid,0,,,,,,,,,,,,,,,,,,,,
2011-11-04 18:00:00,47.9,-123.4,10.047041089507342,9.258080626373506,1,,0.0,True,74261.0,0.7367162698412698,28.276950138831133,29.69150161743164,100800.0,9.960204888193337,1913.7208116892725,424.1546000703154,0.02577019985846235,0.00571167369238652,mstid,0,159.44395478041653,217.0,1.0144357681274414,0.008544003745317533,32.909090909090935,-0.008000000000000002,0.0005064456721915281,0.0030000000000000027,372.43569891251707,735.3912163981706,,,,,,,,,,
2011-11-04 20:00:00,47.9,-123.4,12.047078013922363,11.172555754492084,1,,0.0,True,72964.0,0.7451388888888889,27.699360577682153,28.812623977661133,97920.0,9.776230774631646,1464.2928041736304,-25.273407445326438,0.020068702430974597,-0.00034638187935593495,quiet,0,,,,,,,,,,,,,,,,,,,,
2011-11-04 22:00:00,47.9,-123.4,14.047113020239713,13.114645581760335,1,,9.00360144057623e-05,True,71414.0,0.7084722222222222,28.008120912540313,29.25381851196289,100800.0,9.76419441172622,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-05 00:00:00,47.9,-123.4,16.047130854706914,15.116927097992896,1,,0.6374299719887955,True,70405.0,0.5869431105775643,26.946507128666138,28.4879207611084,119952.0,10.294475501475938,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-05 14:00:00,47.9,-123.4,6.046707580233434,5.523128867812518,1,,0.5999649859943977,True,18592.0,0.2806763285024155,16.720198230211995,14.791382789611816,66240.0,8.461107670682184,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-05 16:00:00,47.9,-123.4,8.04668751547552,7.374277147075459,1,,0.0,True,32702.0,0.597624269005848,27.762703009201736,28.282297134399414,54720.0,10.258611674638539,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2011-11-05 18:00:00,47.9,-123.4,10.046692294237507,9.25551510114607,1,,0.0,True,33313.0,0.6804125816993464,27.46665370765273,28.62331771850586,48960.0,10.450010965378175,1423.1694736079735,-66.39673801098333,0.04272114410614395,-0.0019931179422742872,quiet,0,,,,,,,,,,,,,,,,,,,,
2011-11-05 20:00:00,47.9,-123.4,12.04671054672093,11.167566568765153,1,,0.0,True,32690.0,0.7094184027777778,26.06861492505895,27.05672836303711,46080.0,10.92266518322195,1294.8962495583764,-194.66996206058047,0.0396113872608864,-0.005955030959332532,quiet,0,,,,,,,,,,,,,,,,,,,,
2011-11-05 22:00:00,47.9,-123.4,14.046726866950156,13.109380355028843,1,,3.089471082550667e-05,True,34152.0,0.6975490196078431,27.852025619447303,30.123258590698242,48960.0,10.764337380781146,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-06 00:00:00,47.9,-123.4,16.046725974536788,15.11196390843061,1,,0.6507276823772987,True,30763.0,0.47228874969295015,27.73150117061804,28.057729721069336,65136.0,10.004694507197923,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-06 14:00:00,47.9,-123.4,6.0461702534978174,5.528980867115583,1,,0.5914906503141797,True,20303.0,0.3810623123123123,20.036447092634592,18.931053161621094,53280.0,9.576364804865777,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-06 16:00:00,47.9,-123.4,8.046131276227793,7.376826843461777,1,,0.0,True,32783.0,0.6695874183006536,27.246478460118905,28.141969680786133,48960.0,10.526956150106871,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2011-11-06 18:00:00,47.9,-123.4,10.046117174800743,9.252435570983502,1,,0.0,True,71154.0,0.7302339901477832,27.72338478783081,28.960468292236328,97440.0,9.494208897954081,2105.5475000553706,615.9812884364142,0.029591414397720023,0.008657015606099645,mstid,0,,,,,,,,,,,,,,,,,,,,
2011-11-06 20:00:00,47.9,-123.4,12.046116561604462,11.162085625912221,1,,0.0,True,77700.0,0.6917735042735043,27.550518707796414,28.69306182861328,112320.0,8.977929976660274,1450.2193860751577,-39.34682554379922,0.01866434216312944,-0.0005063941511428471,quiet,0,,,,,,,,,,,,,,,,,,,,
2011-11-06 22:00:00,47.9,-123.4,14.046114004828468,13.103615040100927,1,,0.0004975674480318443,True,75021.0,0.685498903508772,28.875393714915717,30.252595901489258,109440.0,9.149978749778743,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-07 00:00:00,47.9,-123.4,16.046094197106022,15.10703329538879,1,,0.6627827056748625,True,75641.0,0.49461838250680057,29.93292242105696,31.445358276367188,152928.0,9.195559918153622,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-07 14:00:00,47.9,-123.4,6.045404723966348,5.534475662746606,1,,0.6047858167657307,True,51048.0,0.4323170731707317,20.25373717426058,18.712974548339844,118080.0,10.139898313439993,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-07 16:00:00,47.9,-123.4,8.045346648986488,7.378797831249525,1,,0.0,True,78390.0,0.7162828947368421,28.398945169543747,28.934280395507812,109440.0,9.58120603283532,2706.0767677357508,1216.5105561167945,0.03452068845178914,0.015518695702472184,mstid,0,139.3987053549955,577.0,0.9642650485038757,0.00921954445729289,40.22222222222224,-0.007000000000000001,0.00041436464088397774,0.006000000000000005,282.3924582691824,681.5071326229605,,,,,,,,,,
2011-11-07 18:00:00,47.9,-123.4,10.045313484577797,9.249373359927503,1,,0.0,True,33449.0,0.713989924863388,27.867176005543,29.7248592376709,46848.0,9.899075166941632,1907.2995140507555,417.7333024317984,0.05702112212773941,0.012488663410918066,mstid,0,165.96375653207352,438.0,1.3924511671066284,0.016492422502470638,30.16666666666664,-0.015999999999999997,0.0005524861878453043,0.0040000000000000036,210.4829110077219,380.9740689239763,,,,,,,,,,
2011-11-07 20:00:00,47.9,-123.4,12.04529382592377,11.156650600013903,1,,0.0,True,32965.0,0.6937079124579124,27.332260701162003,28.842164993286133,47520.0,9.510602782596575,1315.7388037729907,-173.82740784596623,0.03991320502875749,-0.005273089878536819,quiet,0,,,,,,,,,,,,,,,,,,,,
2011-11-07 22:00:00,47.9,-123.4,14.045272215543674,13.097897357075041,1,,0.0007900596135890254,True,34156.0,0.6081908831908832,28.209699098169562,29.67404556274414,56160.0,9.301725280380378,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-08 00:00:00,47.9,-123.4,16.045233318763348,15.101851360808533,1,,0.6754608820272295,True,29730.0,0.5144310631229236,29.08509132933464,30.2736873626709,57792.0,9.670390897231481,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-08 14:00:00,47.9,-123.4,6.044408899230822,5.539611042707979,1,,0.6490721288515406,True,34251.0,0.27028882575757573,17.99610550525202,16.662670135498047,126720.0,8.67083447303833,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-08 16:00:00,47.9,-123.4,8.044331558052054,7.380959528585428,1,,0.0,True,72861.0,0.7027488425925926,28.12111204151292,27.969207763671875,103680.0,10.005774979025942,3082.758105261775,1593.191893642819,0.04231012620279402,0.0218661820952611,mstid,0,93.01278750418334,385.0,1.2263323068618774,0.019026297590440444,30.16666666666664,-0.0010000000000000009,0.0005524861878453043,0.018999999999999996,182.4513193588137,330.23688803945254,-156.80140948635182,60.0,0.0005524861878453043,0.4428830146789551,0.015231546211727818,30.16666666666664,227.9068093045227,-0.014000000000000002,-0.006,412.51132484118574
2011-11-08 18:00:00,47.9,-123.4,10.044279164744406,9.246067790204062,1,,0.0,True,34715.0,0.7004640839386602,27.697109280246558,29.348365783691406,49560.0,9.152848801099013,1521.2343748997955,31.668163280838645,0.04382066469537075,0.0009122328469203124,mstid,0,160.0168934781,371.0,1.3550076484680176,0.011704699910719625,40.22222222222224,-0.011,0.00041436464088397774,0.0040000000000000036,222.43456417302414,536.8087482042318,,,,,,,,,,
2011-11-08 20:00:00,47.9,-123.4,12.044240297924311,11.150997278042533,1,,0.0,True,35305.0,0.6626313813813813,27.40788569675257,29.759592056274414,53280.0,10.048753316172204,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2011-11-08 22:00:00,47.9,-123.4,14.044199474623024,13.091957658884624,1,,0.001149177619765855,True,35828.0,0.637962962962963,28.486067013401424,30.83411979675293,56160.0,10.080667768670777,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-09 00:00:00,47.9,-123.4,16.0441413325481,15.096133592933185,1,,0.6880013368983957,True,32091.0,0.523951802507837,28.08820173400192,29.463134765625,61248.0,10.452773287583812,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-09 14:00:00,47.9,-123.4,6.043180899804405,5.544384873285,1,,0.6533765680185117,True,46326.0,0.34968297101449275,18.937574609730035,17.2172908782959,132480.0,9.519540932152943,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-09 16:00:00,47.9,-123.4,8.043084142470612,7.38254647412151,1,,0.0,True,75464.0,0.727854938271605,29.24222910282254,29.765573501586914,103680.0,10.339953954255064,2349.1403597230674,859.5741481041111,0.03112928495339589,0.011390519295347599,mstid,0,143.13010235415595,220.0,1.6387722492218018,0.010000000000000004,27.846153846153875,-0.008000000000000002,0.0005985267034990786,0.006000000000000005,376.0654189380042,628.3185307179584,145.00797980144134,32.0,0.0005985267034990786,1.395208716392517,0.0122065556157337,27.846153846153875,308.08479539737885,-0.009999999999999998,0.006999999999999996,514.7385966177751
2011-11-09 18:00:00,47.9,-123.4,10.043012372931546,9.242522344388227,1,,0.0,True,78979.0,0.8065665849673203,29.396756531412517,30.71770668029785,97920.0,8.806077367590163,1683.1261511963385,193.55993957738156,0.021311059284067138,0.002450777289879355,mstid,0,-171.2538377374448,189.0,0.9583464860916138,0.013152946437965907,30.16666666666664,-0.013000000000000001,0.0005524861878453043,-0.0020000000000000018,263.92360937996204,477.7017329777309,,,,,,,,,,
2011-11-09 20:00:00,47.9,-123.4,12.042954153893888,11.145128818562831,1,,0.0,True,78654.0,0.8032475490196078,28.824820532588888,30.062715530395508,97920.0,9.10093897392596,1769.62028232772,280.0540707087628,0.02249879576789127,0.003560582687578036,mstid,0,156.03751102542182,250.0,1.21677827835083,0.00984885780179611,30.16666666666664,-0.009000000000000003,0.0005524861878453043,0.0040000000000000036,352.4645362689887,637.960810646869,162.89727103094762,233.0,0.0005524861878453043,0.915093183517456,0.013601470508735447,30.16666666666664,255.2204260311275,-0.013000000000000001,0.0040000000000000036,461.9489711163404
2011-11-09 22:00:00,47.9,-123.4,14.042893977111268,13.085798808922418,1,,0.0008327655386478915,True,82291.0,0.7722503753753753,29.796102206118945,31.573930740356445,106560.0,9.292837607752347,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-10 00:00:00,47.9,-123.4,16.0428164523812,15.09045610308586,1,,0.6996543298170332,True,73000.0,0.5484433225147253,29.973409486346046,31.406344413757324,133104.0,9.673637723643356,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-10 14:00:00,47.9,-123.4,6.041719073886686,5.549057077782409,1,,0.644163763066202,True,22432.0,0.37994579945799456,20.661703938530618,19.637311935424805,59040.0,9.255981689891547,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-10 16:00:00,47.9,-123.4,8.04160276959714,7.383816444816945,1,,0.0,True,33534.0,0.6653571428571429,27.086098517282082,27.25589942932129,50400.0,10.151506189962651,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2011-11-10 18:00:00,47.9,-123.4,10.041511495621322,9.239001777812197,1,,0.0,True,34238.0,0.6604552469135803,27.487071371091027,28.556255340576172,51840.0,9.156322662145355,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2011-11-10 20:00:00,47.9,-123.4,12.041433799440924,11.13904840380092,1,,0.0,True,35552.0,0.6672672672672673,27.048738938928132,28.66591167449951,53280.0,9.72305672801377,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2011-11-10 22:00:00,47.9,-123.4,14.04135414777333,13.079423711564944,1,,0.0022444875386051855,True,36019.0,0.6413639601139601,28.231461253547863,30.43212890625,56160.0,9.723258837281296,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-11 00:00:00,47.9,-123.4,16.041257122237546,15.0848218794286,1,,0.7112369337979094,True,33410.0,0.5854008971124194,28.865589513481822,30.61701011657715,57072.0,10.62919203378663,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-11 14:00:00,47.9,-123.4,6.040022000640883,5.553101609037752,1,,0.6870262811006755,True,19483.0,0.39793709150326795,18.00614632610814,16.388301849365234,48960.0,8.982758631360864,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2011-11-11 16:00:00,47.9,-123.4,8.039886037724749,7.385024366928017,1,,0.0,True,34869.0,0.6726273148148149,27.043718279414882,27.01980972290039,51840.0,9.831956332305985,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2011-11-11 18:00:00,47.9,-123.4,10.039775150183003,9.234986334547218,1,,0.0,True,35719.0,0.7295547385620915,28.47747786382354,30.16459083557129,48960.0,9.069051270717106,1371.2735716302122,-118.29263998874454,0.03839059244744288,-0.0033117567677914987,quiet,0,,,,,,,,,,,,,,,,,,,,
2011-11-11 20:00:00,47.9,-123.4,12.039677870985882,11.133025862452879,1,,0.0,True,34818.0,0.7327020202020202,29.08210353709163,30.57359504699707,47520.0,9.681899478407695,1286.493992561329,-203.07221905762802,0.036949106570203026,-0.005832391839210409,quiet,0,,,,,,,,,,,,,,,,,,,,
2011-11-11 22:00:00,47.9,-123.4,14.03957864209047,13.072835309955988,1,,0.0017117958294428882,True,35518.0,0.6851466049382716,29.119717840568676,31.004793167114258,51840.0,9.863893741931596,,,,,None,1,,,,,,,,,,,,,,,,,,,,
