# SuperDARN MSTID Index
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# MongoDB_database: mstid_2016
# MongoDB_collection: guc_fhe_20131101_20140501
# MongoDB_MUSICcollection: music_guc_fhe_20131101_20140501
# season: 20131101_20140501
# Max Number of Signals Reported: 2
# MongoDB_to_CSV_Script: /home/r01344106/code/lws_hemispheres/mongo_to_csv.py
# System Hostname: analysis1
# Script Run Time: 2023-08-23 09:47:18.270606
# radar: fhe
# lat: 42.5
# lon: -95.0
#
# The "meanSubIntSpect_by_rtiCnt" is the parameter colloquially known as the SuperDARN MSTID Index.
#   It stands for the seasonal mean subtracted integrated MSTID power spectral density
#   divided by the number of range-beam-time cells that observed ground scatter.
#   It is explained in Section 2.2 of Frissell et al. (2016) (https://doi.org/10.1002/2015JA022168)
#
# Explanation of all parameters in data file:
#  datetime_ut: UTC time at the start of the 2-hour observation window
#  lat: Geographic latitude of center point of detection region.
#  lon: Geographic longitude of center point of detection region.
#  slt: Solar Mean Time at lat/lon point.
#  mlt: Magnetic Local Time at lat/lon point.
#  gscat: Ground scatter flag set at analysis:
#       0: all backscatter data
#       1: ground backscatter only
#       2: ionospheric backscatter only
#       3: all backscatter data with a ground backscatter flag
#  height_km: Assumed reflection point height for analysis 
#  terminator_fraction: number of radar cells in daylight divided by number of radar cells in darkness.
#  good_period: True if period determined to be good for analysis. If False, see Reject Code for explanation.
#  orig_rti_cnt: Number of radar cells in window with a backscatter measurement.
#  orig_rti_fraction: orig_rti_cnt/orig_rti_possible
#  orig_rti_mean:   Mean of all measured values in the data window.
#  orig_rti_median: Median of all measured values in the data window.
#  orig_rti_possible: Total number of possible radar cells in the data window.
#  orig_rti_std: Standard deviation of all measured values in the data window.
#  intSpect: Integrated Spectrum
#            Integration of power spectral density across all radar cells and spectral bins after MSTID bandpass filter has been applied.
#  meanSubIntSpect: Radar-Season Mean Subtracted Integrated Spectrum
#                   Integration of (PSD curve of the data window minus the mean PSD curve of all data windows for this radar and season).
#  intSpect_by_rtiCnt: Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                      intSpect divided by orig_rti_cnt
#  meanSubIntSpect_by_rtiCnt: Radar-Season Mean Subtracted Integrated Spectrum normalized by the number of Range-Time-Intensity Backscatter Counts
#                             ** This is the MSTID Index in Frissell et al. (2016) **
#                             meanSubIntSpect divided by orig_rti_cnt
#  category_manu: Category assigned to data window in database: MSTID, Quiet, or None
#                   This is typically automatically assigned by the classification algorithm.
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
# If MUSIC Processing has been run, there will be information about the signals detected in the data window.
# Multiple signals can be detected, and each data window may have a different number of signals detected.
# Signals are presented in descending order of strength in the MUSIC wavenumber spectrum, each with a signal order ID.
#
#  kx: North-South Wavenumber [1/(2*pi*km)]
#  ky: East-West Wavenumber [1/(2*pi*km)]
#  k: Horizontal Wavenumber [1/(2*pi*km)]
#  lambda_km: Horizontal Wavelength [km]
#  azm_deg: Propagation azimumuth [degrees clockwise from geographic North]
#  freq_Hz: Frequency of maxium MSTID-band Power Spectral Density for data window [Hz]
#  period_min: Period of strongest MSTID in data window [minutes]
#  vel_mps: MSTID Phase Velocity [m/s]
#  max: Wavenumber Spectral Density Value
#  area: Number of pixels of Karr plot in detected region of this signal.
#
datetime_ut,lat,lon,slt,mlt,gscat,height_km,terminator_fraction,good_period,orig_rti_cnt,orig_rti_fraction,orig_rti_mean,orig_rti_median,orig_rti_possible,orig_rti_std,intSpect,meanSubIntSpect,intSpect_by_rtiCnt,meanSubIntSpect_by_rtiCnt,category_manu,reject_code,sig_002_azm_deg,sig_002_area,sig_002_freq_Hz,sig_002_max,sig_002_k,sig_002_period_min,sig_002_vel_mps,sig_002_ky,sig_002_kx,sig_002_lambda_km,sig_001_azm_deg,sig_001_area,sig_001_max,sig_001_k,sig_001_period_min,sig_001_ky,sig_001_freq_Hz,sig_001_kx,sig_001_vel_mps,sig_001_lambda_km
2013-11-05 16:00:00,42.5,-95.0,9.939801391495571,9.793960562546953,1,,,False,,,,,,,,,,,None,2,,,,,,,,,,,,,,,,,,,,
2013-11-05 18:00:00,42.5,-95.0,11.939813569611553,11.67244908304385,1,,,False,,,,,,,,,,,None,2,,,,,,,,,,,,,,,,,,,,
2013-11-05 20:00:00,42.5,-95.0,13.939824712417204,13.583272786204706,1,,,False,,,,,,,,,,,None,2,,,,,,,,,,,,,,,,,,,,
2013-11-05 22:00:00,42.5,-95.0,15.93981784828983,15.524941539596927,1,,,False,,,,,,,,,,,None,2,,,,,,,,,,,,,,,,,,,,
2013-11-06 00:00:00,42.5,-95.0,17.93978043609511,17.528092939198547,1,,,False,,,,,,,,,,,None,2,,,,,,,,,,,,,,,,,,,,
2013-11-06 14:00:00,42.5,-95.0,7.93911197543706,7.950299842365991,1,,,False,,,,,,,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-06 16:00:00,42.5,-95.0,9.939089401822315,9.796476057797138,1,,,False,,,,,,,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-06 18:00:00,42.5,-95.0,11.939082646546458,11.669378513406134,1,,0.0,True,55828.0,0.856152619310514,16.275639669895344,14.908408164978027,65208.0,5.101209174231227,1082.4962083741848,318.5728055143007,0.019389843955975223,0.005706326673251785,mstid,0,-140.1944289077348,149.0,0.0004799301919720759,0.6255497336387634,0.023430749027719962,34.72727272727279,128.69799113563644,-0.018,-0.015000000000000003,268.15981425716296,,,,,,,,,,
2013-11-06 20:00:00,42.5,-95.0,13.939074862408955,13.57781560505781,1,,,False,,,,,,,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-06 22:00:00,42.5,-95.0,15.939049047693434,15.519200894933029,1,,,False,,,,,,,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-07 00:00:00,42.5,-95.0,17.93899263713323,17.522894111967048,1,,,False,,,,,,,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-07 14:00:00,42.5,-95.0,7.938190421977098,7.955482286516082,1,,0.0,True,52612.0,0.7664918414918415,15.161092694944225,13.754201889038086,68640.0,6.232917019496154,967.7987609141783,203.87535805429417,0.018395019404587893,0.003875073330310465,mstid,0,,,,,,,,,,,,,,,,,,,,
2013-11-07 16:00:00,42.5,-95.0,9.93814886594365,9.798413483282971,1,,0.0,True,54161.0,0.9325241046831956,16.35209423701438,15.450957298278809,58080.0,6.279789974693239,1041.1421285624383,277.2187257025542,0.01922309648201544,0.005118419632254836,mstid,0,,,,,,,,,,,,,,,,,,,,
2013-11-07 18:00:00,42.5,-95.0,11.93812316466272,11.666326162035034,1,,0.0,True,52643.0,0.7976212121212122,15.858220486108053,14.74908447265625,66000.0,5.321962857562986,710.197374729687,-53.72602813019706,0.013490822611357388,-0.0010205730701175286,quiet,0,,,,,,,,,,,,,,,,,,,,
2013-11-07 20:00:00,42.5,-95.0,13.938096442983035,13.572405755847779,1,,,False,,,,,,,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-07 22:00:00,42.5,-95.0,15.938051668661256,15.513236846390715,1,,0.5940565222293209,True,64670.0,0.6024893327619296,16.368208850338856,15.2946138381958,107338.0,5.1580152928945315,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2013-11-08 00:00:00,42.5,-95.0,17.93797625142814,17.517445018148333,1,,1.0,True,41140.0,0.5026881720430108,15.40234610194075,14.236412048339844,81840.0,5.950385447229656,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2013-11-08 14:00:00,42.5,-95.0,7.937040183641365,7.960566457619429,1,,0.0,True,53963.0,0.638766571969697,16.840515324482823,15.48262882232666,84480.0,5.834002093393201,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-08 16:00:00,42.5,-95.0,9.936979627763805,9.80028643641029,1,,0.0,True,57923.0,0.8126122334455668,16.319360066079273,15.010652542114258,71280.0,5.643029562855563,904.1389615260923,140.2155586662082,0.015609325510178898,0.0024207233511076465,mstid,0,166.42956561483854,142.0,0.0005064456721915281,0.600878894329071,0.029832867780352598,32.909090909090935,106.66396639528462,-0.029000000000000005,0.006999999999999996,210.61285000959853,,,,,,,,,,
2013-11-08 18:00:00,42.5,-95.0,11.9369349643948,11.663031651202873,1,,0.0,True,59257.0,0.8313271604938272,15.708185565598992,14.3434476852417,71280.0,5.49948180761779,805.6818823257454,41.758479465861335,0.013596400127001796,0.0007047012077199544,mstid,0,,,,,,,,,,,-175.91438322002512,383.0,1.2833670377731323,0.0140356688476182,36.199999999999946,-0.014000000000000002,0.0004604051565377539,-0.0010000000000000009,206.10424386000184,447.65841766392333
2013-11-08 20:00:00,42.5,-95.0,13.936889290592593,13.566512176585626,1,,0.0,True,57034.0,0.6751183712121213,15.707810112841189,14.27643871307373,84480.0,5.593486698890459,1219.298763426843,455.37536056695876,0.021378454315440665,0.007984278861152274,mstid,0,-157.16634582208246,396.0,0.0006445672191528547,0.8514077067375183,0.020615528128088305,25.85714285714285,196.45071694054022,-0.019000000000000003,-0.008000000000000002,304.7792551391809,,,,,,,,,,
2013-11-08 22:00:00,42.5,-95.0,15.936825543211082,15.507324728585166,1,,0.6033331993084315,True,53467.0,0.5329645135566188,16.311063909395976,15.035480499267578,100320.0,5.922715369102807,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2013-11-09 00:00:00,42.5,-95.0,17.936731106149594,17.512035076443286,1,,1.0,True,36183.0,0.4568560606060606,13.343450306996054,12.014495849609375,79200.0,5.117782526162132,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2013-11-09 14:00:00,42.5,-95.0,7.935661042600103,7.96528792146068,1,,0.0,True,47323.0,0.6181165099268547,15.845837624476129,14.181822776794434,76560.0,5.926664630544958,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-09 16:00:00,42.5,-95.0,9.935581461419273,9.801840732162848,1,,0.0,True,51533.0,0.8133364898989899,16.658159965208824,15.28253173828125,63360.0,5.844941709860962,773.9087794901607,9.985376630276603,0.015017731928864237,0.00019376664720230927,mstid,0,,,,,,,,,,,,,,,,,,,,
2013-11-09 18:00:00,42.5,-95.0,11.935517811529756,11.659236876788949,1,,0.0,True,55568.0,0.8095571095571096,16.00183138180081,14.766634464263916,68640.0,5.16713668791267,773.1870605084114,9.263657648527312,0.013914250297084858,0.0001667084949706182,mstid,0,-141.63251461513846,24.0,0.0005985267034990786,0.37870219349861145,0.030610455730027936,27.846153846153875,122.85521726783553,-0.024,-0.019000000000000003,205.2627168505685,176.63353933657018,549.0,1.0442653894424438,0.0170293863659264,27.846153846153875,-0.016999999999999998,0.0005985267034990786,0.0010000000000000009,220.83321786066384,368.96134553335565
2013-11-09 20:00:00,42.5,-95.0,13.93545316242329,13.560672005478658,1,,0.0,True,54162.0,0.7074451410658307,15.91453291307123,14.411173820495605,76560.0,5.390109423050899,745.2411821701426,-18.682220689741502,0.013759484180239699,-0.00034493225305087517,quiet,0,,,,,,,,,,,,,,,,,,,,
2013-11-09 22:00:00,42.5,-95.0,15.935370419735127,15.501194945183778,1,,0.6181874080008943,True,57996.0,0.5358093126385809,15.687313161534977,14.472707748413086,108240.0,5.600062861185356,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2013-11-10 00:00:00,42.5,-95.0,17.935256940758876,17.506092972632793,1,,1.0,True,36858.0,0.4230716253443526,13.88865298513052,12.503837585449219,87120.0,5.356432116740987,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2013-11-10 14:00:00,42.5,-95.0,7.934052672333138,7.969644659562997,1,,0.0,True,43527.0,0.7494318181818181,17.565811511127002,16.959911346435547,58080.0,5.663067088967895,1178.5907819402419,414.6673790803577,0.02707723440485772,0.009526670321417918,mstid,0,172.8749836510982,76.0,0.00032228360957642734,0.8015665411949158,0.016124515496597096,51.7142857142857,125.58316191657096,-0.015999999999999997,0.0020000000000000018,389.6666109754172,176.42366562500263,226.0,0.8050545454025269,0.016031219541881393,51.7142857142857,-0.015999999999999997,0.00032228360957642734,0.0010000000000000009,126.31401093006079,391.9343310572742
2013-11-10 16:00:00,42.5,-95.0,9.933954030447463,9.803078344790698,1,,0.0,True,42876.0,0.8120454545454545,17.85383916383849,17.216894149780273,52800.0,5.970756598864524,979.1195082001796,215.19610534029545,0.02283607398545059,0.005019034082943732,mstid,0,100.61965527615514,322.0,0.0004604051565377539,0.6235625147819519,0.01627882059609971,36.199999999999946,177.70396189517743,-0.0030000000000000027,0.016000000000000004,385.9730052363248,-171.86989764584402,520.0,0.6401074528694153,0.02121320343559643,36.199999999999946,-0.021000000000000005,0.0004604051565377539,-0.0030000000000000027,136.36841430811452,296.1921958772243
2013-11-10 18:00:00,42.5,-95.0,11.933871359620145,11.655468999386274,1,,0.0,True,55451.0,0.7242816091954023,15.326371122022692,14.142111778259277,76560.0,5.015584146033657,826.3739378351529,62.450534975268845,0.014902777909057599,0.0011262291928958693,mstid,0,180.0,347.0,0.0004604051565377539,1.0571599006652832,0.011,36.199999999999946,262.9828104461575,-0.011,0.0,571.1986642890533,-168.69006752597977,207.0,1.0963224172592163,0.010198039027185569,36.199999999999946,-0.009999999999999998,0.0004604051565377539,-0.0020000000000000018,283.66344815862936,616.1170094005421
2013-11-10 20:00:00,42.5,-95.0,13.933787702068102,13.55462139171011,1,,0.0,True,56022.0,0.6631392045454545,15.770760734105698,14.7604398727417,84480.0,4.982540488962873,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-10 22:00:00,42.5,-95.0,15.933685931950812,15.494577919681527,1,,0.6017651079570584,True,61553.0,0.6135665869218501,16.726761100433702,15.667573928833008,100320.0,5.6200090723731,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2013-11-11 00:00:00,42.5,-95.0,17.933553379228318,17.500195377920356,1,,1.0,True,32062.0,0.322282980177717,14.387936649643155,13.317825317382812,99484.0,5.2327082100345725,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2013-11-11 14:00:00,42.5,-95.0,7.932214632572247,7.973634725762225,1,,0.0,True,51992.0,0.6791013584117033,18.11084829563177,17.290996551513672,76560.0,5.998012951777601,1247.5476399814725,483.62423712158835,0.02399499230615234,0.009301897159593559,mstid,0,-138.57633437499734,142.0,0.0005064456721915281,0.6959342956542969,0.022671568097509268,32.909090909090935,140.35606150895615,-0.016999999999999998,-0.015000000000000003,277.13942327041184,,,,,,,,,,
2013-11-11 16:00:00,42.5,-95.0,9.932096885906745,9.804001231126493,1,,0.0,True,52478.0,0.7099296536796537,16.728300714107537,15.261533737182617,73920.0,6.26128982018537,1092.742859059821,328.81945619993695,0.020822875472766133,0.0062658534281020035,mstid,0,,,,,,,,,,,97.59464336859145,184.0,0.851756751537323,0.015132745950421559,30.16666666666664,-0.0020000000000000018,0.0005524861878453043,0.015000000000000003,229.39479122046413,415.2045721090397
2013-11-11 18:00:00,42.5,-95.0,11.93199515125647,11.651469275594739,1,,,False,,,,,,,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-11 20:00:00,42.5,-95.0,13.93189244391597,13.548363547334535,1,,,False,,,,,,,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-11 22:00:00,42.5,-95.0,15.93177160637389,15.488021606778208,1,,0.6256787727375963,True,52039.0,0.5327497952497953,15.849343851281132,14.714320182800293,97680.0,5.897033341494293,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2013-11-12 00:00:00,42.5,-95.0,17.931619940567185,17.49405791683474,1,,1.0,True,33736.0,0.3651082251082251,12.94326897113561,11.780332565307617,92400.0,4.812753918142847,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2013-11-12 14:00:00,42.5,-95.0,7.930146399973417,7.97751797220094,1,,0.0,True,42071.0,0.7967992424242424,17.435221345443182,16.51275634765625,52800.0,5.953125928819927,962.3245603498362,198.40115748995214,0.022873821880864165,0.004715865025550906,mstid,0,155.77225468204585,223.0,0.0004604051565377539,0.5214362144470215,0.02193171219946131,36.199999999999946,131.9008241854818,-0.020000000000000004,0.008999999999999998,286.48859013086604,-149.03624346792648,492.0,0.7521877288818359,0.023323807579381208,36.199999999999946,-0.020000000000000004,0.0004604051565377539,-0.012,124.02824474787063,269.38934759237463
2013-11-12 16:00:00,42.5,-95.0,9.930009499736968,9.804611325599616,1,,0.0,True,43749.0,0.872188995215311,16.671266272609234,15.24449348449707,50160.0,6.349516745136907,776.0794017890039,12.15599892911983,0.01773936322633669,0.00027785775512857047,mstid,0,-171.2538377374448,261.0,0.0005064456721915281,0.9540380835533142,0.013152946437965907,32.909090909090935,241.9299752649648,-0.013000000000000001,-0.0020000000000000018,477.7017329777309,-171.86989764584402,217.0,0.9555513262748718,0.014142135623730952,32.909090909090935,-0.014000000000000002,0.0005064456721915281,-0.0020000000000000018,225.0078836083885,444.28829381583654
2013-11-12 18:00:00,42.5,-95.0,11.929888654066445,11.647501003453147,1,,,False,,,,,,,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-12 20:00:00,42.5,-95.0,13.929766851739284,13.54190170058915,1,,,False,,,,,,,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-12 22:00:00,42.5,-95.0,15.929626903430474,15.481256505746934,1,,,False,,,,,,,,,,,None,3,,,,,,,,,,,,,,,,,,,,
2013-11-13 00:00:00,42.5,-95.0,17.929456082403526,17.487683256277897,1,,1.0,True,33816.0,0.4002840909090909,12.862830148046113,11.87938642501831,84480.0,4.545281922292808,,,,,None,1,,,,,,,,,,,,,,,,,,,,
2013-11-13 14:00:00,42.5,-95.0,7.927847427316861,7.980769034357139,1,,0.0,True,43966.0,0.6939078282828283,16.518489427932675,15.10751724243164,63360.0,6.241013731927486,695.1073611578686,-68.8160417020155,0.015810111476092174,-0.001565210428558784,quiet,0,,,,,,,,,,,,,,,,,,,,
2013-11-13 16:00:00,42.5,-95.0,9.92769132594698,9.805161832476568,1,,0.0,True,55214.0,0.8365757575757575,15.56047598220664,13.92870807647705,66000.0,5.742992929171076,697.6842684904295,-66.23913436945455,0.012636002979143506,-0.0011996800516074645,quiet,0,,,,,,,,,,,,,,,,,,,,
2013-11-13 18:00:00,42.5,-95.0,11.927551323811114,11.643047089094084,1,,0.0,True,52379.0,0.7630973193473194,14.996160095373757,13.164139747619629,68640.0,5.819969110150821,844.5540512209845,80.63064836110047,0.016123905596154654,0.0015393697543118515,mstid,0,82.40535663140855,379.0,0.0005064456721915281,0.7032561302185059,0.015132745950421559,32.909090909090935,210.27855861875844,0.0020000000000000018,0.015000000000000003,415.2045721090397,-128.6598082540901,140.0,0.7174938321113586,0.012806248474865696,32.909090909090935,-0.008000000000000002,0.0005064456721915281,-0.009999999999999998,248.47963965745794,490.63434303272646
2013-11-13 20:00:00,42.5,-95.0,13.927410383634296,13.535239092581397,1,,0.0,True,54283.0,0.7343479437229438,15.445534404156042,13.952718734741211,73920.0,5.566884807463503,977.4257181179419,213.50231525805776,0.01800611090245458,0.003933134043034795,mstid,0,65.69545073406329,24.0,0.0006906077348066289,0.37399807572364807,0.0340147027033899,24.133333333333365,127.56884604283609,0.014000000000000002,0.031000000000000007,184.7196890700269,,,,,,,,,,
2013-11-13 22:00:00,42.5,-95.0,15.927251284176531,15.474558143897388,1,,0.6431411725529372,True,50749.0,0.5143305969392926,16.20759372637517,14.893507957458496,98670.0,5.895732636472183,,,,,None,1,,,,,,,,,,,,,,,,,,,,
