# NASA OMNI Data for Comparison with SuperDARN MSTID Index
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: fhw
# lat: 43.3
# lon: -102.7
# season: 20181101_20190501
#
datetime_ut,DAILY_SUNSPOT_NO_,DAILY_F10.7_,1-H_DST_nT,1-H_AE_nT
2018-11-09 06:00:00,11.0,67.6,-12.5,26.5
2018-11-09 08:00:00,11.0,67.6,-10.0,176.5
2018-11-09 10:00:00,11.0,67.6,-13.5,127.5
2018-11-09 12:00:00,11.0,67.6,-22.5,270.5
2018-11-09 14:00:00,11.0,67.6,-22.0,261.0
2018-11-09 16:00:00,11.0,67.6,-14.5,342.5
2018-11-09 18:00:00,11.0,67.6,-25.0,780.0
2018-11-09 20:00:00,11.0,67.6,-40.0,640.5
2018-11-09 22:00:00,11.0,67.6,-35.5,229.5
2018-11-10 00:00:00,11.0,67.6,-22.5,81.0
2018-11-10 02:00:00,11.0,67.6,-13.0,80.5
2018-11-10 04:00:00,11.0,67.6,-15.5,50.5
2018-11-10 06:00:00,11.0,67.6,-12.0,55.5
2018-11-10 08:00:00,11.0,67.6,-12.0,178.5
2018-11-10 10:00:00,11.0,67.6,-20.0,559.5
2018-11-10 12:00:00,11.0,67.6,-23.0,147.5
2018-11-10 14:00:00,11.0,67.6,-20.0,77.5
2018-11-10 16:00:00,11.0,67.6,-15.0,144.0
2018-11-10 18:00:00,11.0,67.6,-21.5,448.5
2018-11-10 20:00:00,11.0,67.6,-22.0,208.0
2018-11-10 22:00:00,11.0,67.6,-16.5,366.5
2018-11-11 00:00:00,0.0,68.0,-15.5,152.5
2018-11-11 02:00:00,0.0,68.0,-14.5,87.5
2018-11-11 04:00:00,0.0,68.0,-14.5,150.5
2018-11-11 06:00:00,0.0,68.0,-15.0,120.5
2018-11-11 08:00:00,0.0,68.0,-13.5,88.5
2018-11-11 10:00:00,0.0,68.0,-16.5,169.0
2018-11-11 12:00:00,0.0,68.0,-15.5,111.0
2018-11-11 14:00:00,0.0,68.0,-7.0,65.5
2018-11-11 16:00:00,0.0,68.0,-3.5,68.0
2018-11-11 18:00:00,0.0,68.0,-8.5,264.5
2018-11-11 20:00:00,0.0,68.0,-10.0,131.0
2018-11-11 22:00:00,0.0,68.0,-6.5,67.5
2018-11-12 00:00:00,15.0,66.8,-5.0,49.5
2018-11-12 02:00:00,15.0,66.8,-7.5,94.5
2018-11-12 04:00:00,15.0,66.8,-10.5,271.0
2018-11-12 06:00:00,15.0,66.8,-24.5,308.5
2018-11-12 08:00:00,15.0,66.8,-23.0,138.0
2018-11-12 10:00:00,15.0,66.8,-24.0,244.5
2018-11-12 12:00:00,15.0,66.8,-19.5,93.5
2018-11-12 14:00:00,15.0,66.8,-15.5,90.0
2018-11-12 16:00:00,15.0,66.8,-11.0,114.5
2018-11-12 18:00:00,15.0,66.8,-12.5,223.5
2018-11-12 20:00:00,15.0,66.8,-16.0,174.0
2018-11-12 22:00:00,15.0,66.8,-13.0,106.5
2018-11-13 00:00:00,11.0,65.6,-13.0,92.5
2018-11-13 02:00:00,11.0,65.6,-13.5,60.5
2018-11-13 04:00:00,11.0,65.6,-14.5,54.0
2018-11-13 06:00:00,11.0,65.6,-11.5,30.5
2018-11-13 08:00:00,11.0,65.6,-12.5,106.5
2018-11-13 10:00:00,11.0,65.6,-11.0,52.5
2018-11-13 12:00:00,11.0,65.6,-13.5,74.5
2018-11-13 14:00:00,11.0,65.6,-13.0,59.0
2018-11-13 16:00:00,11.0,65.6,-11.0,27.0
2018-11-13 18:00:00,11.0,65.6,-10.0,50.0
2018-11-13 20:00:00,11.0,65.6,-6.5,44.5
2018-11-13 22:00:00,11.0,65.6,-6.5,18.0
2018-11-14 00:00:00,11.0,66.5,-5.5,13.0
2018-11-14 02:00:00,11.0,66.5,-5.5,12.0
2018-11-14 04:00:00,11.0,66.5,-3.5,26.0
2018-11-14 06:00:00,11.0,66.5,0.5,38.5
2018-11-14 08:00:00,11.0,66.5,1.0,22.5
2018-11-14 10:00:00,11.0,66.5,0.5,27.0
2018-11-14 12:00:00,11.0,66.5,-0.5,48.5
2018-11-14 14:00:00,11.0,66.5,1.0,143.5
2018-11-14 16:00:00,11.0,66.5,1.5,28.0
2018-11-14 18:00:00,11.0,66.5,0.5,123.5
2018-11-14 20:00:00,11.0,66.5,-3.5,28.5
2018-11-14 22:00:00,11.0,66.5,-7.0,23.0
2018-11-15 00:00:00,13.0,66.9,-6.0,18.0
2018-11-15 02:00:00,13.0,66.9,-7.0,26.0
2018-11-15 04:00:00,13.0,66.9,-6.0,23.0
2018-11-15 06:00:00,13.0,66.9,-3.0,16.5
2018-11-15 08:00:00,13.0,66.9,-2.5,22.5
2018-11-15 10:00:00,13.0,66.9,-3.0,16.5
2018-11-15 12:00:00,13.0,66.9,-3.5,39.0
2018-11-15 14:00:00,13.0,66.9,-2.5,33.5
2018-11-15 16:00:00,13.0,66.9,0.5,86.0
2018-11-15 18:00:00,13.0,66.9,2.5,21.0
2018-11-15 20:00:00,13.0,66.9,1.5,15.5
2018-11-15 22:00:00,13.0,66.9,2.0,25.5
2018-11-16 00:00:00,15.0,69.5,3.5,26.0
2018-11-16 02:00:00,15.0,69.5,3.5,27.5
2018-11-16 04:00:00,15.0,69.5,0.0,17.5
2018-11-16 06:00:00,15.0,69.5,-0.5,16.5
2018-11-16 08:00:00,15.0,69.5,1.5,15.0
2018-11-16 10:00:00,15.0,69.5,2.5,14.0
2018-11-16 12:00:00,15.0,69.5,0.5,82.0
2018-11-16 14:00:00,15.0,69.5,-2.0,158.5
2018-11-16 16:00:00,15.0,69.5,0.5,29.0
2018-11-16 18:00:00,15.0,69.5,2.0,19.5
2018-11-16 20:00:00,15.0,69.5,2.0,16.5
2018-11-16 22:00:00,15.0,69.5,4.0,26.0
2018-11-17 00:00:00,15.0,71.7,4.5,18.5
2018-11-17 02:00:00,15.0,71.7,3.5,19.5
2018-11-17 04:00:00,15.0,71.7,-0.5,31.5
2018-11-17 06:00:00,15.0,71.7,-2.0,41.0
2018-11-17 08:00:00,15.0,71.7,-0.5,21.0
2018-11-17 10:00:00,15.0,71.7,-1.5,13.0
2018-11-17 12:00:00,15.0,71.7,-2.0,21.5
2018-11-17 14:00:00,15.0,71.7,0.0,15.0
2018-11-17 16:00:00,15.0,71.7,-2.0,24.5
2018-11-17 18:00:00,15.0,71.7,-3.5,48.0
2018-11-17 20:00:00,15.0,71.7,-4.5,30.0
2018-11-17 22:00:00,15.0,71.7,-4.5,22.5
2018-11-18 00:00:00,14.0,70.6,-6.0,10.5
2018-11-18 02:00:00,14.0,70.6,-6.0,20.5
2018-11-18 04:00:00,14.0,70.6,-2.0,25.0
2018-11-18 06:00:00,14.0,70.6,1.0,44.5
2018-11-18 08:00:00,14.0,70.6,2.5,57.5
2018-11-18 10:00:00,14.0,70.6,2.0,67.5
2018-11-18 12:00:00,14.0,70.6,0.5,57.0
2018-11-18 14:00:00,14.0,70.6,3.5,94.5
2018-11-18 16:00:00,14.0,70.6,4.5,33.5
2018-11-18 18:00:00,14.0,70.6,3.5,18.5
2018-11-18 20:00:00,14.0,70.6,8.0,24.0
2018-11-18 22:00:00,14.0,70.6,11.5,23.0
2018-11-19 00:00:00,12.0,69.5,13.5,81.5
2018-11-19 02:00:00,12.0,69.5,8.0,78.5
2018-11-19 04:00:00,12.0,69.5,3.5,111.5
2018-11-19 06:00:00,12.0,69.5,1.5,54.0
2018-11-19 08:00:00,12.0,69.5,3.0,57.0
2018-11-19 10:00:00,12.0,69.5,3.5,33.0
2018-11-19 12:00:00,12.0,69.5,2.5,40.5
2018-11-19 14:00:00,12.0,69.5,0.5,173.5
2018-11-19 16:00:00,12.0,69.5,-5.0,425.0
2018-11-19 18:00:00,12.0,69.5,-6.5,222.0
2018-11-19 20:00:00,12.0,69.5,-1.0,99.0
2018-11-19 22:00:00,12.0,69.5,4.0,206.0
2018-11-20 00:00:00,0.0,68.8,10.0,181.0
2018-11-20 02:00:00,0.0,68.8,1.5,186.5
2018-11-20 04:00:00,0.0,68.8,-1.0,203.0
2018-11-20 06:00:00,0.0,68.8,-6.0,92.5
2018-11-20 08:00:00,0.0,68.8,-1.5,33.0
2018-11-20 10:00:00,0.0,68.8,-2.5,89.5
2018-11-20 12:00:00,0.0,68.8,-3.5,58.0
2018-11-20 14:00:00,0.0,68.8,-0.5,18.5
2018-11-20 16:00:00,0.0,68.8,1.0,31.5
2018-11-20 18:00:00,0.0,68.8,5.5,43.0
2018-11-20 20:00:00,0.0,68.8,4.5,23.0
2018-11-20 22:00:00,0.0,68.8,4.5,14.0
2018-11-21 00:00:00,0.0,67.1,11.5,22.0
2018-11-21 02:00:00,0.0,67.1,9.5,56.5
2018-11-21 04:00:00,0.0,67.1,11.5,171.5
2018-11-21 06:00:00,0.0,67.1,8.0,53.5
2018-11-21 08:00:00,0.0,67.1,2.5,77.0
2018-11-21 10:00:00,0.0,67.1,-2.5,75.5
2018-11-21 12:00:00,0.0,67.1,-3.5,20.0
2018-11-21 14:00:00,0.0,67.1,-6.0,34.5
2018-11-21 16:00:00,0.0,67.1,-6.5,44.5
2018-11-21 18:00:00,0.0,67.1,-7.0,18.5
2018-11-21 20:00:00,0.0,67.1,-5.0,18.0
2018-11-21 22:00:00,0.0,67.1,-5.0,57.0
2018-11-22 00:00:00,0.0,67.5,-3.5,40.0
2018-11-22 02:00:00,0.0,67.5,-5.5,27.0
2018-11-22 04:00:00,0.0,67.5,-5.0,17.5
2018-11-22 06:00:00,0.0,67.5,-5.0,29.5
2018-11-22 08:00:00,0.0,67.5,-4.0,62.0
2018-11-22 10:00:00,0.0,67.5,0.5,73.5
2018-11-22 12:00:00,0.0,67.5,2.0,53.0
2018-11-22 14:00:00,0.0,67.5,1.0,32.5
2018-11-22 16:00:00,0.0,67.5,-3.5,21.5
2018-11-22 18:00:00,0.0,67.5,-2.5,53.5
2018-11-22 20:00:00,0.0,67.5,1.0,24.0
2018-11-22 22:00:00,0.0,67.5,5.0,31.5
2018-11-23 00:00:00,0.0,67.5,6.5,22.0
2018-11-23 02:00:00,0.0,67.5,5.0,21.5
2018-11-23 04:00:00,0.0,67.5,6.0,36.0
2018-11-23 06:00:00,0.0,67.5,10.0,29.5
2018-11-23 08:00:00,0.0,67.5,7.0,29.0
2018-11-23 10:00:00,0.0,67.5,7.5,52.0
2018-11-23 12:00:00,0.0,67.5,7.0,67.5
2018-11-23 14:00:00,0.0,67.5,3.5,30.0
2018-11-23 16:00:00,0.0,67.5,5.0,11.5
2018-11-23 18:00:00,0.0,67.5,4.5,14.5
2018-11-23 20:00:00,0.0,67.5,4.5,28.0
2018-11-23 22:00:00,0.0,67.5,7.0,18.0
2018-11-24 00:00:00,15.0,68.2,10.0,10.5
2018-11-24 02:00:00,15.0,68.2,6.5,15.0
2018-11-24 04:00:00,15.0,68.2,6.5,15.5
2018-11-24 06:00:00,15.0,68.2,5.0,41.0
2018-11-24 08:00:00,15.0,68.2,2.5,49.0
2018-11-24 10:00:00,15.0,68.2,7.5,12.5
2018-11-24 12:00:00,15.0,68.2,12.0,60.5
2018-11-24 14:00:00,15.0,68.2,6.5,154.5
2018-11-24 16:00:00,15.0,68.2,5.0,47.5
2018-11-24 18:00:00,15.0,68.2,12.0,24.0
2018-11-24 20:00:00,15.0,68.2,7.5,32.0
2018-11-24 22:00:00,15.0,68.2,11.0,19.0
2018-11-25 00:00:00,14.0,67.8,15.5,18.0
2018-11-25 02:00:00,14.0,67.8,7.0,30.0
2018-11-25 04:00:00,14.0,67.8,2.5,19.0
2018-11-25 06:00:00,14.0,67.8,0.5,15.0
2018-11-25 08:00:00,14.0,67.8,0.0,30.0
2018-11-25 10:00:00,14.0,67.8,-4.5,116.0
2018-11-25 12:00:00,14.0,67.8,-3.5,280.5
2018-11-25 14:00:00,14.0,67.8,1.5,67.0
2018-11-25 16:00:00,14.0,67.8,6.0,20.5
2018-11-25 18:00:00,14.0,67.8,5.5,15.0
2018-11-25 20:00:00,14.0,67.8,1.0,31.5
2018-11-25 22:00:00,14.0,67.8,-3.0,67.0
2018-11-26 00:00:00,10.0,66.8,-1.0,38.5
2018-11-26 02:00:00,10.0,66.8,1.5,38.0
2018-11-26 04:00:00,10.0,66.8,4.5,32.5
2018-11-26 06:00:00,10.0,66.8,5.0,14.0
2018-11-26 08:00:00,10.0,66.8,1.0,15.5
2018-11-26 10:00:00,10.0,66.8,-1.0,11.5
2018-11-26 12:00:00,10.0,66.8,1.5,11.0
2018-11-26 14:00:00,10.0,66.8,3.0,19.0
2018-11-26 16:00:00,10.0,66.8,3.5,27.0
2018-11-26 18:00:00,10.0,66.8,2.0,19.5
2018-11-26 20:00:00,10.0,66.8,2.5,15.0
2018-11-26 22:00:00,10.0,66.8,1.0,11.0
2018-11-27 00:00:00,0.0,66.6,4.0,31.0
2018-11-27 02:00:00,0.0,66.6,9.0,27.5
2018-11-27 04:00:00,0.0,66.6,16.5,25.0
2018-11-27 06:00:00,0.0,66.6,12.0,18.0
2018-11-27 08:00:00,0.0,66.6,12.0,20.0
2018-11-27 10:00:00,0.0,66.6,10.5,35.5
2018-11-27 12:00:00,0.0,66.6,11.0,122.0
2018-11-27 14:00:00,0.0,66.6,8.5,219.0
2018-11-27 16:00:00,0.0,66.6,7.0,145.0
2018-11-27 18:00:00,0.0,66.6,6.0,117.5
2018-11-27 20:00:00,0.0,66.6,4.0,164.5
2018-11-27 22:00:00,0.0,66.6,-1.0,62.5
2018-11-28 00:00:00,0.0,65.7,1.5,49.0
2018-11-28 02:00:00,0.0,65.7,1.0,34.5
2018-11-28 04:00:00,0.0,65.7,4.0,23.5
2018-11-28 06:00:00,0.0,65.7,2.5,12.5
2018-11-28 08:00:00,0.0,65.7,0.0,10.0
2018-11-28 10:00:00,0.0,65.7,0.0,26.0
2018-11-28 12:00:00,0.0,65.7,1.0,17.5
2018-11-28 14:00:00,0.0,65.7,2.5,20.0
2018-11-28 16:00:00,0.0,65.7,4.5,25.0
2018-11-28 18:00:00,0.0,65.7,3.5,30.0
2018-11-28 20:00:00,0.0,65.7,1.5,37.5
2018-11-28 22:00:00,0.0,65.7,-2.5,46.5
2018-11-29 00:00:00,0.0,66.0,-2.0,89.0
2018-11-29 02:00:00,0.0,66.0,1.5,27.0
2018-11-29 04:00:00,0.0,66.0,5.5,19.5
2018-11-29 06:00:00,0.0,66.0,4.5,32.0
2018-11-29 08:00:00,0.0,66.0,4.5,58.0
2018-11-29 10:00:00,0.0,66.0,0.0,61.0
2018-11-29 12:00:00,0.0,66.0,-2.5,27.0
2018-11-29 14:00:00,0.0,66.0,-2.0,16.0
2018-11-29 16:00:00,0.0,66.0,0.5,17.5
2018-11-29 18:00:00,0.0,66.0,1.0,17.0
2018-11-29 20:00:00,0.0,66.0,2.0,17.5
2018-11-29 22:00:00,0.0,66.0,-1.0,21.0
2018-11-30 00:00:00,0.0,66.1,1.5,26.0
2018-11-30 02:00:00,0.0,66.1,2.0,27.5
2018-11-30 04:00:00,0.0,66.1,4.5,24.0
2018-11-30 06:00:00,0.0,66.1,4.0,15.5
2018-11-30 08:00:00,0.0,66.1,5.0,15.5
2018-11-30 10:00:00,0.0,66.1,5.5,35.5
2018-11-30 12:00:00,0.0,66.1,3.0,50.5
2018-11-30 14:00:00,0.0,66.1,1.0,57.0
2018-11-30 16:00:00,0.0,66.1,2.5,23.5
2018-11-30 18:00:00,0.0,66.1,3.5,36.5
2018-11-30 20:00:00,0.0,66.1,4.0,54.5
2018-11-30 22:00:00,0.0,66.1,4.0,15.0
2018-12-01 00:00:00,0.0,67.4,7.0,20.0
2018-12-01 02:00:00,0.0,67.4,5.5,53.0
2018-12-01 04:00:00,0.0,67.4,4.0,129.0
2018-12-01 06:00:00,0.0,67.4,11.0,85.0
2018-12-01 08:00:00,0.0,67.4,16.0,44.0
2018-12-01 10:00:00,0.0,67.4,17.5,33.0
2018-12-01 12:00:00,0.0,67.4,11.5,84.0
2018-12-01 14:00:00,0.0,67.4,10.5,231.0
2018-12-01 16:00:00,0.0,67.4,5.0,414.0
2018-12-01 18:00:00,0.0,67.4,0.5,193.5
2018-12-01 20:00:00,0.0,67.4,-4.0,260.0
2018-12-01 22:00:00,0.0,67.4,1.5,49.0
2018-12-02 00:00:00,0.0,67.0,0.0,55.0
2018-12-02 02:00:00,0.0,67.0,-9.5,72.5
2018-12-02 04:00:00,0.0,67.0,-15.5,116.0
2018-12-02 06:00:00,0.0,67.0,-5.0,225.5
2018-12-02 08:00:00,0.0,67.0,1.5,104.0
2018-12-02 10:00:00,0.0,67.0,0.5,280.5
2018-12-02 12:00:00,0.0,67.0,-3.5,224.0
2018-12-02 14:00:00,0.0,67.0,-3.5,450.5
2018-12-02 16:00:00,0.0,67.0,-7.0,315.5
2018-12-02 18:00:00,0.0,67.0,-10.5,410.0
2018-12-02 20:00:00,0.0,67.0,-8.5,77.5
2018-12-02 22:00:00,0.0,67.0,-5.5,384.5
2018-12-03 00:00:00,0.0,66.4,6.5,59.5
2018-12-03 02:00:00,0.0,66.4,1.5,37.0
2018-12-03 04:00:00,0.0,66.4,-6.0,48.0
2018-12-03 06:00:00,0.0,66.4,-8.0,171.0
2018-12-03 08:00:00,0.0,66.4,-3.0,102.5
2018-12-03 10:00:00,0.0,66.4,-2.0,131.5
2018-12-03 12:00:00,0.0,66.4,-0.5,262.5
2018-12-03 14:00:00,0.0,66.4,-7.0,299.0
2018-12-03 16:00:00,0.0,66.4,-15.5,421.0
2018-12-03 18:00:00,0.0,66.4,-14.5,224.5
2018-12-03 20:00:00,0.0,66.4,-8.0,137.0
2018-12-03 22:00:00,0.0,66.4,-3.5,87.0
2018-12-04 00:00:00,0.0,66.8,-2.5,288.0
2018-12-04 02:00:00,0.0,66.8,-10.5,238.5
2018-12-04 04:00:00,0.0,66.8,-16.0,159.5
2018-12-04 06:00:00,0.0,66.8,-16.0,76.0
2018-12-04 08:00:00,0.0,66.8,-11.5,68.5
2018-12-04 10:00:00,0.0,66.8,-3.5,83.0
2018-12-04 12:00:00,0.0,66.8,-0.5,42.0
2018-12-04 14:00:00,0.0,66.8,1.0,54.0
2018-12-04 16:00:00,0.0,66.8,-4.5,146.0
2018-12-04 18:00:00,0.0,66.8,-7.5,139.5
2018-12-04 20:00:00,0.0,66.8,-2.5,44.0
2018-12-04 22:00:00,0.0,66.8,-2.0,109.0
2018-12-05 00:00:00,17.0,68.8,-2.0,46.0
2018-12-05 02:00:00,17.0,68.8,-4.0,58.0
2018-12-05 04:00:00,17.0,68.8,-5.5,22.0
2018-12-05 06:00:00,17.0,68.8,-4.5,20.5
2018-12-05 08:00:00,17.0,68.8,-2.5,23.0
2018-12-05 10:00:00,17.0,68.8,0.0,49.5
2018-12-05 12:00:00,17.0,68.8,-0.5,135.5
2018-12-05 14:00:00,17.0,68.8,-3.5,163.5
2018-12-05 16:00:00,17.0,68.8,-4.5,33.0
2018-12-05 18:00:00,17.0,68.8,-5.5,19.0
2018-12-05 20:00:00,17.0,68.8,-5.0,38.5
2018-12-05 22:00:00,17.0,68.8,-10.5,144.0
2018-12-06 00:00:00,20.0,67.7,-5.5,46.0
2018-12-06 02:00:00,20.0,67.7,-7.5,49.5
2018-12-06 04:00:00,20.0,67.7,-11.5,74.5
2018-12-06 06:00:00,20.0,67.7,-13.5,79.5
2018-12-06 08:00:00,20.0,67.7,-12.5,126.5
2018-12-06 10:00:00,20.0,67.7,-11.5,106.0
2018-12-06 12:00:00,20.0,67.7,-10.5,287.5
2018-12-06 14:00:00,20.0,67.7,-9.0,132.0
2018-12-06 16:00:00,20.0,67.7,-12.0,118.5
2018-12-06 18:00:00,20.0,67.7,-5.5,64.5
2018-12-06 20:00:00,20.0,67.7,-1.5,35.0
2018-12-06 22:00:00,20.0,67.7,3.5,34.5
2018-12-07 00:00:00,18.0,68.1,9.5,34.0
2018-12-07 02:00:00,18.0,68.1,9.0,44.0
2018-12-07 04:00:00,18.0,68.1,6.0,84.0
2018-12-07 06:00:00,18.0,68.1,8.0,139.0
2018-12-07 08:00:00,18.0,68.1,2.0,95.5
2018-12-07 10:00:00,18.0,68.1,-1.5,118.5
2018-12-07 12:00:00,18.0,68.1,-9.0,188.0
2018-12-07 14:00:00,18.0,68.1,-9.5,163.5
2018-12-07 16:00:00,18.0,68.1,-9.5,228.0
2018-12-07 18:00:00,18.0,68.1,-17.5,415.5
2018-12-07 20:00:00,18.0,68.1,-15.5,311.0
2018-12-07 22:00:00,18.0,68.1,-8.5,67.5
2018-12-08 00:00:00,6.0,68.4,-1.5,57.0
2018-12-08 02:00:00,6.0,68.4,-7.5,137.5
2018-12-08 04:00:00,6.0,68.4,-11.0,79.0
2018-12-08 06:00:00,6.0,68.4,-11.5,227.5
2018-12-08 08:00:00,6.0,68.4,-13.0,165.0
2018-12-08 10:00:00,6.0,68.4,-9.5,275.0
2018-12-08 12:00:00,6.0,68.4,-5.5,96.5
2018-12-08 14:00:00,6.0,68.4,-10.5,271.0
2018-12-08 16:00:00,6.0,68.4,-16.0,407.5
2018-12-08 18:00:00,6.0,68.4,-12.5,176.5
2018-12-08 20:00:00,6.0,68.4,-11.5,48.5
2018-12-08 22:00:00,6.0,68.4,-5.5,68.5
2018-12-09 00:00:00,0.0,69.5,-0.5,56.5
2018-12-09 02:00:00,0.0,69.5,3.0,43.5
2018-12-09 04:00:00,0.0,69.5,4.0,48.0
2018-12-09 06:00:00,0.0,69.5,0.5,36.0
2018-12-09 08:00:00,0.0,69.5,1.5,19.0
2018-12-09 10:00:00,0.0,69.5,5.0,40.0
