# NASA OMNI Data for Comparison with SuperDARN MSTID Index
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: gbr
# lat: 58.4
# lon: -59.9
# season: 20131101_20140501
#
datetime_ut,DAILY_SUNSPOT_NO_,DAILY_F10.7_,1-H_DST_nT,1-H_AE_nT
2013-11-06 12:00:00,145.0,150.8,1.0,44.0
2013-11-06 14:00:00,145.0,150.8,6.5,41.0
2013-11-06 16:00:00,145.0,150.8,8.5,95.5
2013-11-06 18:00:00,145.0,150.8,6.5,141.5
2013-11-06 20:00:00,145.0,150.8,4.5,67.0
2013-11-06 22:00:00,145.0,150.8,-5.0,128.5
2013-11-07 00:00:00,166.0,145.3,-2.0,62.5
2013-11-07 02:00:00,166.0,145.3,0.0,106.5
2013-11-07 04:00:00,166.0,145.3,-10.0,409.0
2013-11-07 06:00:00,166.0,145.3,-20.5,330.0
2013-11-07 08:00:00,166.0,145.3,-23.0,391.5
2013-11-07 10:00:00,166.0,145.3,-41.0,541.0
2013-11-07 12:00:00,166.0,145.3,-45.0,306.5
2013-11-07 14:00:00,166.0,145.3,-34.0,75.0
2013-11-07 16:00:00,166.0,145.3,-29.0,64.5
2013-11-07 18:00:00,166.0,145.3,-19.5,82.0
2013-11-07 20:00:00,166.0,145.3,-19.0,221.0
2013-11-07 22:00:00,166.0,145.3,-22.5,220.0
2013-11-08 00:00:00,142.0,143.3,-20.5,202.5
2013-11-08 02:00:00,142.0,143.3,-14.5,44.0
2013-11-08 04:00:00,142.0,143.3,-16.5,64.5
2013-11-08 06:00:00,142.0,143.3,-19.5,82.5
2013-11-08 08:00:00,142.0,143.3,-15.5,41.0
2013-11-08 10:00:00,142.0,143.3,-15.5,27.5
2013-11-08 12:00:00,142.0,143.3,-12.0,29.0
2013-11-08 14:00:00,142.0,143.3,-11.0,36.5
2013-11-08 16:00:00,142.0,143.3,-9.0,46.5
2013-11-08 18:00:00,142.0,143.3,-4.0,30.5
2013-11-08 20:00:00,142.0,143.3,1.5,20.5
2013-11-08 22:00:00,142.0,143.3,8.0,16.0
2013-11-09 00:00:00,104.0,145.2,8.5,42.5
2013-11-09 02:00:00,104.0,145.2,-1.0,199.5
2013-11-09 04:00:00,104.0,145.2,-27.0,709.5
2013-11-09 06:00:00,104.0,145.2,-64.5,679.0
2013-11-09 08:00:00,104.0,145.2,-76.5,555.0
2013-11-09 10:00:00,104.0,145.2,-68.5,524.5
2013-11-09 12:00:00,104.0,145.2,-54.5,534.0
2013-11-09 14:00:00,104.0,145.2,-44.5,179.0
2013-11-09 16:00:00,104.0,145.2,-41.0,220.5
2013-11-09 18:00:00,104.0,145.2,-32.5,48.5
2013-11-09 20:00:00,104.0,145.2,-26.0,85.5
2013-11-09 22:00:00,104.0,145.2,-22.5,42.0
2013-11-10 00:00:00,101.0,151.1,-24.5,124.0
2013-11-10 02:00:00,101.0,151.1,-29.5,159.0
2013-11-10 04:00:00,101.0,151.1,-26.5,47.0
2013-11-10 06:00:00,101.0,151.1,-25.5,64.5
2013-11-10 08:00:00,101.0,151.1,-32.5,383.5
2013-11-10 10:00:00,101.0,151.1,-32.0,315.5
2013-11-10 12:00:00,101.0,151.1,-27.0,149.5
2013-11-10 14:00:00,101.0,151.1,-33.0,201.0
2013-11-10 16:00:00,101.0,151.1,-28.5,292.0
2013-11-10 18:00:00,101.0,151.1,-22.0,181.0
2013-11-10 20:00:00,101.0,151.1,-23.5,538.0
2013-11-10 22:00:00,101.0,151.1,-28.5,460.0
2013-11-11 00:00:00,113.0,160.4,-37.5,437.0
2013-11-11 02:00:00,113.0,160.4,-34.0,410.5
2013-11-11 04:00:00,113.0,160.4,-43.5,647.0
2013-11-11 06:00:00,113.0,160.4,-67.0,583.5
2013-11-11 08:00:00,113.0,160.4,-54.5,525.5
2013-11-11 10:00:00,113.0,160.4,-52.0,554.5
2013-11-11 12:00:00,113.0,160.4,-46.5,307.5
2013-11-11 14:00:00,113.0,160.4,-35.5,485.5
2013-11-11 16:00:00,113.0,160.4,-33.0,207.0
2013-11-11 18:00:00,113.0,160.4,-27.5,158.0
2013-11-11 20:00:00,113.0,160.4,-26.5,31.5
2013-11-11 22:00:00,113.0,160.4,-24.0,29.5
2013-11-12 00:00:00,135.0,164.0,-22.0,48.0
2013-11-12 02:00:00,135.0,164.0,-23.0,46.5
2013-11-12 04:00:00,135.0,164.0,-21.5,26.5
2013-11-12 06:00:00,135.0,164.0,-22.5,16.0
2013-11-12 08:00:00,135.0,164.0,-22.0,18.5
2013-11-12 10:00:00,135.0,164.0,-15.0,25.0
2013-11-12 12:00:00,135.0,164.0,-12.5,33.5
2013-11-12 14:00:00,135.0,164.0,-13.5,22.0
2013-11-12 16:00:00,135.0,164.0,-14.0,23.0
2013-11-12 18:00:00,135.0,164.0,-15.0,19.5
2013-11-12 20:00:00,135.0,164.0,-16.0,20.5
2013-11-12 22:00:00,135.0,164.0,-21.5,16.0
2013-11-13 00:00:00,152.0,167.4,-23.5,10.5
2013-11-13 02:00:00,152.0,167.4,-18.5,11.0
2013-11-13 04:00:00,152.0,167.4,-19.0,36.5
2013-11-13 06:00:00,152.0,167.4,-24.0,70.5
2013-11-13 08:00:00,152.0,167.4,-23.5,71.0
2013-11-13 10:00:00,152.0,167.4,-19.0,124.0
2013-11-13 12:00:00,152.0,167.4,-13.0,231.0
2013-11-13 14:00:00,152.0,167.4,-17.0,117.0
2013-11-13 16:00:00,152.0,167.4,-15.0,66.0
2013-11-13 18:00:00,152.0,167.4,-13.0,47.0
2013-11-13 20:00:00,152.0,167.4,-10.0,31.5
2013-11-13 22:00:00,152.0,167.4,-9.5,18.0
2013-11-14 00:00:00,173.0,172.0,-8.0,10.5
2013-11-14 02:00:00,173.0,172.0,-10.0,12.5
2013-11-14 04:00:00,173.0,172.0,-9.5,16.5
2013-11-14 06:00:00,173.0,172.0,-6.5,23.0
2013-11-14 08:00:00,173.0,172.0,-8.0,109.0
2013-11-14 10:00:00,173.0,172.0,-8.0,131.0
2013-11-14 12:00:00,173.0,172.0,-5.5,77.0
2013-11-14 14:00:00,173.0,172.0,-10.0,53.5
2013-11-14 16:00:00,173.0,172.0,-10.0,117.5
2013-11-14 18:00:00,173.0,172.0,-8.5,110.5
2013-11-14 20:00:00,173.0,172.0,-8.5,63.5
2013-11-14 22:00:00,173.0,172.0,-10.0,53.0
2013-11-15 00:00:00,166.0,174.0,-11.0,64.0
2013-11-15 02:00:00,166.0,174.0,-15.5,76.5
2013-11-15 04:00:00,166.0,174.0,-14.5,116.5
2013-11-15 06:00:00,166.0,174.0,-18.5,66.5
2013-11-15 08:00:00,166.0,174.0,-17.5,168.0
2013-11-15 10:00:00,166.0,174.0,-15.5,230.5
2013-11-15 12:00:00,166.0,174.0,-10.5,215.5
2013-11-15 14:00:00,166.0,174.0,-4.5,186.0
2013-11-15 16:00:00,166.0,174.0,-13.0,384.5
2013-11-15 18:00:00,166.0,174.0,-16.5,314.0
2013-11-15 20:00:00,166.0,174.0,-23.0,500.5
2013-11-15 22:00:00,166.0,174.0,-26.0,625.0
2013-11-16 00:00:00,183.0,170.6,-37.5,385.0
2013-11-16 02:00:00,183.0,170.6,-38.0,235.0
2013-11-16 04:00:00,183.0,170.6,-29.0,71.0
2013-11-16 06:00:00,183.0,170.6,-29.0,54.5
2013-11-16 08:00:00,183.0,170.6,-26.5,120.5
2013-11-16 10:00:00,183.0,170.6,-22.0,243.5
2013-11-16 12:00:00,183.0,170.6,-18.0,138.5
2013-11-16 14:00:00,183.0,170.6,-10.5,84.5
2013-11-16 16:00:00,183.0,170.6,-8.0,46.5
2013-11-16 18:00:00,183.0,170.6,-10.0,46.0
2013-11-16 20:00:00,183.0,170.6,-12.5,35.5
2013-11-16 22:00:00,183.0,170.6,-14.5,78.5
2013-11-17 00:00:00,192.0,172.9,-11.5,81.5
2013-11-17 02:00:00,192.0,172.9,-12.0,50.5
2013-11-17 04:00:00,192.0,172.9,-16.0,37.5
2013-11-17 06:00:00,192.0,172.9,-23.0,135.0
2013-11-17 08:00:00,192.0,172.9,-21.0,50.0
2013-11-17 10:00:00,192.0,172.9,-21.0,204.0
2013-11-17 12:00:00,192.0,172.9,-16.0,106.5
2013-11-17 14:00:00,192.0,172.9,-14.5,35.5
2013-11-17 16:00:00,192.0,172.9,-10.5,29.5
2013-11-17 18:00:00,192.0,172.9,-9.5,51.0
2013-11-17 20:00:00,192.0,172.9,-10.0,91.0
2013-11-17 22:00:00,192.0,172.9,-10.0,50.0
2013-11-18 00:00:00,145.0,159.5,-12.0,39.0
2013-11-18 02:00:00,145.0,159.5,-7.5,51.5
2013-11-18 04:00:00,145.0,159.5,-5.0,17.0
2013-11-18 06:00:00,145.0,159.5,-11.5,56.0
2013-11-18 08:00:00,145.0,159.5,-17.0,71.5
2013-11-18 10:00:00,145.0,159.5,-13.0,44.0
2013-11-18 12:00:00,145.0,159.5,-9.5,72.5
2013-11-18 14:00:00,145.0,159.5,-9.0,34.5
2013-11-18 16:00:00,145.0,159.5,-6.0,53.5
2013-11-18 18:00:00,145.0,159.5,-4.0,34.0
2013-11-18 20:00:00,145.0,159.5,-1.0,27.0
2013-11-18 22:00:00,145.0,159.5,-1.5,21.5
2013-11-19 00:00:00,113.0,149.3,3.5,18.0
2013-11-19 02:00:00,113.0,149.3,2.0,12.5
2013-11-19 04:00:00,113.0,149.3,-1.5,12.0
2013-11-19 06:00:00,113.0,149.3,-4.0,14.0
2013-11-19 08:00:00,113.0,149.3,-6.0,22.5
2013-11-19 10:00:00,113.0,149.3,-2.5,22.0
2013-11-19 12:00:00,113.0,149.3,3.5,52.0
2013-11-19 14:00:00,113.0,149.3,5.0,73.5
2013-11-19 16:00:00,113.0,149.3,8.0,67.0
2013-11-19 18:00:00,113.0,149.3,0.0,232.0
2013-11-19 20:00:00,113.0,149.3,-4.5,77.0
2013-11-19 22:00:00,113.0,149.3,-3.5,51.0
2013-11-20 00:00:00,84.0,143.5,-3.0,56.5
2013-11-20 02:00:00,84.0,143.5,-4.0,91.0
2013-11-20 04:00:00,84.0,143.5,-2.5,54.5
2013-11-20 06:00:00,84.0,143.5,-6.0,64.5
2013-11-20 08:00:00,84.0,143.5,-13.5,143.0
2013-11-20 10:00:00,84.0,143.5,-10.0,136.5
2013-11-20 12:00:00,84.0,143.5,-8.5,263.5
2013-11-20 14:00:00,84.0,143.5,-3.5,48.0
2013-11-20 16:00:00,84.0,143.5,-2.5,37.0
2013-11-20 18:00:00,84.0,143.5,-3.5,34.0
2013-11-20 20:00:00,84.0,143.5,-6.5,27.0
2013-11-20 22:00:00,84.0,143.5,-6.0,19.5
2013-11-21 00:00:00,72.0,137.8,-3.5,13.0
2013-11-21 02:00:00,72.0,137.8,-4.0,19.0
2013-11-21 04:00:00,72.0,137.8,-3.5,15.0
2013-11-21 06:00:00,72.0,137.8,-3.5,12.0
2013-11-21 08:00:00,72.0,137.8,-3.0,17.0
2013-11-21 10:00:00,72.0,137.8,0.0,29.0
2013-11-21 12:00:00,72.0,137.8,-1.0,37.0
2013-11-21 14:00:00,72.0,137.8,1.0,29.0
2013-11-21 16:00:00,72.0,137.8,0.5,27.0
2013-11-21 18:00:00,72.0,137.8,-1.0,66.5
2013-11-21 20:00:00,72.0,137.8,-2.0,36.5
2013-11-21 22:00:00,72.0,137.8,-5.5,33.5
2013-11-22 00:00:00,67.0,139.2,-6.5,28.5
2013-11-22 02:00:00,67.0,139.2,-3.0,24.5
2013-11-22 04:00:00,67.0,139.2,0.5,15.5
2013-11-22 06:00:00,67.0,139.2,0.5,21.0
2013-11-22 08:00:00,67.0,139.2,-2.0,23.5
2013-11-22 10:00:00,67.0,139.2,-2.5,18.5
2013-11-22 12:00:00,67.0,139.2,1.5,22.0
2013-11-22 14:00:00,67.0,139.2,3.0,22.0
2013-11-22 16:00:00,67.0,139.2,5.5,22.5
2013-11-22 18:00:00,67.0,139.2,4.5,24.5
2013-11-22 20:00:00,67.0,139.2,0.5,73.5
2013-11-22 22:00:00,67.0,139.2,-3.0,28.5
2013-11-23 00:00:00,62.0,132.2,-1.0,22.5
2013-11-23 02:00:00,62.0,132.2,3.0,45.0
2013-11-23 04:00:00,62.0,132.2,1.0,145.5
2013-11-23 06:00:00,62.0,132.2,0.0,108.5
2013-11-23 08:00:00,62.0,132.2,-17.5,454.0
2013-11-23 10:00:00,62.0,132.2,-25.0,467.5
2013-11-23 12:00:00,62.0,132.2,-23.5,147.5
2013-11-23 14:00:00,62.0,132.2,-18.0,95.0
2013-11-23 16:00:00,62.0,132.2,-11.5,51.0
2013-11-23 18:00:00,62.0,132.2,-9.0,116.0
2013-11-23 20:00:00,62.0,132.2,-7.5,23.5
2013-11-23 22:00:00,62.0,132.2,-9.0,20.0
2013-11-24 00:00:00,72.0,123.9,-5.0,15.5
2013-11-24 02:00:00,72.0,123.9,-5.0,21.5
2013-11-24 04:00:00,72.0,123.9,-8.0,19.5
2013-11-24 06:00:00,72.0,123.9,-6.5,20.0
2013-11-24 08:00:00,72.0,123.9,-8.0,15.0
2013-11-24 10:00:00,72.0,123.9,-9.5,63.0
2013-11-24 12:00:00,72.0,123.9,-5.5,26.0
2013-11-24 14:00:00,72.0,123.9,-5.0,27.0
2013-11-24 16:00:00,72.0,123.9,-7.5,43.0
2013-11-24 18:00:00,72.0,123.9,-6.0,32.5
2013-11-24 20:00:00,72.0,123.9,-5.5,34.0
2013-11-24 22:00:00,72.0,123.9,-5.0,43.5
2013-11-25 00:00:00,40.0,116.0,-2.0,37.5
2013-11-25 02:00:00,40.0,116.0,-3.5,30.0
2013-11-25 04:00:00,40.0,116.0,-2.5,17.5
2013-11-25 06:00:00,40.0,116.0,-2.0,15.0
2013-11-25 08:00:00,40.0,116.0,-4.0,22.0
2013-11-25 10:00:00,40.0,116.0,-5.0,22.5
2013-11-25 12:00:00,40.0,116.0,-5.5,26.5
2013-11-25 14:00:00,40.0,116.0,-3.0,34.0
2013-11-25 16:00:00,40.0,116.0,-2.0,26.5
2013-11-25 18:00:00,40.0,116.0,-0.5,27.0
2013-11-25 20:00:00,40.0,116.0,0.5,18.0
2013-11-25 22:00:00,40.0,116.0,3.0,18.0
2013-11-26 00:00:00,37.0,112.4,3.0,9.5
2013-11-26 02:00:00,37.0,112.4,2.5,10.0
2013-11-26 04:00:00,37.0,112.4,1.5,14.5
2013-11-26 06:00:00,37.0,112.4,-0.5,15.5
2013-11-26 08:00:00,37.0,112.4,0.0,12.5
2013-11-26 10:00:00,37.0,112.4,-1.5,12.5
2013-11-26 12:00:00,37.0,112.4,0.5,16.0
2013-11-26 14:00:00,37.0,112.4,2.0,17.5
2013-11-26 16:00:00,37.0,112.4,6.5,21.5
2013-11-26 18:00:00,37.0,112.4,9.5,14.5
2013-11-26 20:00:00,37.0,112.4,10.5,37.0
2013-11-26 22:00:00,37.0,112.4,16.0,13.5
2013-11-27 00:00:00,73.0,125.6,18.0,9.5
2013-11-27 02:00:00,73.0,125.6,17.0,7.0
2013-11-27 04:00:00,73.0,125.6,12.5,9.5
2013-11-27 06:00:00,73.0,125.6,9.0,12.5
2013-11-27 08:00:00,73.0,125.6,10.0,12.5
2013-11-27 10:00:00,73.0,125.6,10.0,13.5
2013-11-27 12:00:00,73.0,125.6,10.0,17.0
2013-11-27 14:00:00,73.0,125.6,11.5,18.0
2013-11-27 16:00:00,73.0,125.6,8.0,16.5
2013-11-27 18:00:00,73.0,125.6,9.0,12.5
2013-11-27 20:00:00,73.0,125.6,10.0,15.5
2013-11-27 22:00:00,73.0,125.6,11.5,13.5
2013-11-28 00:00:00,106.0,129.3,11.0,12.5
2013-11-28 02:00:00,106.0,129.3,13.0,11.0
2013-11-28 04:00:00,106.0,129.3,14.0,13.0
2013-11-28 06:00:00,106.0,129.3,12.5,14.5
2013-11-28 08:00:00,106.0,129.3,11.5,12.5
2013-11-28 10:00:00,106.0,129.3,10.0,12.0
2013-11-28 12:00:00,106.0,129.3,10.5,21.5
2013-11-28 14:00:00,106.0,129.3,12.0,104.0
2013-11-28 16:00:00,106.0,129.3,13.5,21.0
2013-11-28 18:00:00,106.0,129.3,10.0,43.5
2013-11-28 20:00:00,106.0,129.3,7.0,75.5
2013-11-28 22:00:00,106.0,129.3,3.0,25.0
2013-11-29 00:00:00,98.0,125.0,3.0,18.0
2013-11-29 02:00:00,98.0,125.0,13.0,40.0
2013-11-29 04:00:00,98.0,125.0,15.5,32.0
2013-11-29 06:00:00,98.0,125.0,9.5,133.0
2013-11-29 08:00:00,98.0,125.0,2.0,200.5
2013-11-29 10:00:00,98.0,125.0,7.0,218.5
2013-11-29 12:00:00,98.0,125.0,10.0,120.0
2013-11-29 14:00:00,98.0,125.0,9.0,110.0
2013-11-29 16:00:00,98.0,125.0,6.5,264.5
2013-11-29 18:00:00,98.0,125.0,-2.5,426.0
2013-11-29 20:00:00,98.0,125.0,-8.5,188.5
2013-11-29 22:00:00,98.0,125.0,-6.5,38.0
2013-11-30 00:00:00,95.0,127.6,-6.5,49.5
2013-11-30 02:00:00,95.0,127.6,-4.5,25.5
2013-11-30 04:00:00,95.0,127.6,-1.5,70.0
2013-11-30 06:00:00,95.0,127.6,-0.5,117.0
2013-11-30 08:00:00,95.0,127.6,-4.5,124.0
2013-11-30 10:00:00,95.0,127.6,-9.0,274.5
2013-11-30 12:00:00,95.0,127.6,-4.0,64.5
2013-11-30 14:00:00,95.0,127.6,-6.0,302.5
2013-11-30 16:00:00,95.0,127.6,-9.0,153.5
2013-11-30 18:00:00,95.0,127.6,-9.5,131.0
2013-11-30 20:00:00,95.0,127.6,-7.0,280.0
2013-11-30 22:00:00,95.0,127.6,-8.5,365.5
2013-12-01 00:00:00,124.0,126.9,-12.0,367.0
2013-12-01 02:00:00,124.0,126.9,-18.5,246.5
2013-12-01 04:00:00,124.0,126.9,-21.0,240.5
2013-12-01 06:00:00,124.0,126.9,-16.0,263.0
2013-12-01 08:00:00,124.0,126.9,-17.5,120.5
2013-12-01 10:00:00,124.0,126.9,-10.0,97.5
2013-12-01 12:00:00,124.0,126.9,-0.5,43.0
2013-12-01 14:00:00,124.0,126.9,-5.5,28.0
2013-12-01 16:00:00,124.0,126.9,-8.0,29.0
2013-12-01 18:00:00,124.0,126.9,-9.5,13.5
2013-12-01 20:00:00,124.0,126.9,-11.5,14.5
2013-12-01 22:00:00,124.0,126.9,-10.0,19.5
2013-12-02 00:00:00,139.0,130.0,-8.5,20.0
2013-12-02 02:00:00,139.0,130.0,-4.0,21.0
2013-12-02 04:00:00,139.0,130.0,-4.0,17.0
2013-12-02 06:00:00,139.0,130.0,-2.0,13.0
2013-12-02 08:00:00,139.0,130.0,0.5,12.0
2013-12-02 10:00:00,139.0,130.0,-2.5,15.5
2013-12-02 12:00:00,139.0,130.0,-3.5,39.5
2013-12-02 14:00:00,139.0,130.0,-3.0,42.5
2013-12-02 16:00:00,139.0,130.0,-2.5,20.5
2013-12-02 18:00:00,139.0,130.0,-5.5,26.0
2013-12-02 20:00:00,139.0,130.0,-11.5,18.5
2013-12-02 22:00:00,139.0,130.0,-9.5,22.5
2013-12-03 00:00:00,110.0,131.9,-5.5,19.0
2013-12-03 02:00:00,110.0,131.9,-2.5,41.0
2013-12-03 04:00:00,110.0,131.9,-2.0,47.0
2013-12-03 06:00:00,110.0,131.9,2.0,16.5
2013-12-03 08:00:00,110.0,131.9,-4.0,142.0
2013-12-03 10:00:00,110.0,131.9,-16.0,406.5
2013-12-03 12:00:00,110.0,131.9,-18.5,345.5
2013-12-03 14:00:00,110.0,131.9,-16.0,428.5
2013-12-03 16:00:00,110.0,131.9,-18.5,227.0
2013-12-03 18:00:00,110.0,131.9,-18.5,224.5
2013-12-03 20:00:00,110.0,131.9,-17.5,86.0
2013-12-03 22:00:00,110.0,131.9,-14.0,59.0
2013-12-04 00:00:00,117.0,134.0,-9.0,113.5
2013-12-04 02:00:00,117.0,134.0,-4.5,59.5
2013-12-04 04:00:00,117.0,134.0,4.0,46.5
2013-12-04 06:00:00,117.0,134.0,1.5,43.0
2013-12-04 08:00:00,117.0,134.0,-5.0,23.0
2013-12-04 10:00:00,117.0,134.0,-7.0,23.0
2013-12-04 12:00:00,117.0,134.0,-5.0,37.5
2013-12-04 14:00:00,117.0,134.0,-6.5,72.5
2013-12-04 16:00:00,117.0,134.0,-5.5,66.5
2013-12-04 18:00:00,117.0,134.0,-11.5,231.5
2013-12-04 20:00:00,117.0,134.0,-18.0,184.0
2013-12-04 22:00:00,117.0,134.0,-20.0,41.0
2013-12-05 00:00:00,110.0,145.3,-19.5,54.0
2013-12-05 02:00:00,110.0,145.3,-16.0,78.5
2013-12-05 04:00:00,110.0,145.3,-12.5,57.5
2013-12-05 06:00:00,110.0,145.3,-17.5,81.5
2013-12-05 08:00:00,110.0,145.3,-17.5,162.0
2013-12-05 10:00:00,110.0,145.3,-17.0,227.0
2013-12-05 12:00:00,110.0,145.3,-11.5,82.5
2013-12-05 14:00:00,110.0,145.3,-3.0,25.5
2013-12-05 16:00:00,110.0,145.3,-4.0,54.0
2013-12-05 18:00:00,110.0,145.3,-5.5,90.0
2013-12-05 20:00:00,110.0,145.3,-12.0,78.5
2013-12-05 22:00:00,110.0,145.3,-12.5,27.0
2013-12-06 00:00:00,98.0,146.1,-8.0,40.5
2013-12-06 02:00:00,98.0,146.1,-2.0,32.0
2013-12-06 04:00:00,98.0,146.1,4.0,29.0
2013-12-06 06:00:00,98.0,146.1,7.0,50.5
2013-12-06 08:00:00,98.0,146.1,6.0,30.0
2013-12-06 10:00:00,98.0,146.1,1.0,24.5
2013-12-06 12:00:00,98.0,146.1,0.5,22.0
2013-12-06 14:00:00,98.0,146.1,-2.0,39.5
2013-12-06 16:00:00,98.0,146.1,0.0,83.0
2013-12-06 18:00:00,98.0,146.1,3.0,38.0
2013-12-06 20:00:00,98.0,146.1,-1.5,90.0
2013-12-06 22:00:00,98.0,146.1,-1.0,53.5
2013-12-07 00:00:00,89.0,152.3,5.5,130.5
2013-12-07 02:00:00,89.0,152.3,-2.5,34.0
2013-12-07 04:00:00,89.0,152.3,-6.5,60.5
2013-12-07 06:00:00,89.0,152.3,-7.0,181.5
2013-12-07 08:00:00,89.0,152.3,-6.0,33.5
2013-12-07 10:00:00,89.0,152.3,-5.0,84.5
2013-12-07 12:00:00,89.0,152.3,-5.5,86.0
2013-12-07 14:00:00,89.0,152.3,-1.0,32.5
2013-12-07 16:00:00,89.0,152.3,2.5,24.5
2013-12-07 18:00:00,89.0,152.3,4.0,42.5
2013-12-07 20:00:00,89.0,152.3,3.0,182.5
2013-12-07 22:00:00,89.0,152.3,16.5,175.5
2013-12-08 00:00:00,95.0,160.6,10.5,351.5
2013-12-08 02:00:00,95.0,160.6,-2.0,628.0
2013-12-08 04:00:00,95.0,160.6,-45.0,286.0
2013-12-08 06:00:00,95.0,160.6,-45.5,237.0
2013-12-08 08:00:00,95.0,160.6,-61.5,264.5
2013-12-08 10:00:00,95.0,160.6,-45.5,85.5
2013-12-08 12:00:00,95.0,160.6,-35.5,103.5
2013-12-08 14:00:00,95.0,160.6,-32.0,141.5
2013-12-08 16:00:00,95.0,160.6,-31.5,566.5
2013-12-08 18:00:00,95.0,160.6,-32.0,308.5
2013-12-08 20:00:00,95.0,160.6,-33.5,202.0
2013-12-08 22:00:00,95.0,160.6,-32.0,40.5
2013-12-09 00:00:00,142.0,163.1,-27.0,34.5
2013-12-09 02:00:00,142.0,163.1,-21.5,37.5
