# SuperDARN MSTID Index Datafile
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
# Generated on: 2023-04-22 21:08:55.229145 UTC
#
# Parameter: meanSubIntSpect_by_rtiCnt
#
# {'season': '20121101_20130501', 'radar': 'pgr', 'lat': 58.0, 'lon': -123.5}
# {'season': '20121101_20130501', 'radar': 'sas', 'lat': 56.1, 'lon': -103.8}
# {'season': '20121101_20130501', 'radar': 'kap', 'lat': 55.5, 'lon': -85.0}
# {'season': '20121101_20130501', 'radar': 'gbr', 'lat': 58.4, 'lon': -59.9}
# {'season': '20121101_20130501', 'radar': 'cvw', 'lat': 47.9, 'lon': -123.4}
# {'season': '20121101_20130501', 'radar': 'cve', 'lat': 46.4, 'lon': -114.6}
# {'season': '20121101_20130501', 'radar': 'fhw', 'lat': 43.3, 'lon': -102.7}
# {'season': '20121101_20130501', 'radar': 'fhe', 'lat': 42.5, 'lon': -95.0}
# {'season': '20121101_20130501', 'radar': 'bks', 'lat': 39.6, 'lon': -81.1}
# {'season': '20121101_20130501', 'radar': 'wal', 'lat': 41.8, 'lon': -72.2}
#
datetime,pgr,sas,cvw,cve,fhw,fhe,kap,gbr,bks,wal
2012-11-03 16:00:00,,0.011397038671970222,0.007581971821032072,0.018156900305194193,-0.0003284074274326,0.0008400390312560672,0.005309820936550192,,0.015083191245527728,0.00262828927953769
2012-11-03 18:00:00,-0.00750356652945909,-0.00531046856331934,-0.003590088125264529,0.0003048508423137407,0.0005391614278400426,-0.0028208998725761116,-0.01033672480483764,,-0.00159087798814303,-0.0020646086392136593
2012-11-03 20:00:00,-0.008646590235579305,-0.0030256150005795847,-0.007472236169415984,-0.005650367538539491,-0.004985362294818046,0.002641554482305109,,,,
2012-11-03 22:00:00,,,-0.0038219632698837645,-0.0060906630969597905,,,,,,
2012-11-04 00:00:00,,,,,,,,,,
2012-11-04 10:00:00,,,,,,,,,,
2012-11-04 12:00:00,,,,,,,,,,0.02079233186225259
2012-11-04 14:00:00,,,,,,-0.0037705576680787433,-0.004780019559113128,,-0.0019073682933322723,0.005801706085664658
2012-11-04 16:00:00,,-8.54608505151274e-05,0.013367267365151264,0.004100798632396689,-0.0033952847112640847,-0.003484269372162597,-0.0039497215982499416,,-0.0021967264571567764,0.0008439320196642503
2012-11-04 18:00:00,0.004016520898817365,6.955041118511339e-06,0.011769825723466819,0.007575058273798592,-0.0009264655915687606,-0.0024417508214202442,0.0014471337926456928,,0.007890877013359754,0.0008333748886647222
2012-11-04 20:00:00,0.0028415644374501395,0.003521533589169484,0.006378215761075219,0.0016656090602401859,-0.001452436987767482,0.0034283399231849598,,,,
2012-11-04 22:00:00,,,0.013713048271670478,0.005165765831761493,,,,,,
2012-11-05 00:00:00,,,,,,,,,,
2012-11-05 10:00:00,,,,,,,,,,
2012-11-05 12:00:00,,,,,,,,,,0.00917487365675512
2012-11-05 14:00:00,,,,,,0.0023030071562098217,0.013475438836596607,,0.0026639426571821207,1.4165198219558057e-05
2012-11-05 16:00:00,,0.012302946285956027,0.024955441548429786,0.021777398596288116,-0.007653770397205326,-0.00910412755932182,-0.005758015588629968,,0.007359340804901113,-0.0004117423437041307
2012-11-05 18:00:00,0.0009632768155841216,-0.0015134412670349158,-0.0003998629228012834,-0.0023683651656360104,-0.004256756559936615,-0.005008960585095794,-0.012763849419993674,,-0.004442276585783197,-0.009533642074699138
2012-11-05 20:00:00,0.0016993682233267307,-0.0031262659031664913,-0.004402702229405726,-0.008184174154113632,-0.00706180917443448,-0.007175626088272919,,,,
2012-11-05 22:00:00,,,-0.0032423357544995833,0.0003487710787990899,,,,,,
2012-11-06 00:00:00,,,,,,,,,,
2012-11-06 10:00:00,,,,,,,,,,
2012-11-06 12:00:00,,,,,,,,,,0.016522854839046596
2012-11-06 14:00:00,,,,,,0.020064654737244347,0.00927140076137257,,0.011792752501984353,0.00695161975359121
2012-11-06 16:00:00,,0.0070421723349773325,0.033008768740471366,-0.0005104165895730289,6.022368377007185e-05,0.009887969328297509,-0.02276549362172159,,0.009835581220021162,0.0014203532928230291
2012-11-06 18:00:00,0.012349159949195686,0.0034069509080475644,0.008814073978999073,-0.0004755600152372991,-0.007822252616639103,-0.003202380402572843,-0.02764010396078472,,-0.0034243074633608056,0.005270299179292024
2012-11-06 20:00:00,-0.001449983992149341,0.005824657449442025,-0.00037845376988988405,-0.010211671750419185,-0.007176307730758656,-0.0004702432555162186,,,,
2012-11-06 22:00:00,,,0.00021509052844313168,,,,,,,
2012-11-07 00:00:00,,,,,,,,,,
2012-11-07 10:00:00,,,,,,,,,,
2012-11-07 12:00:00,,,,,,,,,,0.017869106280244684
2012-11-07 14:00:00,,,,,,0.0067808369221337445,,,0.047778210339245494,0.006539592835086877
2012-11-07 16:00:00,,0.03520606376685652,0.014643640973006659,0.00761163080875985,,0.020130919825176112,0.009751120622262603,,0.050588995286571514,0.0027483394680146074
2012-11-07 18:00:00,0.009254945072109954,,-0.009506371195789237,-0.005928108820886825,,0.017900873837066438,0.008009797966609439,,0.03274185065309341,0.008261643361896755
2012-11-07 20:00:00,-0.003601043449892875,,-0.013221264893370341,-0.008383402586649496,,0.022017993665721318,,,,
2012-11-07 22:00:00,,,-0.008905415260485598,,,,,,,
2012-11-08 00:00:00,,,,,,,,,,
2012-11-08 10:00:00,,,,,,,,,,
2012-11-08 12:00:00,,,,,,,,,,0.019223870422965163
2012-11-08 14:00:00,,,,,,0.012816832063075831,0.028550061710385866,,0.028286849682174427,0.0069191979562720305
2012-11-08 16:00:00,,0.007358857950422879,-0.000110676639126253,-0.0057146953550117115,,0.007739498989990613,0.026464593575761,,0.008793564606185801,-0.005424152907284562
2012-11-08 18:00:00,0.0006614654101446988,0.0010462812245206337,-0.008288853753313605,-0.0022354723929108988,,-0.003969920320877488,0.007577382848103207,,0.010135115666112712,-0.00038156009363473015
2012-11-08 20:00:00,0.0003967311237497808,0.0033742319661947276,-0.009888891248964393,-0.00857828223859626,,-0.008868764504931612,,,,
2012-11-08 22:00:00,,,-0.0022157232543431834,,,,,,,
2012-11-09 00:00:00,,,,,,,,,,
2012-11-09 10:00:00,,,,,,,,,,
2012-11-09 12:00:00,,,,,,,,,,0.01806122236698802
2012-11-09 14:00:00,,,,,,0.02753840945940232,0.008642222023168803,,0.012367078504197453,0.004475681619703098
2012-11-09 16:00:00,,0.005993658010143816,,,0.006859604706635347,0.022302761050135365,0.010907997732976663,,0.010405528586957369,0.003158663671573126
2012-11-09 18:00:00,-0.0003655857975245509,0.0010927975327986623,,,-0.00296557429692377,0.000124028027040646,0.011566007686892489,,0.009355742614176791,0.00947472851982695
2012-11-09 20:00:00,0.0007528433832383408,0.0009332202843899593,,,-0.00712343192480918,-0.006315650889146503,,,,
2012-11-09 22:00:00,,,,,,,,,,
2012-11-10 00:00:00,,,,,,,,,,
2012-11-10 10:00:00,,,,,,,,,,
2012-11-10 12:00:00,,,,,,,,,,
2012-11-10 14:00:00,,,,,0.0005986988354783184,-0.0015586464288705965,0.0012566543959536226,0.007151331040856081,0.00450453662391886,0.003522093450746724
2012-11-10 16:00:00,,0.0016725565063899401,,,-0.003481017247203633,0.0019791339179199953,0.007543983505107205,0.006287882220791979,-0.005596996738290822,-0.00853809514239411
2012-11-10 18:00:00,0.002951840202115802,0.004965624090538914,0.023193189199647208,0.019839597810415388,-0.008825719663815934,-0.004490440367049386,0.01294465943865791,,-0.008969877185064883,-0.00033671977799929994
2012-11-10 20:00:00,0.042347874764028924,0.006917101164184429,0.018690481271582998,-0.008676127125399119,-0.009684405035277559,-0.006643071948405169,,,,
2012-11-10 22:00:00,,,0.034879575089298655,,,,,,,
2012-11-11 00:00:00,,,,,,,,,,
2012-11-11 10:00:00,,,,,,,,,,
2012-11-11 12:00:00,,,,,,,,,,
2012-11-11 14:00:00,,,,,,0.016546954083555276,0.02292621021825879,0.03357242763363645,0.018931071811959185,0.032150678195783065
2012-11-11 16:00:00,,0.0048569926181950464,-0.00011984399766692132,-0.004776645344668481,,0.011725692994314854,0.014190196945393141,0.019917719827372286,0.025020213088054664,0.0028788794666825
2012-11-11 18:00:00,0.008585003922276442,0.006580320913935946,0.00019355593406723446,0.0026042196429493245,,0.0026716187191768498,0.02351269038036616,,0.020149636591476474,5.481859577019405e-05
2012-11-11 20:00:00,0.013589958933213695,0.015420591658012944,0.005057557311002565,0.0017887021118209235,,0.013801336051690899,,,,
2012-11-11 22:00:00,,,,,,,,,,
2012-11-12 00:00:00,,,,,,,,,,
2012-11-12 10:00:00,,,,,,,,,,
2012-11-12 12:00:00,,,,,,,,,,
2012-11-12 14:00:00,,,,,,-0.0021811625705564436,0.011201839810628571,0.021736836274256984,0.007313542895846897,-0.007935285915036663
2012-11-12 16:00:00,,0.009786747313835912,0.02541428998608747,0.015337867469222678,-0.0018933793410732692,-0.009520265927926892,0.011355107420784112,0.02037823423264713,0.004340660422644233,-0.004130484666381025
2012-11-12 18:00:00,0.008505022068622374,0.007023146119026351,0.011462528424668194,-0.00023435876002650573,-0.003628552729522388,-0.0037487882759403043,0.006911405984874336,,-0.006263787332288052,-0.015105461500238263
2012-11-12 20:00:00,0.01678221966045626,0.012429108884296165,0.0020453690214393572,-0.005805706693529067,-0.0033356936852625353,0.0007260837380937806,,,,
2012-11-12 22:00:00,,,0.006612377524212441,,,,,,,
2012-11-13 00:00:00,,,,,,,,,,
2012-11-13 10:00:00,,,,,,,,,,
2012-11-13 12:00:00,,,,,,,,,,
2012-11-13 14:00:00,,,,,,0.013755513469511756,,0.019845288375328327,0.0201415603123944,
2012-11-13 16:00:00,,0.019590421831361754,,0.02238200608726479,0.02254631808686233,0.009832213316490382,,0.024422387244064692,0.0251054083866956,
2012-11-13 18:00:00,0.00843028147113576,0.019323476947851765,0.01271340705585316,0.003794232400079116,0.012598039315834204,0.001595594076532541,0.001577559085802148,,0.02112835197412919,
2012-11-13 20:00:00,0.0075279714579507846,0.03068446389027983,-0.006136048687611708,-0.002157138778193729,0.0196026651041249,0.02752447941659966,,,,
2012-11-13 22:00:00,,,-0.0011011612907056527,,,,,,,
2012-11-14 00:00:00,,,,,,,,,,
2012-11-14 10:00:00,,,,,,,,,,
2012-11-14 12:00:00,,,,,,,,,,
2012-11-14 14:00:00,,,,,,0.02184818166511014,,-0.005157248142024322,0.015648881841671868,
2012-11-14 16:00:00,,0.021222309247981866,,0.015136931732609658,0.04015203466927458,0.017125813872268938,-0.006735631782695002,0.027843981144242937,0.012063162557888179,
2012-11-14 18:00:00,0.010408739174797682,0.0007144586587037664,0.007930634092351957,-0.0002904033602843978,0.023932534743001225,0.0027855803305973214,-0.003683840017307749,,0.002079885666046632,-0.007399952457934277
2012-11-14 20:00:00,0.0319982494854518,0.0031617489335038986,-0.007913057772997294,-0.006635611509391575,0.0069070935948796364,0.01282579567884926,,,,
2012-11-14 22:00:00,,,,,,,,,,
2012-11-15 00:00:00,,,,,,,,,,
2012-11-15 10:00:00,,,,,,,,,,
2012-11-15 12:00:00,,,,,,,,,,
2012-11-15 14:00:00,,,,,,0.009509256160264466,0.010907879366612808,0.004865591676666326,0.020984711890918658,0.021194929694774208
2012-11-15 16:00:00,,0.007798509455923732,0.028254212760501125,0.02172433965513726,0.01058680727838703,0.007403145243321082,0.008065218992988414,0.01116632582863055,0.024007748870353094,0.011532899171690557
2012-11-15 18:00:00,-0.009667996482344138,-4.1560172233460474e-05,0.00418046367515714,-0.005436695683122573,0.005254636628069392,0.008945596615494095,0.004233539840150917,,0.011216812137132501,0.016093597909685606
2012-11-15 20:00:00,-0.004355415751091316,0.0023039607160935307,0.0018764765502883014,-0.005269665804733624,-0.00055081472453345,0.0031712069030118938,,,,
2012-11-15 22:00:00,,,,,,,,,,
2012-11-16 00:00:00,,,,,,,,,,
2012-11-16 10:00:00,,,,,,,,,,
2012-11-16 12:00:00,,,,,,,,,,
2012-11-16 14:00:00,,,,,,0.004330595707821302,-0.004644781191849777,-0.0009746690127715933,0.007355093157171318,0.010416343648393571
2012-11-16 16:00:00,,0.015154827301854315,0.061155618216164456,0.013301952200945,0.002603169275180482,0.0013569000077943375,0.0009968209612129565,0.008753490056985865,0.01409768736254755,0.011836834542410715
2012-11-16 18:00:00,0.029885040239646183,0.036145252786624206,0.002028649130318761,0.0003526681047781975,-0.006124200860391328,-0.0026804690234338235,0.002688153157711785,,0.011144033805582416,-0.0031929602145599964
2012-11-16 20:00:00,0.02157512123394168,0.02244113555282777,-0.00154677410449957,-0.01917036666423456,-0.004763441343504219,0.0003929931295912072,,,,
2012-11-16 22:00:00,,,,,,,,,,
2012-11-17 00:00:00,,,,,,,,,,
2012-11-17 10:00:00,,,,,,,,,,
2012-11-17 12:00:00,,,,,,,,,,
2012-11-17 14:00:00,,,,,,0.004279566586764099,0.005527311180289763,0.017252474493011895,0.01561588135812241,0.014623664621723733
2012-11-17 16:00:00,,0.003753961780468355,0.006211268790765095,-0.003351491924569393,-0.002590495848179084,-0.006081036089339847,-0.006758875793901178,0.014928797805741889,0.0025373613846591,-0.00246414790702978
2012-11-17 18:00:00,0.017040053502397023,0.007147976094400359,0.0038056771256212586,-0.006535349943109276,0.005151975302753552,0.0072936334747710965,0.013367037429903517,,0.023990935801962494,0.00853784154207718
2012-11-17 20:00:00,,0.014322290209396288,-0.00037508066846902896,-0.012716668275382014,-0.002670748061884697,-0.005409953168794777,,,,
2012-11-17 22:00:00,,,,,,,,,,
2012-11-18 00:00:00,,,,,,,,,,
2012-11-18 10:00:00,,,,,,,,,,
2012-11-18 12:00:00,,,,,,,,,,
2012-11-18 14:00:00,,,,,,0.017748326707501722,-0.002276787278193147,0.011693551802651974,0.02037130129814961,0.012645827284804335
2012-11-18 16:00:00,,0.024154784794601397,0.037080892292000636,0.021452010591874668,0.021946782747122723,0.014901410520466325,-0.0016129782639766337,0.00989044453128199,0.04210438741398861,0.003959391739826156
2012-11-18 18:00:00,0.014825929420557778,0.009383464546360597,0.004116360577384351,0.006640170364452242,0.007235352166385431,0.012222057795047828,-0.004468064644298821,,0.018008234394732398,0.017372410904764896
2012-11-18 20:00:00,0.005593249990520689,0.0065477827221398395,0.0019040171741729333,0.0019281256415513875,0.004165310144901288,0.012046272042136154,,,,
2012-11-18 22:00:00,,,,,,,,,,
2012-11-19 00:00:00,,,,,,,,,,
2012-11-19 10:00:00,,,,,,,,,,
2012-11-19 12:00:00,,,,,,,,,,
2012-11-19 14:00:00,,,,,,0.018573157352695647,0.03319848143464967,0.01929020920730727,0.028877185588105127,0.007018160549239064
2012-11-19 16:00:00,,0.018146774332510298,0.015154088408641912,0.01222324331551728,0.011719220548827831,0.016327950897783577,-0.0016248435283851672,0.0156718351007125,0.027702718743992518,0.004026665813137499
2012-11-19 18:00:00,0.058916002838830486,0.05032457096441357,0.010402923323482688,0.0056019129777819384,0.005640648897313173,0.008303825857117288,0.005451279743492453,,0.019147922147676043,0.006474509145096815
2012-11-19 20:00:00,0.1482688053242885,0.1185063395380297,0.009661399881931857,-0.0005538252064923029,0.008229960789543963,0.013502422346194271,,,,
2012-11-19 22:00:00,,,,,,,,,,
2012-11-20 00:00:00,,,,,,,,,,
2012-11-20 10:00:00,,,,,,,,,,
2012-11-20 12:00:00,,,,,,,,,,
2012-11-20 14:00:00,,,,,,0.03434431803791303,,-0.014683869381471487,0.03835822812360318,0.011512821874621743
2012-11-20 16:00:00,,,0.022971585496166597,0.011909977451817051,0.016135638279709003,0.016249505371049047,,0.022342974836305513,0.03687671899207097,0.018740515973544612
2012-11-20 18:00:00,-0.06668762773170067,-0.152160684423509,0.0008429573164630128,-0.0023178055616967725,0.005143553778566877,0.014586165921284103,-0.03127381853435351,,0.03948771253991188,0.017093242683267278
2012-11-20 20:00:00,-0.04599432628186255,-0.12574931695273864,0.008252698822315224,-0.010098993477333352,0.00311146548290495,0.011252736725755332,,,,
2012-11-20 22:00:00,,,,,,,,,,
2012-11-21 00:00:00,,,,,,,,,,
2012-11-21 10:00:00,,,,,,,,,,
2012-11-21 12:00:00,,,,,,,,,,
2012-11-21 14:00:00,,,,,,0.025360039600961393,-0.010876815318620009,0.00726755707902038,0.026591878865014632,0.01916270615419793
2012-11-21 16:00:00,,-0.07112382636012801,0.018523146268559595,0.001706077718081747,0.013203865323396992,0.004579286998781033,-0.007277420500320018,0.015167442282403732,0.02841849584351587,0.014398177857679911
2012-11-21 18:00:00,-0.0348436392289676,-0.047230189960596344,0.0012856275606150608,-0.0010494355099098767,-0.0002717925553612591,0.003031366136850199,0.009143736250457809,,0.020457950778785955,0.02695815676368105
2012-11-21 20:00:00,-0.06583792421279828,-0.05273636448326293,0.01071661672766139,0.0012643711637312638,0.00028437319161831614,0.0011652756742495008,,,,
2012-11-21 22:00:00,,,,,,,,,,
2012-11-22 00:00:00,,,,,,,,,,
2012-11-22 02:00:00,,,,,,,,,,
2012-11-22 10:00:00,,,,,,,,,,
2012-11-22 12:00:00,,,,,,,,,,
2012-11-22 14:00:00,,,,,,0.011656449271030113,0.005091659866908741,-0.011293093258660755,0.014064965746714737,0.010614486342047145
2012-11-22 16:00:00,,-0.08357724478078443,0.0001049550096012009,-0.0005722954891045903,0.00489275364282,0.00883518943568008,0.0029814280164081565,0.0026794711915266054,0.010036115578109751,0.006693187408399637
2012-11-22 18:00:00,-0.053002557916156316,,-0.002999300945218959,-0.0022234559815337137,-0.005650139476795048,0.0037065452436334844,0.006218497883366833,,0.009537752089973945,0.008236019527349871
2012-11-22 20:00:00,-0.0395141866329755,-0.06660747712539289,0.0007981759482927531,-0.008769974152913368,-0.000915773581198901,0.007672378263314309,,,,
2012-11-22 22:00:00,,,,,,,,,,
2012-11-23 00:00:00,,,,,,,,,,
2012-11-23 02:00:00,,,,,,,,,,
2012-11-23 10:00:00,,,,,,,,,,
2012-11-23 12:00:00,,,,,,,,,,
2012-11-23 14:00:00,,,,,,0.009906617559035926,0.009972386338684698,0.005417935821573906,0.02082362712779926,0.01971714048219695
2012-11-23 16:00:00,,-0.05511584721509674,,0.007058677828153706,0.0009297287960042186,0.0036545140498260432,0.001983297408522668,0.0032479901292222363,0.014803384949269568,0.018811943021121182
2012-11-23 18:00:00,,-0.037431516704072514,0.0033902695757777692,-0.0005912788952378221,0.0011479214589956554,0.0029948157150305344,0.005032700492284339,,0.01727015879463762,0.01842893697922326
2012-11-23 20:00:00,-0.039686493611886454,-0.03895232692908005,0.018376086800682086,0.001151585097053139,0.0021369477525217785,0.010257951293512903,,,,
2012-11-23 22:00:00,,,,,,,,,,
2012-11-24 00:00:00,,,,,,,,,,
2012-11-24 02:00:00,,,,,,,,,,
2012-11-24 10:00:00,,,,,,,,,,
2012-11-24 12:00:00,,,,,,,,,,
2012-11-24 14:00:00,,,,,,0.02017847395346329,0.017245773852570895,-0.0025746499959099123,0.012120972014147075,0.016848927770428866
2012-11-24 16:00:00,,-0.11510407219544638,,0.014744302989914098,0.013916447320882073,0.007314961029685143,0.024056342021627677,0.00042603094219370526,0.029282455051256175,0.013644191756247533
2012-11-24 18:00:00,,-0.04304859442443786,0.005929468981488113,0.0069710674173773775,0.0018624721649692219,0.005414815428720011,0.007259973392529627,,0.008609571113514132,0.023129528793862958
2012-11-24 20:00:00,-0.10617706670796485,,0.008892582896722786,0.009988632625188306,0.006887445573966219,0.017975336665719984,,,,
2012-11-24 22:00:00,,,,,,,,,,
2012-11-25 00:00:00,,,,,,,,,,
2012-11-25 02:00:00,,,,,,,,,,
2012-11-25 10:00:00,,,,,,,,,,
2012-11-25 12:00:00,,,,,,,,,,
2012-11-25 14:00:00,,,,,,0.022641394101057952,,0.004194692461991901,0.021506296656523753,0.009803678872920737
2012-11-25 16:00:00,,-0.06630838769574346,,0.007216315433114443,0.016356237471909858,0.011880778010025343,-0.005004218034984354,-0.0011339804037831108,0.0172291684596144,0.013866001700427375
2012-11-25 18:00:00,-0.14943227427796296,-0.12025979292327627,-0.002521280502577165,0.009390300014625123,0.013536621113212742,0.011730054469387732,0.007873292660102189,,0.014894080884528883,0.007992155422056635
2012-11-25 20:00:00,-0.09911170785163115,,0.0032556221665617467,0.0019369893815731737,0.007416098192416831,0.014044921088944987,,,,
2012-11-25 22:00:00,,,,,,,,,,
2012-11-26 00:00:00,,,,,,,,,,
2012-11-26 02:00:00,,,,,,,,,,
2012-11-26 10:00:00,,,,,,,,,,
2012-11-26 12:00:00,,,,,,,,,,
2012-11-26 14:00:00,,,,,,0.010336861419026207,0.022923515577666448,0.006027058559934566,0.014454732670874042,0.0006283486113483382
2012-11-26 16:00:00,,-0.096061068815801,,0.00097912756104887,-0.002799345479203538,0.007366018594224656,0.009197966751380291,0.00586450785900494,0.005712842714152647,0.02197473699396307
2012-11-26 18:00:00,-0.06648293010923352,-0.041347261039200264,-0.005786479456360458,0.0011959933882292975,0.0018520832297682834,0.004739247785864162,0.013179823846069453,,-0.002611010130987048,0.005512681402305573
2012-11-26 20:00:00,-0.05360059122965771,,0.0091886401099593,-0.0028792747917186163,0.004988910147414851,0.002284555849821671,,,,
2012-11-26 22:00:00,,,,,,,,,,
2012-11-27 00:00:00,,,,,,,,,,
2012-11-27 02:00:00,,,,,,,,,,
2012-11-27 10:00:00,,,,,,,,,,
2012-11-27 12:00:00,,,,,,,,,,
2012-11-27 14:00:00,,,,,,0.026453313046478567,-0.005410669344918664,0.005293806236767303,0.04707171015581728,0.0047732803108624395
2012-11-27 16:00:00,,-0.05792632162820345,,0.01777272081405552,0.02008371521186637,0.019356387590080588,0.00477028550138417,0.007518774886477345,0.014815403931974848,0.007961620487257551
2012-11-27 18:00:00,-0.06319501973435206,-0.05039204992283495,0.009233241337500685,0.021181979302882632,0.0019878950130862703,0.0077886076284565614,0.011326904726170981,,-0.00019663631776268168,0.0015650421309809479
2012-11-27 20:00:00,-0.05096388347792615,,0.01665019102918567,0.011050510938192948,0.011308352442133738,0.012348766061193124,,,,
2012-11-27 22:00:00,,,,,,,,,,
2012-11-28 00:00:00,,,,,,,,,,
2012-11-28 02:00:00,,,,,,,,,,
2012-11-28 10:00:00,,,,,,,,,,
2012-11-28 12:00:00,,,,,,,,,,
2012-11-28 14:00:00,,,,,,0.011234885283429722,,0.011369222269749655,0.013035596126807903,
2012-11-28 16:00:00,,,,0.004498504221388424,0.002099465886387256,0.00015715103819580938,0.0164215731513628,0.011494500909253457,0.007858720658097612,
2012-11-28 18:00:00,0.011528463578905588,0.011159454129328403,0.005022674650883294,0.008577404744781678,0.0015881157453104776,0.009113860385783195,0.010430762193681815,,0.0007103065632324126,
2012-11-28 20:00:00,0.006069967229659213,,0.00896865199347482,-0.0012104558418682963,0.0026554026488802966,0.013248660641195158,,,,
2012-11-28 22:00:00,,,,,,,,,,
2012-11-29 00:00:00,,,,,,,,,,
2012-11-29 02:00:00,,,,,,,,,,
2012-11-29 10:00:00,,,,,,,,,,
2012-11-29 12:00:00,,,,,,,,,,
2012-11-29 14:00:00,,,,,,0.020566448584303995,0.014173518091905733,0.003971591601226359,,0.018607575754097758
2012-11-29 16:00:00,,0.01434628031483037,,0.006172457655313533,0.004109399542763919,-0.006887337732169538,0.00744441918719481,0.014345506296325524,,-0.00105409851566534
2012-11-29 18:00:00,0.001685518584424121,0.002058955566205448,0.0044711074266468595,0.007603552295619542,-0.0029518661907419396,0.0010722704241963497,-0.0060754463092162194,,,0.0035194699849228485
2012-11-29 20:00:00,0.005408665896167294,,0.011629395435713813,0.006688764810523115,0.002011541276751468,0.00890154966974668,,,,
2012-11-29 22:00:00,,,,,,,,,,
2012-11-30 00:00:00,,,,,,,,,,
2012-11-30 02:00:00,,,,,,,,,,
2012-11-30 10:00:00,,,,,,,,,,
2012-11-30 12:00:00,,,,,,,,,,
2012-11-30 14:00:00,,,,,,0.009371384299047191,-0.0010869411835029944,0.0047354930697396025,0.011639760089140866,0.006768905196447095
2012-11-30 16:00:00,,0.015304884344897613,,0.030116262361590224,0.01285752578757824,0.025306290617582924,-0.002237223161586244,0.014688337532578,0.027480123766481467,0.01808836113149238
2012-11-30 18:00:00,0.014939823943323194,0.009727882763878407,0.005519095914121139,0.006305744242624825,0.004072272764754425,0.0034599558249559094,-0.0020499617471375943,,0.0025045154894259083,-0.0033569945688148818
2012-11-30 20:00:00,0.014732691576240341,,0.002738269025106852,0.005410747657751072,0.006444069342811819,0.005163636725701128,,,,
2012-11-30 22:00:00,,,,,,,,,,
2012-12-01 00:00:00,,,,,,,,,,
2012-12-01 02:00:00,,,,,,,,,,
2012-12-01 10:00:00,,,,,,,,,,
2012-12-01 12:00:00,,,,,,,,,,
2012-12-01 14:00:00,,,,,,,,0.0012214500213337835,-0.00022263080870550043,-0.0007478059706673835
2012-12-01 16:00:00,,0.007912320804642289,,0.004106720992177702,0.007273716040660256,0.0039016429519837413,0.0017162230472620255,0.0007962101162547247,0.008819333448637723,-0.006557607819823389
