# NASA OMNI Data for Comparison with SuperDARN MSTID Index
# Data re-processed by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# radar: fhw
# lat: 43.3
# lon: -102.7
# season: 20211101_20220501
#
datetime_ut,OMNI_R_Sunspot_Number,OMNI_Dst,OMNI_F10.7,OMNI_AE
2021-11-04 18:00:00,28.0,-58.0,92.3,
2021-11-04 20:00:00,28.0,-49.0,92.3,
2021-11-04 22:00:00,28.0,-38.5,92.3,
2021-11-05 00:00:00,36.0,-39.5,91.2,
2021-11-05 02:00:00,36.0,-33.5,91.2,
2021-11-05 04:00:00,36.0,-18.0,91.2,
2021-11-05 06:00:00,36.0,-11.0,91.2,
2021-11-05 08:00:00,36.0,-28.5,91.2,
2021-11-05 10:00:00,36.0,-35.5,91.2,
2021-11-05 12:00:00,36.0,-33.0,91.2,
2021-11-05 14:00:00,36.0,-32.5,91.2,
2021-11-05 16:00:00,36.0,-32.5,91.2,
2021-11-05 18:00:00,36.0,-36.5,91.2,
2021-11-05 20:00:00,36.0,-33.0,91.2,
2021-11-05 22:00:00,36.0,-13.5,91.2,
2021-11-06 00:00:00,35.0,7.5,80.6,
2021-11-06 02:00:00,35.0,-2.5,80.6,
2021-11-06 04:00:00,35.0,0.0,80.6,
2021-11-06 06:00:00,35.0,-17.0,80.6,
2021-11-06 08:00:00,35.0,-23.0,80.6,
2021-11-06 10:00:00,35.0,-19.5,80.6,
2021-11-06 12:00:00,35.0,-31.0,80.6,
2021-11-06 14:00:00,35.0,-30.5,80.6,
2021-11-06 16:00:00,35.0,-34.5,80.6,
2021-11-06 18:00:00,35.0,-31.5,80.6,
2021-11-06 20:00:00,35.0,-33.0,80.6,
2021-11-06 22:00:00,35.0,-22.5,80.6,
2021-11-07 00:00:00,31.0,-5.5,85.9,
2021-11-07 02:00:00,31.0,-11.5,85.9,
2021-11-07 04:00:00,31.0,-17.0,85.9,
2021-11-07 06:00:00,31.0,-19.5,85.9,
2021-11-07 08:00:00,31.0,-27.0,85.9,
2021-11-07 10:00:00,31.0,-27.5,85.9,
2021-11-07 12:00:00,31.0,-22.0,85.9,
2021-11-07 14:00:00,31.0,-16.5,85.9,
2021-11-07 16:00:00,31.0,-15.5,85.9,
2021-11-07 18:00:00,31.0,-16.0,85.9,
2021-11-07 20:00:00,31.0,-17.0,85.9,
2021-11-07 22:00:00,31.0,-15.0,85.9,
2021-11-08 00:00:00,39.0,-15.0,86.6,
2021-11-08 02:00:00,39.0,-10.5,86.6,
2021-11-08 04:00:00,39.0,-7.5,86.6,
2021-11-08 06:00:00,39.0,-8.5,86.6,
2021-11-08 08:00:00,39.0,-10.5,86.6,
2021-11-08 10:00:00,39.0,-8.5,86.6,
2021-11-08 12:00:00,39.0,-7.5,86.6,
2021-11-08 14:00:00,39.0,-11.0,86.6,
2021-11-08 16:00:00,39.0,-10.5,86.6,
2021-11-08 18:00:00,39.0,-7.5,86.6,
2021-11-08 20:00:00,39.0,-8.0,86.6,
2021-11-08 22:00:00,39.0,-7.5,86.6,
2021-11-09 00:00:00,45.0,-10.0,90.3,
2021-11-09 02:00:00,45.0,-10.5,90.3,
2021-11-09 04:00:00,45.0,-13.5,90.3,
2021-11-09 06:00:00,45.0,-16.5,90.3,
2021-11-09 08:00:00,45.0,-17.5,90.3,
2021-11-09 10:00:00,45.0,-18.0,90.3,
2021-11-09 12:00:00,45.0,-18.5,90.3,
2021-11-09 14:00:00,45.0,-15.0,90.3,
2021-11-09 16:00:00,45.0,-9.0,90.3,
2021-11-09 18:00:00,45.0,-6.0,90.3,
2021-11-09 20:00:00,45.0,-9.5,90.3,
2021-11-09 22:00:00,45.0,-13.5,90.3,
2021-11-10 00:00:00,41.0,-16.5,85.8,
2021-11-10 02:00:00,41.0,-12.5,85.8,
2021-11-10 04:00:00,41.0,-12.0,85.8,
2021-11-10 06:00:00,41.0,-15.0,85.8,
2021-11-10 08:00:00,41.0,-20.5,85.8,
2021-11-10 10:00:00,41.0,-18.0,85.8,
2021-11-10 12:00:00,41.0,-16.5,85.8,
2021-11-10 14:00:00,41.0,-16.0,85.8,
2021-11-10 16:00:00,41.0,-12.5,85.8,
2021-11-10 18:00:00,41.0,-7.5,85.8,
2021-11-10 20:00:00,41.0,-9.0,85.8,
2021-11-10 22:00:00,41.0,-8.0,85.8,
2021-11-11 00:00:00,44.0,-8.5,82.8,
2021-11-11 02:00:00,44.0,-3.0,82.8,
2021-11-11 04:00:00,44.0,-3.0,82.8,
2021-11-11 06:00:00,44.0,-3.5,82.8,
2021-11-11 08:00:00,44.0,-6.5,82.8,
2021-11-11 10:00:00,44.0,-9.5,82.8,
2021-11-11 12:00:00,44.0,-3.5,82.8,
2021-11-11 14:00:00,44.0,1.0,82.8,
2021-11-11 16:00:00,44.0,3.0,82.8,
2021-11-11 18:00:00,44.0,2.0,82.8,
2021-11-11 20:00:00,44.0,4.0,82.8,
2021-11-11 22:00:00,44.0,-2.0,82.8,
2021-11-12 00:00:00,36.0,-2.0,81.2,
2021-11-12 02:00:00,36.0,-7.0,81.2,
2021-11-12 04:00:00,36.0,-6.5,81.2,
2021-11-12 06:00:00,36.0,-0.5,81.2,
2021-11-12 08:00:00,36.0,-1.5,81.2,
2021-11-12 10:00:00,36.0,-2.5,81.2,
2021-11-12 12:00:00,36.0,-2.5,81.2,
2021-11-12 14:00:00,36.0,-5.0,81.2,
2021-11-12 16:00:00,36.0,-5.0,81.2,
2021-11-12 18:00:00,36.0,-6.5,81.2,
2021-11-12 20:00:00,36.0,-5.0,81.2,
2021-11-12 22:00:00,36.0,-3.0,81.2,
2021-11-13 00:00:00,25.0,-4.0,79.3,
2021-11-13 02:00:00,25.0,-2.0,79.3,
2021-11-13 04:00:00,25.0,0.0,79.3,
2021-11-13 06:00:00,25.0,-1.5,79.3,
2021-11-13 08:00:00,25.0,-0.5,79.3,
2021-11-13 10:00:00,25.0,0.5,79.3,
2021-11-13 12:00:00,25.0,1.0,79.3,
2021-11-13 14:00:00,25.0,2.0,79.3,
2021-11-13 16:00:00,25.0,2.5,79.3,
2021-11-13 18:00:00,25.0,2.5,79.3,
2021-11-13 20:00:00,25.0,0.0,79.3,
2021-11-13 22:00:00,25.0,3.5,79.3,
2021-11-14 00:00:00,20.0,3.5,77.0,
2021-11-14 02:00:00,20.0,6.0,77.0,
2021-11-14 04:00:00,20.0,2.5,77.0,
2021-11-14 06:00:00,20.0,2.5,77.0,
2021-11-14 08:00:00,20.0,3.5,77.0,
2021-11-14 10:00:00,20.0,4.0,77.0,
2021-11-14 12:00:00,20.0,1.0,77.0,
2021-11-14 14:00:00,20.0,-2.0,77.0,
2021-11-14 16:00:00,20.0,-3.0,77.0,
2021-11-14 18:00:00,20.0,-4.5,77.0,
2021-11-14 20:00:00,20.0,-3.0,77.0,
2021-11-14 22:00:00,20.0,0.0,77.0,
2021-11-15 00:00:00,24.0,4.5,77.6,
2021-11-15 02:00:00,24.0,5.5,77.6,
2021-11-15 04:00:00,24.0,6.0,77.6,
2021-11-15 06:00:00,24.0,2.5,77.6,
2021-11-15 08:00:00,24.0,0.5,77.6,
2021-11-15 10:00:00,24.0,2.5,77.6,
2021-11-15 12:00:00,24.0,5.5,77.6,
2021-11-15 14:00:00,24.0,3.5,77.6,
2021-11-15 16:00:00,24.0,0.0,77.6,
2021-11-15 18:00:00,24.0,17.0,77.6,
2021-11-15 20:00:00,24.0,6.5,77.6,
2021-11-15 22:00:00,24.0,6.5,77.6,
2021-11-16 00:00:00,33.0,1.5,78.4,
2021-11-16 02:00:00,33.0,3.5,78.4,
2021-11-16 04:00:00,33.0,-12.5,78.4,
2021-11-16 06:00:00,33.0,-7.5,78.4,
2021-11-16 08:00:00,33.0,-9.0,78.4,
2021-11-16 10:00:00,33.0,-13.5,78.4,
2021-11-16 12:00:00,33.0,-11.0,78.4,
2021-11-16 14:00:00,33.0,-7.5,78.4,
2021-11-16 16:00:00,33.0,-10.5,78.4,
2021-11-16 18:00:00,33.0,0.5,78.4,
2021-11-16 20:00:00,33.0,-1.0,78.4,
2021-11-16 22:00:00,33.0,6.0,78.4,
2021-11-17 00:00:00,30.0,1.5,77.4,
2021-11-17 02:00:00,30.0,4.0,77.4,
2021-11-17 04:00:00,30.0,2.5,77.4,
2021-11-17 06:00:00,30.0,-3.5,77.4,
2021-11-17 08:00:00,30.0,-1.5,77.4,
2021-11-17 10:00:00,30.0,-6.0,77.4,
2021-11-17 12:00:00,30.0,-9.0,77.4,
2021-11-17 14:00:00,30.0,-8.5,77.4,
2021-11-17 16:00:00,30.0,-5.0,77.4,
2021-11-17 18:00:00,30.0,-4.5,77.4,
2021-11-17 20:00:00,30.0,-1.0,77.4,
2021-11-17 22:00:00,30.0,-1.0,77.4,
2021-11-18 00:00:00,23.0,1.5,79.9,
2021-11-18 02:00:00,23.0,6.0,79.9,
2021-11-18 04:00:00,23.0,0.5,79.9,
2021-11-18 06:00:00,23.0,-6.0,79.9,
2021-11-18 08:00:00,23.0,-5.5,79.9,
2021-11-18 10:00:00,23.0,-7.0,79.9,
2021-11-18 12:00:00,23.0,-4.5,79.9,
2021-11-18 14:00:00,23.0,-5.5,79.9,
2021-11-18 16:00:00,23.0,-4.5,79.9,
2021-11-18 18:00:00,23.0,-2.5,79.9,
2021-11-18 20:00:00,23.0,-3.0,79.9,
2021-11-18 22:00:00,23.0,-4.5,79.9,
2021-11-19 00:00:00,23.0,-1.5,77.1,
2021-11-19 02:00:00,23.0,5.0,77.1,
2021-11-19 04:00:00,23.0,4.0,77.1,
2021-11-19 06:00:00,23.0,0.0,77.1,
2021-11-19 08:00:00,23.0,-3.0,77.1,
2021-11-19 10:00:00,23.0,-4.0,77.1,
2021-11-19 12:00:00,23.0,-4.5,77.1,
2021-11-19 14:00:00,23.0,-4.5,77.1,
2021-11-19 16:00:00,23.0,-0.5,77.1,
2021-11-19 18:00:00,23.0,4.0,77.1,
2021-11-19 20:00:00,23.0,8.0,77.1,
2021-11-19 22:00:00,23.0,10.5,77.1,
2021-11-20 00:00:00,22.0,13.5,77.7,
2021-11-20 02:00:00,22.0,14.5,77.7,
2021-11-20 04:00:00,22.0,11.5,77.7,
2021-11-20 06:00:00,22.0,7.0,77.7,
2021-11-20 08:00:00,22.0,4.0,77.7,
2021-11-20 10:00:00,22.0,4.0,77.7,
2021-11-20 12:00:00,22.0,1.5,77.7,
2021-11-20 14:00:00,22.0,-2.0,77.7,
2021-11-20 16:00:00,22.0,-3.5,77.7,
2021-11-20 18:00:00,22.0,0.5,77.7,
2021-11-20 20:00:00,22.0,-3.5,77.7,
2021-11-20 22:00:00,22.0,3.0,77.7,
2021-11-21 00:00:00,23.0,5.0,77.0,
2021-11-21 02:00:00,23.0,7.5,77.0,
2021-11-21 04:00:00,23.0,8.5,77.0,
2021-11-21 06:00:00,23.0,6.0,77.0,
2021-11-21 08:00:00,23.0,-1.0,77.0,
2021-11-21 10:00:00,23.0,-1.0,77.0,
2021-11-21 12:00:00,23.0,0.5,77.0,
2021-11-21 14:00:00,23.0,-1.0,77.0,
2021-11-21 16:00:00,23.0,-1.0,77.0,
2021-11-21 18:00:00,23.0,1.0,77.0,
2021-11-21 20:00:00,23.0,1.0,77.0,
2021-11-21 22:00:00,23.0,2.5,77.0,
2021-11-22 00:00:00,23.0,2.5,76.3,
2021-11-22 02:00:00,23.0,2.0,76.3,
2021-11-22 04:00:00,23.0,0.5,76.3,
2021-11-22 06:00:00,23.0,1.0,76.3,
2021-11-22 08:00:00,23.0,-0.5,76.3,
2021-11-22 10:00:00,23.0,0.0,76.3,
2021-11-22 12:00:00,23.0,0.0,76.3,
2021-11-22 14:00:00,23.0,-3.5,76.3,
2021-11-22 16:00:00,23.0,-6.5,76.3,
2021-11-22 18:00:00,23.0,-4.5,76.3,
2021-11-22 20:00:00,23.0,-6.0,76.3,
2021-11-22 22:00:00,23.0,-4.0,76.3,
2021-11-23 00:00:00,33.0,0.0,77.8,
2021-11-23 02:00:00,33.0,4.5,77.8,
2021-11-23 04:00:00,33.0,5.0,77.8,
2021-11-23 06:00:00,33.0,5.0,77.8,
2021-11-23 08:00:00,33.0,-2.5,77.8,
2021-11-23 10:00:00,33.0,-3.0,77.8,
2021-11-23 12:00:00,33.0,-4.5,77.8,
2021-11-23 14:00:00,33.0,-11.5,77.8,
2021-11-23 16:00:00,33.0,-14.0,77.8,
2021-11-23 18:00:00,33.0,-11.0,77.8,
2021-11-23 20:00:00,33.0,-8.5,77.8,
2021-11-23 22:00:00,33.0,-5.0,77.8,
2021-11-24 00:00:00,43.0,0.5,81.3,
2021-11-24 02:00:00,43.0,3.0,81.3,
2021-11-24 04:00:00,43.0,1.0,81.3,
2021-11-24 06:00:00,43.0,0.0,81.3,
2021-11-24 08:00:00,43.0,1.0,81.3,
2021-11-24 10:00:00,43.0,0.0,81.3,
2021-11-24 12:00:00,43.0,1.5,81.3,
2021-11-24 14:00:00,43.0,-2.0,81.3,
2021-11-24 16:00:00,43.0,-1.5,81.3,
2021-11-24 18:00:00,43.0,5.0,81.3,
2021-11-24 20:00:00,43.0,3.0,81.3,
2021-11-24 22:00:00,43.0,2.5,81.3,
2021-11-25 00:00:00,26.0,5.0,91.2,
2021-11-25 02:00:00,26.0,7.5,91.2,
2021-11-25 04:00:00,26.0,-1.5,91.2,
2021-11-25 06:00:00,26.0,-4.5,91.2,
2021-11-25 08:00:00,26.0,-6.5,91.2,
2021-11-25 10:00:00,26.0,-5.5,91.2,
2021-11-25 12:00:00,26.0,-5.5,91.2,
2021-11-25 14:00:00,26.0,-7.0,91.2,
2021-11-25 16:00:00,26.0,-6.5,91.2,
2021-11-25 18:00:00,26.0,-4.0,91.2,
2021-11-25 20:00:00,26.0,-4.0,91.2,
2021-11-25 22:00:00,26.0,-1.0,91.2,
2021-11-26 00:00:00,46.0,1.0,89.9,
2021-11-26 02:00:00,46.0,0.5,89.9,
2021-11-26 04:00:00,46.0,1.0,89.9,
2021-11-26 06:00:00,46.0,0.5,89.9,
2021-11-26 08:00:00,46.0,4.0,89.9,
2021-11-26 10:00:00,46.0,6.5,89.9,
2021-11-26 12:00:00,46.0,5.0,89.9,
2021-11-26 14:00:00,46.0,5.5,89.9,
2021-11-26 16:00:00,46.0,5.5,89.9,
2021-11-26 18:00:00,46.0,11.0,89.9,
2021-11-26 20:00:00,46.0,10.0,89.9,
2021-11-26 22:00:00,46.0,11.5,89.9,
2021-11-27 00:00:00,42.0,12.0,89.4,
2021-11-27 02:00:00,42.0,9.0,89.4,
2021-11-27 04:00:00,42.0,6.5,89.4,
2021-11-27 06:00:00,42.0,1.0,89.4,
2021-11-27 08:00:00,42.0,3.5,89.4,
2021-11-27 10:00:00,42.0,4.5,89.4,
2021-11-27 12:00:00,42.0,1.0,89.4,
2021-11-27 14:00:00,42.0,-4.5,89.4,
2021-11-27 16:00:00,42.0,-5.5,89.4,
2021-11-27 18:00:00,42.0,-2.0,89.4,
2021-11-27 20:00:00,42.0,0.5,89.4,
2021-11-27 22:00:00,42.0,18.5,89.4,
2021-11-28 00:00:00,47.0,25.0,89.7,
2021-11-28 02:00:00,47.0,12.5,89.7,
2021-11-28 04:00:00,47.0,12.5,89.7,
2021-11-28 06:00:00,47.0,16.5,89.7,
2021-11-28 08:00:00,47.0,17.0,89.7,
2021-11-28 10:00:00,47.0,11.0,89.7,
2021-11-28 12:00:00,47.0,9.0,89.7,
2021-11-28 14:00:00,47.0,6.5,89.7,
2021-11-28 16:00:00,47.0,9.5,89.7,
2021-11-28 18:00:00,47.0,10.0,89.7,
2021-11-28 20:00:00,47.0,7.5,89.7,
2021-11-28 22:00:00,47.0,2.0,89.7,
2021-11-29 00:00:00,43.0,-11.0,87.3,
2021-11-29 02:00:00,43.0,-19.0,87.3,
2021-11-29 04:00:00,43.0,-18.0,87.3,
2021-11-29 06:00:00,43.0,-11.0,87.3,
2021-11-29 08:00:00,43.0,-12.0,87.3,
2021-11-29 10:00:00,43.0,-15.0,87.3,
2021-11-29 12:00:00,43.0,-12.5,87.3,
2021-11-29 14:00:00,43.0,-12.5,87.3,
2021-11-29 16:00:00,43.0,-11.5,87.3,
2021-11-29 18:00:00,43.0,-4.0,87.3,
2021-11-29 20:00:00,43.0,-2.0,87.3,
2021-11-29 22:00:00,43.0,0.0,87.3,
2021-11-30 00:00:00,60.0,1.5,87.5,
2021-11-30 02:00:00,60.0,4.0,87.5,
2021-11-30 04:00:00,60.0,3.5,87.5,
2021-11-30 06:00:00,60.0,2.0,87.5,
2021-11-30 08:00:00,60.0,3.5,87.5,
2021-11-30 10:00:00,60.0,4.0,87.5,
2021-11-30 12:00:00,60.0,5.5,87.5,
2021-11-30 14:00:00,60.0,5.5,87.5,
2021-11-30 16:00:00,60.0,10.5,87.5,
2021-11-30 18:00:00,60.0,19.0,87.5,
2021-11-30 20:00:00,60.0,14.5,87.5,
2021-11-30 22:00:00,60.0,-16.5,87.5,
2021-12-01 00:00:00,43.0,-39.5,84.0,
2021-12-01 02:00:00,43.0,-37.5,84.0,
2021-12-01 04:00:00,43.0,-38.0,84.0,
2021-12-01 06:00:00,43.0,-36.5,84.0,
2021-12-01 08:00:00,43.0,-28.0,84.0,
2021-12-01 10:00:00,43.0,-30.5,84.0,
2021-12-01 12:00:00,43.0,-28.5,84.0,
2021-12-01 14:00:00,43.0,-29.5,84.0,
2021-12-01 16:00:00,43.0,-35.5,84.0,
2021-12-01 18:00:00,43.0,-33.0,84.0,
2021-12-01 20:00:00,43.0,-36.0,84.0,
2021-12-01 22:00:00,43.0,-33.0,84.0,
2021-12-02 00:00:00,37.0,-31.5,84.2,
2021-12-02 02:00:00,37.0,-26.0,84.2,
2021-12-02 04:00:00,37.0,-25.0,84.2,
2021-12-02 06:00:00,37.0,-24.0,84.2,
2021-12-02 08:00:00,37.0,-24.0,84.2,
2021-12-02 10:00:00,37.0,-23.0,84.2,
2021-12-02 12:00:00,37.0,-17.5,84.2,
2021-12-02 14:00:00,37.0,-16.5,84.2,
2021-12-02 16:00:00,37.0,-20.5,84.2,
2021-12-02 18:00:00,37.0,-23.0,84.2,
2021-12-02 20:00:00,37.0,-26.0,84.2,
2021-12-02 22:00:00,37.0,-26.0,84.2,
2021-12-03 00:00:00,30.0,-22.0,82.9,
2021-12-03 02:00:00,30.0,-18.0,82.9,
2021-12-03 04:00:00,30.0,-13.5,82.9,
2021-12-03 06:00:00,30.0,-9.0,82.9,
2021-12-03 08:00:00,30.0,-13.0,82.9,
2021-12-03 10:00:00,30.0,-14.5,82.9,
2021-12-03 12:00:00,30.0,-13.0,82.9,
2021-12-03 14:00:00,30.0,-17.0,82.9,
2021-12-03 16:00:00,30.0,-17.5,82.9,
2021-12-03 18:00:00,30.0,-16.0,82.9,
2021-12-03 20:00:00,30.0,-18.0,82.9,
2021-12-03 22:00:00,30.0,-13.5,82.9,
2021-12-04 00:00:00,19.0,-12.0,85.6,
2021-12-04 02:00:00,19.0,-16.0,85.6,
2021-12-04 04:00:00,19.0,-14.0,85.6,
2021-12-04 06:00:00,19.0,-19.0,85.6,
2021-12-04 08:00:00,19.0,-24.0,85.6,
2021-12-04 10:00:00,19.0,-19.5,85.6,
2021-12-04 12:00:00,19.0,-15.5,85.6,
2021-12-04 14:00:00,19.0,-15.0,85.6,
2021-12-04 16:00:00,19.0,-15.5,85.6,
2021-12-04 18:00:00,19.0,-7.0,85.6,
2021-12-04 20:00:00,19.0,-6.5,85.6,
2021-12-04 22:00:00,19.0,-11.0,85.6,
2021-12-05 00:00:00,25.0,-12.0,80.3,
2021-12-05 02:00:00,25.0,-12.0,80.3,
2021-12-05 04:00:00,25.0,-9.0,80.3,
2021-12-05 06:00:00,25.0,-10.5,80.3,
2021-12-05 08:00:00,25.0,-16.0,80.3,
2021-12-05 10:00:00,25.0,-11.5,80.3,
2021-12-05 12:00:00,25.0,-9.5,80.3,
2021-12-05 14:00:00,25.0,-8.5,80.3,
2021-12-05 16:00:00,25.0,-12.0,80.3,
2021-12-05 18:00:00,25.0,-13.5,80.3,
2021-12-05 20:00:00,25.0,-17.0,80.3,
2021-12-05 22:00:00,25.0,-21.5,80.3,
2021-12-06 00:00:00,13.0,-22.0,77.6,
2021-12-06 02:00:00,13.0,-14.0,77.6,
2021-12-06 04:00:00,13.0,-9.0,77.6,
2021-12-06 06:00:00,13.0,-9.0,77.6,
2021-12-06 08:00:00,13.0,-7.5,77.6,
2021-12-06 10:00:00,13.0,-10.5,77.6,
2021-12-06 12:00:00,13.0,-8.5,77.6,
2021-12-06 14:00:00,13.0,-6.5,77.6,
2021-12-06 16:00:00,13.0,-16.0,77.6,
2021-12-06 18:00:00,13.0,-14.0,77.6,
2021-12-06 20:00:00,13.0,-11.5,77.6,
2021-12-06 22:00:00,13.0,-11.0,77.6,
2021-12-07 00:00:00,12.0,-10.0,76.6,
2021-12-07 02:00:00,12.0,-7.5,76.6,
2021-12-07 04:00:00,12.0,-5.5,76.6,
2021-12-07 06:00:00,12.0,-6.0,76.6,
2021-12-07 08:00:00,12.0,-6.5,76.6,
2021-12-07 10:00:00,12.0,-5.0,76.6,
2021-12-07 12:00:00,12.0,-5.0,76.6,
2021-12-07 14:00:00,12.0,-5.0,76.6,
2021-12-07 16:00:00,12.0,-6.5,76.6,
2021-12-07 18:00:00,12.0,-5.0,76.6,
2021-12-07 20:00:00,12.0,-6.0,76.6,
2021-12-07 22:00:00,12.0,-6.0,76.6,
2021-12-08 00:00:00,6.0,-3.5,74.6,
2021-12-08 02:00:00,6.0,-3.5,74.6,
2021-12-08 04:00:00,6.0,-0.5,74.6,
2021-12-08 06:00:00,6.0,-1.0,74.6,
2021-12-08 08:00:00,6.0,-3.0,74.6,
2021-12-08 10:00:00,6.0,-5.0,74.6,
2021-12-08 12:00:00,6.0,-5.5,74.6,
2021-12-08 14:00:00,6.0,-7.0,74.6,
2021-12-08 16:00:00,6.0,-4.5,74.6,
2021-12-08 18:00:00,6.0,-4.5,74.6,
2021-12-08 20:00:00,6.0,-8.0,74.6,
2021-12-08 22:00:00,6.0,-8.5,74.6,
2021-12-09 00:00:00,0.0,-12.0,74.4,
2021-12-09 02:00:00,0.0,-11.0,74.4,
2021-12-09 04:00:00,0.0,-1.5,74.4,
2021-12-09 06:00:00,0.0,-2.0,74.4,
2021-12-09 08:00:00,0.0,-3.0,74.4,
2021-12-09 10:00:00,0.0,0.0,74.4,
2021-12-09 12:00:00,0.0,1.5,74.4,
2021-12-09 14:00:00,0.0,0.0,74.4,
2021-12-09 16:00:00,0.0,-0.5,74.4,
2021-12-09 18:00:00,0.0,0.5,74.4,
2021-12-09 20:00:00,0.0,1.0,74.4,
2021-12-09 22:00:00,0.0,-1.5,74.4,
2021-12-10 00:00:00,0.0,0.0,73.4,
2021-12-10 02:00:00,0.0,5.5,73.4,
2021-12-10 04:00:00,0.0,7.5,73.4,
2021-12-10 06:00:00,0.0,4.5,73.4,
2021-12-10 08:00:00,0.0,4.5,73.4,
2021-12-10 10:00:00,0.0,9.0,73.4,
2021-12-10 12:00:00,0.0,5.5,73.4,
2021-12-10 14:00:00,0.0,8.0,73.4,
2021-12-10 16:00:00,0.0,13.5,73.4,
2021-12-10 18:00:00,0.0,12.5,73.4,
2021-12-10 20:00:00,0.0,13.0,73.4,
2021-12-10 22:00:00,0.0,12.5,73.4,
2021-12-11 00:00:00,0.0,13.0,73.9,
2021-12-11 02:00:00,0.0,11.0,73.9,
2021-12-11 04:00:00,0.0,2.0,73.9,
2021-12-11 06:00:00,0.0,1.0,73.9,
2021-12-11 08:00:00,0.0,3.0,73.9,
2021-12-11 10:00:00,0.0,0.5,73.9,
2021-12-11 12:00:00,0.0,2.5,73.9,
2021-12-11 14:00:00,0.0,2.0,73.9,
2021-12-11 16:00:00,0.0,1.5,73.9,
2021-12-11 18:00:00,0.0,1.0,73.9,
2021-12-11 20:00:00,0.0,-2.5,73.9,
2021-12-11 22:00:00,0.0,-1.5,73.9,
2021-12-12 00:00:00,13.0,-0.5,77.4,
2021-12-12 02:00:00,13.0,1.0,77.4,
2021-12-12 04:00:00,13.0,3.5,77.4,
2021-12-12 06:00:00,13.0,4.0,77.4,
2021-12-12 08:00:00,13.0,1.5,77.4,
2021-12-12 10:00:00,13.0,1.5,77.4,
2021-12-12 12:00:00,13.0,3.0,77.4,
2021-12-12 14:00:00,13.0,0.0,77.4,
2021-12-12 16:00:00,13.0,0.0,77.4,
2021-12-12 18:00:00,13.0,0.0,77.4,
2021-12-12 20:00:00,13.0,4.5,77.4,
2021-12-12 22:00:00,13.0,9.5,77.4,
2021-12-13 00:00:00,25.0,10.0,78.2,
2021-12-13 02:00:00,25.0,6.5,78.2,
2021-12-13 04:00:00,25.0,-4.0,78.2,
2021-12-13 06:00:00,25.0,3.5,78.2,
2021-12-13 08:00:00,25.0,5.5,78.2,
2021-12-13 10:00:00,25.0,2.5,78.2,
2021-12-13 12:00:00,25.0,-1.0,78.2,
2021-12-13 14:00:00,25.0,0.0,78.2,
2021-12-13 16:00:00,25.0,-1.0,78.2,
2021-12-13 18:00:00,25.0,6.0,78.2,
