# SuperDARN MSTID Index Datafile
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
# Generated on: 2023-04-22 21:24:00.301528 UTC
#
# Parameter: meanSubIntSpect_by_rtiCnt
#
# {'season': '20121101_20130501', 'radar': 'pgr', 'lat': 58.0, 'lon': -123.5}
# {'season': '20121101_20130501', 'radar': 'sas', 'lat': 56.1, 'lon': -103.8}
# {'season': '20121101_20130501', 'radar': 'kap', 'lat': 55.5, 'lon': -85.0}
# {'season': '20121101_20130501', 'radar': 'gbr', 'lat': 58.4, 'lon': -59.9}
# {'season': '20121101_20130501', 'radar': 'cvw', 'lat': 47.9, 'lon': -123.4}
# {'season': '20121101_20130501', 'radar': 'cve', 'lat': 46.4, 'lon': -114.6}
# {'season': '20121101_20130501', 'radar': 'fhw', 'lat': 43.3, 'lon': -102.7}
# {'season': '20121101_20130501', 'radar': 'fhe', 'lat': 42.5, 'lon': -95.0}
# {'season': '20121101_20130501', 'radar': 'bks', 'lat': 39.6, 'lon': -81.1}
# {'season': '20121101_20130501', 'radar': 'wal', 'lat': 41.8, 'lon': -72.2}
#
datetime,pgr,sas,cvw,cve,fhw,fhe,kap,gbr,bks,wal
2012-11-03 16:00:00,,0.011695615827134602,0.005733678217890311,0.012178757397530758,-0.0028666554146341092,-0.0019387132554626368,0.005212415626309588,,0.015656152125011886,0.0029564890722726432
2012-11-03 18:00:00,-0.008002614413361434,-0.005198546434335805,-0.0019022528684381594,0.0015775335148545593,6.986552982402277e-05,-0.003519294085948197,-0.011677395706734553,,-0.006012366139273705,-0.008899315939853509
2012-11-03 20:00:00,-0.00838515130428143,-0.0036867025502987246,-0.005703827718393712,-0.006534445514345076,-0.005084201777202752,0.0047618865497411214,,,,
2012-11-03 22:00:00,,,-0.002437048044503428,-0.005478275261627081,,,,,,
2012-11-04 00:00:00,,,,,,,,,,
2012-11-04 10:00:00,,,,,,,,,,
2012-11-04 12:00:00,,,,,,,,,,0.01809746251921351
2012-11-04 14:00:00,,,,,,-0.003936300255123508,-0.006350924257646527,,-0.008140736141018814,0.005242421556845096
2012-11-04 16:00:00,,0.000185821093242387,0.012538854685064528,0.005303163864128644,-0.0029986616967146613,-0.003389395577566964,-0.004332374777223509,,-0.004998787209290549,0.00013285946340818965
2012-11-04 18:00:00,0.0042239863501176336,0.0002416163356864831,0.013774036984073812,0.008468394109518485,-0.0011263674606892542,-0.0021802255724208135,0.0005542556284690266,,0.0010155621556253989,0.0015827106387362694
2012-11-04 20:00:00,0.0031441164782291704,0.0038051932333134928,0.007461263246595923,0.0027592971414717045,-0.000482172748607573,0.0029402318321728547,,,,
2012-11-04 22:00:00,,,0.012463787237680915,0.006815180956507911,,,,,,
2012-11-05 00:00:00,,,,,,,,,,
2012-11-05 10:00:00,,,,,,,,,,
2012-11-05 12:00:00,,,,,,,,,,0.013337490970318631
2012-11-05 14:00:00,,,,,0.027936146265242077,0.007078662297779915,0.013721987375624243,,-0.006247387782052815,-0.0006634865392032312
2012-11-05 16:00:00,,0.01254886196059193,0.02701212755873544,0.023027717174026366,-0.006951875886406614,-0.009006684754708238,-0.0070081530726695965,,0.0062991020803856435,-0.0029643020624787377
2012-11-05 18:00:00,0.00041191029385716606,-0.002202303802222398,-0.0010445868650543271,-0.0012539918819460293,-0.006869325747139455,-0.006021330864240415,-0.016939555393447308,,-0.007329503056636601,-0.012284534878718799
2012-11-05 20:00:00,0.0018578866083848332,-0.002990238613044602,-0.0037695765251888292,-0.00861744100776985,-0.006240529999113605,-0.007981052931849246,,,,
2012-11-05 22:00:00,,,-0.0004036213419732262,-0.0011339496348791358,,,,,,
2012-11-06 00:00:00,,,,,,,,,,
2012-11-06 10:00:00,,,,,,,,,,
2012-11-06 12:00:00,,,,,,,,,,0.02180948346022851
2012-11-06 14:00:00,,,,,,0.01453216597015256,0.009844121443361019,,0.009215624261478036,0.006771867442244775
2012-11-06 16:00:00,,0.0071509133618928794,0.030048328713498128,0.0006560458830207107,-0.0008549779930307566,0.010833414323475078,-0.0334417669916041,,0.0039871629742168745,-0.0005502122706732168
2012-11-06 18:00:00,0.01299229186538504,0.003540619963820597,0.009621153486535904,-0.0002685313406543241,-0.009671406110431349,-0.0027050176754860223,-0.0357857926763835,,-0.011029324127008015,-0.008349165112375795
2012-11-06 20:00:00,-0.0022636316870046037,0.0042434501056713226,0.002890529871192649,-0.00962921584112303,-0.0069110233671484935,0.0002916476231510356,,,,
2012-11-06 22:00:00,,,0.001838592776208396,,,,,,,
2012-11-07 00:00:00,,,,,,,,,,
2012-11-07 10:00:00,,,,,,,,,,
2012-11-07 12:00:00,,,,,,,,,,0.025060947206661615
2012-11-07 14:00:00,,,,,,0.006124342968068986,,,0.04502640168437352,0.002535700826739048
2012-11-07 16:00:00,,0.0354887404229639,0.016556088165068907,0.008965307499064627,,0.022569874931577708,0.009695057103093157,,0.03971013881078114,0.00034488371702921984
2012-11-07 18:00:00,0.009510942278880438,,-0.010711640960087877,-0.0066700059969925845,,0.01976315186958422,0.0027882409399929177,,0.023231323996318456,0.005178720593844628
2012-11-07 20:00:00,-0.0033011934698415923,,-0.012266154528752854,-0.008224133383884778,,0.03166921145197418,,,,
2012-11-07 22:00:00,,,-0.008296142381307943,,,,,,,
2012-11-08 00:00:00,,,,,,,,,,
2012-11-08 10:00:00,,,,,,,,,,
2012-11-08 12:00:00,,,,,,,,,,0.029169800901659534
2012-11-08 14:00:00,,,,,,0.01600200302323912,0.03149739685848236,,0.015975428874608857,0.0035368856895789625
2012-11-08 16:00:00,,0.007570489560783749,-0.0003663491239864996,-0.006350883879248895,,0.00675957451473196,0.029955331892523133,,0.004310016883183532,-0.009672053923521199
2012-11-08 18:00:00,0.0014565630992382566,0.0011672664726236996,-0.007582241052252597,-0.0018937580462983564,,-0.004951814041603849,0.007401773994486536,,0.005150841152028213,-0.00931661283655969
2012-11-08 20:00:00,0.0013483995919368246,0.0014457643700166024,-0.009575214424592027,-0.007756798286916362,,-0.007665491783225629,,,,
2012-11-08 22:00:00,,,-0.00487096778221627,,,,,,,
2012-11-09 00:00:00,,,,,,,,,,
2012-11-09 10:00:00,,,,,,,,,,
2012-11-09 12:00:00,,,,,,,,,,0.024710406003510314
2012-11-09 14:00:00,,,,,,0.028893918737900995,0.009092391225957444,,0.006832422686143523,-0.0010999631972013874
2012-11-09 16:00:00,,0.0034840578489039008,,,0.007503688300760808,0.02440358755727748,0.0116247937279026,,0.007293172256938427,-0.013722805650556644
2012-11-09 18:00:00,-0.0001360696286794033,0.001468511694864722,,,-0.002249527947909458,0.0011695283020484776,0.011130671610889795,,0.008881798817914607,-8.840899834821514e-05
2012-11-09 20:00:00,-1.7707650575964405e-07,0.0013163797257117772,,,-0.007824401823262491,-0.0039345211839284695,,,,
2012-11-09 22:00:00,,,,,,,,,,
2012-11-10 00:00:00,,,,,,,,,,
2012-11-10 10:00:00,,,,,,,,,,
2012-11-10 12:00:00,,,,,,,,,,
2012-11-10 14:00:00,,,,,0.0008114983632334095,-0.0012131255396759836,0.0013465495953177515,0.007642401293449595,0.006322439954304042,0.002526030766110799
2012-11-10 16:00:00,,0.001961647382333394,,,-0.004047377824486093,0.003273861384477772,0.008246599916407454,0.007349051225134085,-0.02028985308785724,-0.015268595790965693
2012-11-10 18:00:00,0.00419141332078761,0.005371929032683117,0.026275113327647887,0.01922629386033641,-0.008167387471478618,-0.0051170310881606205,0.012520725993755847,,-0.01091104010506473,0.003574458684332652
2012-11-10 20:00:00,0.04439787635824107,0.00823033393205333,0.032266748425009366,-0.010467223801498587,-0.013538449466066409,-0.00683547037300391,,,,
2012-11-10 22:00:00,,,0.03847044472223768,,,,,,,
2012-11-11 00:00:00,,,,,,,,,,
2012-11-11 10:00:00,,,,,,,,,,
2012-11-11 12:00:00,,,,,,,,,,
2012-11-11 14:00:00,,,,,,0.017669304296312645,0.02594968859805999,0.03188246504955618,0.012146748297724939,0.02524987762748107
2012-11-11 16:00:00,,0.005061166574385415,0.002874195906665478,-0.006678963393432643,,0.013149029310220807,0.01468444386226422,0.018101740889047997,-0.011949600484329841,-0.016861697277390814
2012-11-11 18:00:00,0.008775862425143879,0.007016679648702895,-0.0010140743843196963,0.002919887947660391,,0.002111100649482958,0.023452266743529737,,0.018087522163979127,-0.013049355952467227
2012-11-11 20:00:00,0.014310548574792902,0.015528299165004677,0.008876056173993847,0.0005332014438677083,,0.012325814041275533,,,,
2012-11-11 22:00:00,,,0.015503033470207065,,,,,,,
2012-11-12 00:00:00,,,,,,,,,,
2012-11-12 10:00:00,,,,,,,,,,
2012-11-12 12:00:00,,,,,,,,,,
2012-11-12 14:00:00,,,,,,-0.0016542071612263153,0.011121055610850071,0.02415574276962897,-0.007977287451360426,-0.008415080914025479
2012-11-12 16:00:00,,0.010129514126719542,0.021349433251412593,0.01363695698035457,0.001306016461125769,-0.01076258085862564,0.013062023535559807,0.024299269581732057,-0.0031104345078229955,-0.01214743499077421
2012-11-12 18:00:00,0.008699774175411353,0.006682938661115628,0.012626941506677645,0.0008033903790766564,-0.004390255305957767,-0.003771807459240107,0.006274582993314223,,0.0006967406651638676,-0.028184131294752408
2012-11-12 20:00:00,0.01751182045462649,0.013509423227881049,-0.0037336711698538567,-0.006331454516040274,-0.004555083784297478,0.0005856118096076439,,,,
2012-11-12 22:00:00,,,0.008543782350877037,,,,,,,
2012-11-13 00:00:00,,,,,,,,,,
2012-11-13 10:00:00,,,,,,,,,,
2012-11-13 12:00:00,,,,,,,,,,
2012-11-13 14:00:00,,,,,,0.011786453113229732,,0.02568895249139695,0.00789502738056056,
2012-11-13 16:00:00,,0.021121700434214057,,0.023779084196354758,0.022254673511544157,0.008582417388103565,,0.029549068832511592,0.0326004746789792,
2012-11-13 18:00:00,0.009274698107795113,0.02007306836234401,0.013428952219472108,0.004339335125174657,0.012605760964300905,0.0020121577915620426,-0.0014678009919745316,,0.022662798892259237,
2012-11-13 20:00:00,0.007951359380090024,0.03246878813427503,-0.005195274009360923,-0.004326808936868211,0.006949050075945361,-0.005434182643099606,,,,
2012-11-13 22:00:00,,,0.002322908958826855,,,,,,,
2012-11-14 00:00:00,,,,,,,,,,
2012-11-14 10:00:00,,,,,,,,,,
2012-11-14 12:00:00,,,,,,,,,,
2012-11-14 14:00:00,,,,,,0.022384486670423906,,-0.006678723669671393,0.010229157923881765,
2012-11-14 16:00:00,,0.022520520799189925,,0.018818352088375075,0.051138339421515695,0.01672579851584023,-0.008132093085483709,,0.025328615036233414,
2012-11-14 18:00:00,0.011032448650518122,0.0008615545227805431,0.006348886584382216,0.0006939075408129149,0.02541303247657518,0.0012267422704491109,-0.006358589751686675,,-0.0004901527127860746,0.008567462592659343
2012-11-14 20:00:00,0.03224348767412023,0.003376544556600411,-0.011372860544841368,-0.0063394861732387914,0.009128047538566018,0.014342685933586589,,,,
2012-11-14 22:00:00,,,,,,,,,,
2012-11-15 00:00:00,,,,,,,,,,
2012-11-15 10:00:00,,,,,,,,,,
2012-11-15 12:00:00,,,,,,,,,,
2012-11-15 14:00:00,,,,,,0.01388427153285447,0.011570805621420852,0.0058307858799182734,0.014866274565898726,0.02107546910036581
2012-11-15 16:00:00,,0.008098933043995492,0.03002853063017705,0.025855875539255665,0.014320100893404204,0.007727302306898473,0.00839744845831634,0.011808110884051074,0.023139006081968123,0.014203568536550852
2012-11-15 18:00:00,-0.009538254248197512,5.594154681003129e-05,-0.0032881652647536647,-0.005320109954349638,0.0048994791927240156,0.010765897145496129,0.004427374185819613,,0.009577847724180341,0.023930507481532873
2012-11-15 20:00:00,-0.004147586911534206,0.0029441793796714743,0.004716235757470405,-0.006596710920967163,-0.0022689944772441555,0.002104420468907375,,,,
2012-11-15 22:00:00,,,,,,,,,,
2012-11-16 00:00:00,,,,,,,,,,
2012-11-16 10:00:00,,,,,,,,,,
2012-11-16 12:00:00,,,,,,,,,,
2012-11-16 14:00:00,,,,,,0.004786501634320903,-0.007677985592570248,-0.0006938367837052609,0.002926155683962679,0.009268962171740999
2012-11-16 16:00:00,,0.014208319058540189,0.04875441465097844,0.0141264119141838,0.00023097211412845413,0.0024908160958434667,-1.6292124189530668e-05,0.006934353177824664,0.012712222638541775,0.012296759572300364
2012-11-16 18:00:00,0.030052584409713746,0.037226516801678634,0.0070651137318485735,-0.001994623223914107,-0.006823172887300833,-0.0031437569717439624,-0.00011513802542615293,,0.01011648468607338,-0.006704212985998086
2012-11-16 20:00:00,0.02221952383331221,0.02346667852177885,-0.0009785574368479748,-0.018665373221302402,-0.004218256224011828,-0.0008437642829545163,,,,
2012-11-16 22:00:00,,,,,,,,,,
2012-11-17 00:00:00,,,,,,,,,,
2012-11-17 10:00:00,,,,,,,,,,
2012-11-17 12:00:00,,,,,,,,,,
2012-11-17 14:00:00,,,,,,-0.0019056876660352741,0.0048842358538046145,0.01883827038215302,0.003419093653378708,0.008099824724991473
2012-11-17 16:00:00,,0.003914582599379026,0.006621229918466198,-0.0035648462107352886,-0.0032885371274900322,-0.006278034661414467,-0.015559134899306732,0.015493176779345598,0.00437982412484976,0.002250130917972121
2012-11-17 18:00:00,0.017833226882489506,0.007828314784624512,0.0036867686885225202,-0.0059759153144111525,0.001030267986530912,-0.0036222595372676285,0.012979092887024857,,0.003380629411433949,0.006879256228183178
2012-11-17 20:00:00,,0.014967142308302617,0.003042751683520853,-0.014173168201361854,-0.002503050174969117,-0.010637293758725214,,,,
2012-11-17 22:00:00,,,,,,,,,,
2012-11-18 00:00:00,,,,,,,,,,
2012-11-18 10:00:00,,,,,,,,,,
2012-11-18 12:00:00,,,,,,,,,,
2012-11-18 14:00:00,,,,,,0.022830249662708465,-0.005663576454221872,0.010806633550143661,0.014612220320601043,0.008904251695735681
2012-11-18 16:00:00,,0.02580250850340136,0.03390830332276259,0.023322720305619358,0.026093940803174565,0.016820712952942202,-0.0027747288019432945,0.011025469083242036,0.04147087378256667,0.0040009094671371
2012-11-18 18:00:00,0.013179595833008335,0.00934283380332658,0.005139856240785456,0.007771218660055678,0.007870709240645257,0.01358762383817699,-0.006096170393805126,,0.01108443359579773,0.015876592039876555
2012-11-18 20:00:00,0.006036003529995689,0.007004489925396834,0.00404253862135544,0.002055100121423212,0.005140809350754132,0.015152272570338198,,,,
2012-11-18 22:00:00,,,,,,,,,,
2012-11-19 00:00:00,,,,,,,,,,
2012-11-19 10:00:00,,,,,,,,,,
2012-11-19 12:00:00,,,,,,,,,,
2012-11-19 14:00:00,,,,,,0.017401814966508805,0.0347832115485894,0.01834918483719558,0.015457351934997523,0.007771204395045658
2012-11-19 16:00:00,,0.018536204133733494,0.016481044617011577,0.012479648057128492,0.014518701974215082,0.017151835448986862,-0.009156467513403523,0.01918251971959378,0.013003468248352626,0.004398342651630838
2012-11-19 18:00:00,0.05781010364157314,0.052646734856939936,0.012467813421064728,0.005713340192143838,0.009016768490900707,0.011042524109754951,0.005905882682207335,,0.004768861352703054,0.009207859967124615
2012-11-19 20:00:00,0.14975941825190192,0.11918373622874481,0.002511051346110573,-0.0008519108409070078,0.007308066846940594,0.00017771086993805576,,,,
2012-11-19 22:00:00,,,,,,,,,,
2012-11-20 00:00:00,,,,,,,,,,
2012-11-20 10:00:00,,,,,,,,,,
2012-11-20 12:00:00,,,,,,,,,,
2012-11-20 14:00:00,,,,,,0.0315571857054738,,-0.019475216292225848,0.03683016760967332,0.008138152306774483
2012-11-20 16:00:00,,,0.024828409073160064,0.012936278519357086,0.018913812881325678,0.01746159572962965,,0.024310884154049396,0.03872301177327916,0.0013048618611351949
2012-11-20 18:00:00,-0.06711820351957071,-0.15305527342140104,0.0036395232017316826,-0.001686471497386214,0.005713491017008063,0.01833435357140509,,,0.016924558619814976,0.001135099199300322
2012-11-20 20:00:00,-0.04722316930922224,-0.12599539844107716,0.002311936419225741,-0.010081627748969016,0.0031302284550714155,0.01238999759183966,,,,
2012-11-20 22:00:00,,,,,,,,,,
2012-11-21 00:00:00,,,,,,,,,,
2012-11-21 10:00:00,,,,,,,,,,
2012-11-21 12:00:00,,,,,,,,,,
2012-11-21 14:00:00,,,,,,0.028623102205425497,-0.014709766475424938,0.008067255749484054,0.023721972273897714,0.011648203268076316
2012-11-21 16:00:00,,-0.07362716495806751,0.012463618657401187,0.0033111660816684393,0.015414539451013391,0.004410520764707609,-0.009302756452459756,0.015607418867855107,0.018721549636519702,0.013667852684172989
2012-11-21 18:00:00,-0.04863462680197059,-0.047560168739242764,-0.0028688779244056117,-0.0003393453366315277,0.0005665825800479633,0.0034319397546040825,0.008953977978077933,,0.006946851757275637,0.006808265074895026
2012-11-21 20:00:00,-0.0659612083478437,-0.05262967498990448,0.008975848258130146,-0.00020067807204355204,0.0007663048269589877,0.000954503593855368,,,,
2012-11-21 22:00:00,,,,,,,,,,
2012-11-22 00:00:00,,,,,,,,,,
2012-11-22 02:00:00,,,,,,,,,,
2012-11-22 10:00:00,,,,,,,,,,
2012-11-22 12:00:00,,,,,,,,,,
2012-11-22 14:00:00,,,,,,0.015346844243707757,0.0048672181438913446,-0.012143666515611622,0.007720867103095388,0.0035780612115082545
2012-11-22 16:00:00,,-0.06975992066361954,0.0005967980561140132,-0.0004663594460651762,0.0058867146107905305,0.010950972225065681,0.0022248140640329507,0.002349910575224475,0.010176561732500648,0.009274187508460104
2012-11-22 18:00:00,-0.05726620506951144,,-0.001097405320138165,-0.0021777939613691656,-0.005068515576954214,0.005245296719899848,0.006291550800182877,,0.010416671331452562,0.007301326834054006
2012-11-22 20:00:00,-0.03983779489221936,-0.0736985060322891,-0.00617266301657164,-0.007853135226364737,0.00044497291384546265,0.011119540226667316,,,,
2012-11-22 22:00:00,,,,,,,,,,
2012-11-23 00:00:00,,,,,,,,,,
2012-11-23 02:00:00,,,,,,,,,,
2012-11-23 10:00:00,,,,,,,,,,
2012-11-23 12:00:00,,,,,,,,,,
2012-11-23 14:00:00,,,,,,0.012896749835813577,0.009871108030252705,0.00462677617135783,0.01649380526070968,0.015422822678158895
2012-11-23 16:00:00,,-0.057848767117337066,,0.00831078028845144,0.0017270737435751116,0.004226458851004794,0.00163347221219902,0.002639888568867934,0.013668774337667272,0.0186479810223597
2012-11-23 18:00:00,,-0.03763936837421127,0.004647137626032925,0.000679437081805383,0.0018033253512561745,0.004910602602397866,0.005208427047922057,,0.014323800925522105,0.01905890724553039
2012-11-23 20:00:00,-0.03888429392939029,-0.03934924561773712,0.012173462814986682,0.00116108616756033,0.0012370628637616845,0.013316078279870858,,,,
2012-11-23 22:00:00,,,,,,,,,,
2012-11-24 00:00:00,,,,,,,,,,
2012-11-24 02:00:00,,,,,,,,,,
2012-11-24 10:00:00,,,,,,,,,,
2012-11-24 12:00:00,,,,,,,,,,
2012-11-24 14:00:00,,,,,,0.024834242152478796,0.017086224147673957,-0.0021335893632239314,0.0102366943359375,0.01803960285641468
2012-11-24 16:00:00,,-0.11656672317789209,,0.018640437693284884,0.014926237813466638,0.005754794497870687,0.024636651872090614,-0.0013679484733370671,0.029859649115553555,0.016931205139560125
2012-11-24 18:00:00,-0.08515970084689761,-0.05067338806453396,0.007572484909838568,0.007318165816889049,0.0011874258742892436,0.006719396015851593,0.00582072804177672,,0.001285994331803875,0.015435044513946125
2012-11-24 20:00:00,-0.10713488007823006,,0.012594551666134992,0.009742185571319402,0.008117271428031706,0.02094746954838666,,,,
2012-11-24 22:00:00,,,,,,,,,,
2012-11-25 00:00:00,,,,,,,,,,
2012-11-25 02:00:00,,,,,,,,,,
2012-11-25 10:00:00,,,,,,,,,,
2012-11-25 12:00:00,,,,,,,,,,
2012-11-25 14:00:00,,,,,,0.025795210815256046,,0.005887688019073524,0.022087556525329427,0.00942089381092839
2012-11-25 16:00:00,,-0.06722186933781761,,0.0057817254291669395,0.01612927779619997,0.012566122170941291,-0.0073058656396162176,-0.0014109434665976214,0.017652037877838783,0.010892624916213407
2012-11-25 18:00:00,-0.15037953139303845,-0.12670647256472475,-0.006243444941855078,0.009536200617016665,0.014471247654465355,0.014147474743838925,0.007960944808685304,,0.007324581671874314,0.008228945941657222
2012-11-25 20:00:00,-0.10459716541764628,,0.002288872042461258,0.003140564977420541,0.008250192379361749,0.017187291776974877,,,,
2012-11-25 22:00:00,,,,,,,,,,
2012-11-26 00:00:00,,,,,,,,,,
2012-11-26 02:00:00,,,,,,,,,,
2012-11-26 10:00:00,,,,,,,,,,
2012-11-26 12:00:00,,,,,,,,,,
2012-11-26 14:00:00,,,,,,0.012959538320219167,0.024915408065610482,0.004696243812144455,0.018561710976123455,0.0018710389559177406
2012-11-26 16:00:00,,-0.09711653507720708,,0.0027399899677211736,-0.0015567845315796996,0.008759604358111954,0.007897852469011172,0.0031647262586971528,0.0054402935357483655,0.01650995212958911
2012-11-26 18:00:00,-0.06997921965843024,-0.042302753390723855,-0.006364828913271963,0.0008652756150926135,0.0028060246502767507,0.005823961797133942,0.011828955000869598,,-0.006604365284300321,0.004231948085328932
2012-11-26 20:00:00,-0.057289530436197916,,0.011782444566160238,-0.003906896808888778,0.005298129338761445,0.0031908575144397604,,,,
2012-11-26 22:00:00,,,,,,,,,,
2012-11-27 00:00:00,,,,,,,,,,
2012-11-27 02:00:00,,,,,,,,,,
2012-11-27 10:00:00,,,,,,,,,,
2012-11-27 12:00:00,,,,,,,,,,
2012-11-27 14:00:00,,,,,,0.029103736510529787,-0.0068383464912058775,0.0030887982142217964,0.04837074947316475,0.005463185895597942
2012-11-27 16:00:00,,-0.06107230053530367,,0.020441234245996996,0.023108185899507822,0.019379478142175614,0.0036113111520841823,0.007638409720789196,0.012162799081201959,0.0009387151801802164
2012-11-27 18:00:00,-0.06851775922374889,-0.050275627744402626,0.012209468100099673,0.018994276594022412,0.0023173969383455217,0.00917263851843383,0.011263428618462,,-0.003709459062550039,-0.00040312446290830705
2012-11-27 20:00:00,-0.057751491213446186,,0.01727257992165336,0.012085931225587342,0.008721948239377572,0.015218719577063363,,,,
2012-11-27 22:00:00,,,,,,,,,,
2012-11-28 00:00:00,,,,,,,,,,
2012-11-28 02:00:00,,,,,,,,,,
2012-11-28 10:00:00,,,,,,,,,,
2012-11-28 12:00:00,,,,,,,,,,
2012-11-28 14:00:00,,,,,,0.014227155609432171,0.02350054474914966,0.011250543122244354,0.011531430547783598,
2012-11-28 16:00:00,,,,0.004447621001294378,0.002806832556462462,-0.0011715369003797618,0.01654702295828899,0.013057003920842261,0.005624229154350834,
2012-11-28 18:00:00,0.011896927701177408,0.011835862035938066,0.00605153714362642,0.00865365990138119,0.002321552732742949,0.011720792511377568,0.010183511901487712,,-0.0013907855371616442,
2012-11-28 20:00:00,0.005429636771571982,,0.011330610452239046,-0.0006255250442509897,0.004131215261841253,0.016952425948952483,,,,
2012-11-28 22:00:00,,,,,,,,,,
2012-11-29 00:00:00,,,,,,,,,,
2012-11-29 02:00:00,,,,,,,,,,
2012-11-29 10:00:00,,,,,,,,,,
2012-11-29 12:00:00,,,,,,,,,,
2012-11-29 14:00:00,,,,,,0.022443062011423796,0.01290984253783326,0.004129807600614619,,0.02626942348517232
2012-11-29 16:00:00,,0.014972208347615095,,0.006697075130287152,0.005185324048239087,-0.006086339961146144,0.006374121560744968,0.009634928281119328,,0.00010577041000815355
2012-11-29 18:00:00,0.001950375729195347,0.0022134893096866903,0.004331092279417837,0.00837564161538771,-0.0024547984557929865,-0.0007049767580781088,-0.007438181524693646,,,0.007276104081126935
2012-11-29 20:00:00,0.005659369021220877,,0.015348749322845853,0.006182955256385748,0.0026432839814902486,0.011547789951334033,,,,
2012-11-29 22:00:00,,,,,,,,,,
2012-11-30 00:00:00,,,,,,,,,,
2012-11-30 02:00:00,,,,,,,,,,
2012-11-30 10:00:00,,,,,,,,,,
2012-11-30 12:00:00,,,,,,,,,,
2012-11-30 14:00:00,,,,,,0.0013341920374861187,-0.002633862012848311,0.004059252316193511,0.004829155776291802,0.011116040977442636
2012-11-30 16:00:00,,0.015760002256948735,,0.024013919130328642,0.00682455767180516,0.029292640609727336,-0.004732060148571996,0.015051160123230557,0.026177698108223853,0.026907031725431154
2012-11-30 18:00:00,0.015932235137673036,0.009102705119166542,0.007263178932585208,0.007640918615937766,0.003835071331261309,0.002814405691953854,-0.002881688054348629,,-0.007534205088553002,-0.010139944617151087
2012-11-30 20:00:00,0.015346542872437492,,0.005110281359500474,0.00520216286457607,0.006813604654055881,0.0059202045993483315,,,,
2012-11-30 22:00:00,,,,,,,,,,
2012-12-01 00:00:00,,,,,,,,,,
2012-12-01 02:00:00,,,,,,,,,,
2012-12-01 10:00:00,,,,,,,,,,
2012-12-01 12:00:00,,,,,,,,,,
2012-12-01 14:00:00,,,,,,,,-0.0006397652045046512,-0.005780401591024721,0.0009949610070356383
2012-12-01 16:00:00,,0.008200391142150003,,0.0043118237813712474,0.008428090820555269,0.003912001590172733,-0.002687054813257626,-0.0014097672270924253,0.0012570336290419594,-0.005417067241087412
